#{"env_id": "InvertedPendulum-v2", "t_start": 1536413911.082477}
r,l,t
5.0,5,1.161348
11.0,11,1.161348
11.0,11,1.161348
5.0,5,1.176973
8.0,8,1.176973
8.0,8,1.176973
6.0,6,1.176973
11.0,11,1.192598
4.0,4,1.192598
7.0,7,1.192598
5.0,5,1.192598
10.0,10,1.208223
4.0,4,1.208223
29.0,29,1.223847
5.0,5,1.223847
5.0,5,1.223847
4.0,4,1.223847
5.0,5,1.223847
3.0,3,1.239473
3.0,3,1.239473
8.0,8,1.239473
4.0,4,1.239473
11.0,11,1.239473
7.0,7,1.255099
19.0,19,1.255099
6.0,6,1.255099
16.0,16,1.270722
6.0,6,1.270722
8.0,8,1.270722
9.0,9,1.286348
17.0,17,1.286348
5.0,5,1.286348
7.0,7,1.301972
12.0,12,1.301972
9.0,9,1.301972
5.0,5,1.301972
5.0,5,1.317598
9.0,9,1.317598
5.0,5,1.317598
4.0,4,1.317598
7.0,7,1.317598
16.0,16,1.333223
3.0,3,1.333223
5.0,5,1.333223
12.0,12,1.348847
13.0,13,1.348847
11.0,11,1.348847
10.0,10,1.364473
12.0,12,1.364473
14.0,14,1.380097
9.0,9,1.380097
3.0,3,1.380097
11.0,11,1.380097
9.0,9,1.395722
9.0,9,1.395722
9.0,9,1.395722
7.0,7,1.395722
12.0,12,1.411349
6.0,6,1.411349
8.0,8,1.411349
15.0,15,1.426972
10.0,10,1.426972
8.0,8,1.426972
10.0,10,1.442598
5.0,5,1.442598
3.0,3,1.442598
11.0,11,1.442598
7.0,7,1.458222
6.0,6,1.458222
8.0,8,1.458222
5.0,5,1.458222
15.0,15,1.473847
10.0,10,1.473847
5.0,5,1.473847
6.0,6,1.473847
4.0,4,1.489472
7.0,7,1.489472
4.0,4,1.489472
4.0,4,1.489472
9.0,9,1.489472
5.0,5,1.489472
4.0,4,1.505097
6.0,6,1.505097
10.0,10,1.505097
4.0,4,1.505097
11.0,11,1.520723
9.0,9,1.520723
10.0,10,1.520723
