#{"t_start": 1536392282.5681648, "env_id": "Humanoid-v2"}
r,l,t
147.358563,31,1.187468
88.768326,19,1.203093
99.18415,21,1.234343
160.242073,33,1.265593
98.522212,20,1.281218
86.587335,18,1.312468
125.073159,27,1.328093
76.287167,16,1.343718
107.358202,23,1.374967
118.02602,26,1.406217
71.34414,15,1.421847
89.799083,19,1.437468
104.546738,23,1.453093
88.11228,19,1.484342
91.065458,19,1.508335
177.133352,39,1.546639
92.126423,20,1.562265
130.675318,27,1.593515
130.841607,27,1.624765
103.909703,22,1.64039
131.867832,28,1.671638
75.306359,16,1.687265
81.287374,17,1.70289
84.853296,18,1.718515
140.794599,31,1.749764
105.31556,23,1.781015
129.120873,26,1.812264
79.406957,17,1.827889
86.244984,18,1.843514
80.903939,17,1.85914
176.268455,36,1.890389
138.184528,30,1.937264
158.715664,33,1.968514
121.448722,26,1.984139
93.091451,21,2.015389
130.512238,28,2.046638
73.996717,16,2.062269
87.21837,18,2.077888
101.220376,21,2.093514
80.821887,17,2.124763
107.503389,24,2.140389
148.937157,31,2.171638
81.635302,17,2.187264
197.623396,43,2.234138
86.216656,19,2.265388
101.555489,21,2.281013
86.906001,18,2.296638
86.956083,18,2.312263
161.707845,36,2.359138
110.990965,24,2.390388
81.392076,17,2.406025
105.25772,22,2.421638
81.045166,17,2.437263
75.675103,16,2.452888
152.730042,33,2.500319
76.499932,16,2.515343
81.407187,17,2.53097
76.264951,16,2.546595
80.171045,17,2.56222
95.43392,21,2.577845
87.499981,19,2.609095
85.746729,18,2.624719
115.902614,25,2.655968
79.597788,17,2.671594
76.635868,16,2.687219
81.411623,17,2.702844
142.843726,30,2.734094
117.058535,24,2.765344
75.584963,16,2.780969
86.197943,18,2.796595
81.622024,17,2.812218
102.191648,22,2.827843
92.196698,19,2.859093
100.158839,21,2.874719
150.075945,33,2.90598
79.863589,17,2.921595
86.746223,18,2.952843
85.96581,18,2.968468
108.094605,23,2.984092
74.614546,16,2.999718
122.673335,27,3.030968
81.530947,17,3.046596
144.259778,30,3.077843
76.657039,16,3.093468
114.707413,24,3.124717
81.192417,17,3.140342
99.435456,21,3.155967
76.203945,16,3.171592
126.447166,26,3.202842
80.191668,17,3.218467
107.55569,22,3.249717
86.230214,18,3.265342
115.196524,24,3.280967
153.31491,35,4.702471
124.963434,26,4.733721
102.480876,21,4.749346
189.389207,39,4.796221
74.905711,16,4.811846
85.619371,18,4.827471
83.937896,18,4.843096
86.138503,18,4.85872
110.60757,23,4.889971
83.540888,18,4.905596
86.408369,18,4.921221
81.905824,17,4.936846
81.576519,17,4.95247
96.81467,20,4.98372
84.702757,18,4.999345
81.474864,17,5.01497
75.757302,16,5.030595
86.379897,18,5.04622
80.150991,17,5.061845
132.586048,29,5.093095
133.404092,30,5.124345
91.075759,19,5.155594
145.087733,29,5.186845
80.510832,17,5.20247
81.36846,17,5.218093
100.897744,22,5.233719
81.452097,17,5.249344
80.550016,17,5.264969
159.763207,32,5.296219
90.918142,19,5.327469
86.922939,18,5.343094
94.864433,20,5.358719
101.570092,21,5.389969
76.572552,16,5.405595
94.108885,21,5.421219
91.518475,19,5.436844
81.182192,17,5.452469
75.096104,16,5.468093
119.900732,28,5.511729
121.420078,25,5.53141
95.34104,22,5.56266
81.004776,17,5.578285
80.151794,17,5.59391
94.823675,20,5.609535
114.802202,24,5.640785
99.250508,22,5.65641
95.438593,22,5.68766
166.215966,35,5.71891
125.130845,26,5.750159
80.544771,17,5.765785
119.415158,28,5.797034
92.047675,19,5.812659
94.50125,20,5.843909
89.692654,19,5.859534
95.948704,20,5.87516
116.090486,24,5.90641
76.580831,16,5.922035
116.095266,26,5.953284
100.767605,21,5.968909
112.731408,24,6.000159
102.614009,21,6.015784
83.772854,17,6.03141
76.211987,16,6.047034
80.31819,17,6.062659
116.917695,24,6.093908
117.019909,25,6.125158
143.487011,32,6.156409
85.452906,18,6.172034
121.737328,25,6.203283
79.924009,17,6.218913
80.283626,17,6.234533
85.981163,18,6.250159
87.38762,18,6.265784
101.539729,22,6.297033
87.362129,18,6.312659
129.621263,29,6.343908
176.876905,36,6.390782
93.137306,20,6.406407
82.126818,18,6.422032
78.790347,17,6.437657
76.60947,16,6.453283
84.963605,18,6.468907
85.927802,18,6.501707
161.240264,32,6.531386
76.20754,16,6.547012
122.252403,25,6.578261
79.942789,17,6.593886
146.660749,30,6.625136
150.410186,34,6.656384
96.006159,20,6.687635
81.493441,17,6.70326
95.511535,20,6.718885
147.864381,31,6.750135
113.336922,24,6.781385
76.356574,16,6.79701
138.998139,31,8.063027
100.422861,21,8.094275
101.203921,21,8.109902
150.004706,32,8.14115
98.109963,21,8.17246
128.198438,27,8.20365
102.114324,21,8.219275
86.688753,18,8.2349
122.741713,26,8.26615
82.67458,18,8.281775
156.210014,34,8.32865
118.452322,25,8.358385
105.097451,22,8.370477
95.570709,20,8.401729
101.104056,21,8.417354
145.833863,29,8.448603
124.988341,26,8.479853
103.900059,23,8.510992
81.255037,17,8.515033
85.631816,18,8.546285
73.522241,16,8.56191
113.319666,23,8.577533
137.72972,32,8.624409
91.294051,19,8.640038
110.413273,23,8.655659
96.665619,22,8.686909
134.773609,28,8.718159
80.904522,17,8.733784
131.391896,26,8.765034
141.477293,30,8.796284
163.804072,34,8.827534
85.412918,18,8.843159
135.170077,29,8.874409
80.275257,17,8.905661
127.422393,26,8.921284
117.326361,26,8.952533
202.618487,44,8.999408
101.596017,21,9.030658
151.611033,31,9.061908
120.470533,26,9.077533
85.930217,18,9.108783
76.140306,16,9.124408
86.022758,18,9.140033
90.520291,19,9.155658
80.291765,17,9.171283
75.187129,16,9.186908
143.367464,30,9.218158
134.158194,27,9.249408
137.894503,30,9.280658
175.142817,39,9.327532
81.342446,17,9.343168
87.35313,18,9.358783
141.474255,32,9.405658
104.441058,24,9.421283
74.54499,16,9.436908
124.175358,27,9.468157
85.022282,18,9.483782
84.57249,18,9.515982
78.712454,17,9.53161
111.15109,23,9.547235
84.582824,18,9.56286
96.323416,20,9.59411
79.98739,17,9.609735
85.283104,18,9.625359
142.152902,31,9.65661
111.122997,23,9.687859
98.959904,20,9.706722
85.510016,18,9.722349
128.334019,28,9.75361
104.678489,22,9.784849
80.365636,17,9.800473
85.020892,18,9.816098
132.823543,28,9.847348
124.677822,27,9.878598
81.272158,17,9.894223
142.353255,32,9.925472
85.66532,18,9.941097
173.229536,39,9.987972
81.141919,17,10.003597
125.051345,28,10.034847
81.102399,17,10.050472
141.524144,30,10.081722
76.699122,16,10.097347
85.721432,18,10.112972
106.554023,24,10.144222
146.929177,32,10.175472
134.674633,27,10.206722
80.230506,17,10.222347
129.319533,28,11.405821
159.167002,34,11.437072
162.726813,35,11.468321
126.181481,29,11.510884
108.788006,23,11.532557
135.286052,28,11.563806
143.038448,29,11.595057
116.335141,26,11.610682
82.538414,18,11.641931
131.29832,27,11.657557
112.592039,24,11.688806
162.39536,34,11.720056
237.153087,47,11.782556
85.807733,18,11.798181
125.064658,27,11.829431
80.512315,17,11.845056
163.010925,36,11.876306
167.456517,35,11.923181
72.980825,16,11.938806
85.475694,18,11.954431
164.750773,34,11.98568
125.960403,26,12.01693
81.251897,17,12.032555
136.297682,28,12.063805
153.035261,31,12.095055
85.593203,18,12.11068
116.603494,25,12.14193
108.644326,22,12.157555
179.070585,38,12.20443
111.518183,23,12.220055
86.765953,18,12.251307
109.940752,23,12.266929
97.449853,21,12.298179
89.850744,19,12.313804
103.203189,22,12.329429
148.854658,31,12.376313
153.159276,32,12.407554
210.739504,46,12.454429
206.737538,43,12.509866
105.652397,23,12.531546
164.151902,33,12.562796
189.297099,41,12.60967
172.617458,37,12.64092
125.099551,26,12.67217
74.926807,16,12.687795
76.292969,16,12.70342
132.366738,32,12.73467
174.802707,40,12.781544
144.293809,29,12.812795
121.748404,26,12.844043
100.792374,21,12.859671
107.584329,23,12.89092
201.140311,42,12.937795
119.737946,25,12.969045
115.02007,24,12.98467
125.296844,28,13.015919
108.071211,24,13.047169
117.588265,24,13.062794
126.935814,26,13.094044
110.512114,24,13.125294
92.703447,20,13.140973
124.546429,25,13.172169
187.204209,43,13.219044
99.171998,22,13.234669
150.432347,33,13.281544
117.152133,26,13.297169
80.393035,17,13.312794
130.913426,26,13.344043
117.286192,24,13.375293
90.942695,19,13.390918
84.753248,18,13.406544
91.012747,19,13.437793
153.387569,32,13.469043
95.475678,20,13.484727
154.634415,33,13.530602
80.11108,17,13.546227
116.41558,24,14.718098
96.791559,21,14.749348
93.499145,20,14.764974
223.068676,48,14.827473
87.385455,18,14.843098
85.800885,18,14.858723
127.198055,28,14.889973
96.081459,20,14.905598
231.129597,46,14.952472
210.845653,44,14.999347
103.75156,22,15.030597
91.921261,20,15.046222
81.5377,17,15.061848
198.271519,44,15.108721
120.278917,27,15.139972
97.425172,20,15.155597
81.522802,17,15.186846
116.833254,25,15.202471
142.862594,29,15.233721
156.907302,34,15.280596
88.156119,19,15.296221
116.382339,28,15.327471
119.658831,25,15.343096
119.590621,26,15.374346
119.0668,25,15.405596
128.178995,27,15.436846
97.611603,21,15.452529
120.64108,27,15.483719
141.653822,29,15.516788
254.12352,51,15.563665
130.581486,30,15.600387
91.194755,19,15.616014
144.926332,31,15.647264
173.398118,38,15.694139
206.467406,43,15.741014
76.243959,16,15.756639
137.762461,30,15.787888
87.364227,19,15.803513
90.97504,19,15.834763
155.007211,33,15.866013
137.07068,30,15.897263
172.739035,39,15.944138
165.068317,34,15.975388
154.930395,34,16.006638
102.023368,21,16.037888
78.805576,17,16.053513
92.162464,19,16.069138
90.984232,19,16.084763
81.122216,17,16.100387
139.738705,32,16.147262
202.626177,44,16.194137
113.567505,24,16.209769
210.323504,44,16.256637
141.46983,29,16.287887
80.359569,17,16.303512
146.86202,32,16.350387
118.333526,25,16.366012
141.897174,32,16.412887
188.295615,39,16.444136
107.415495,23,16.475387
99.938398,21,16.491012
92.313809,21,16.51645
112.404874,23,16.547702
153.714996,31,16.578952
201.191244,42,16.625827
192.498859,41,16.672702
86.825956,18,16.688327
95.027737,20,16.703952
116.779471,24,16.735201
174.700853,36,16.766451
97.762227,21,16.797701
138.84939,30,16.828951
126.392525,30,16.860201
84.314254,18,16.875827
258.175943,60,18.109301
174.436471,37,18.140551
185.171107,42,18.187426
123.370171,26,18.218675
129.786664,26,18.249926
80.670944,17,18.265552
187.883951,43,18.312425
99.78284,21,18.343675
176.645302,37,18.374924
190.427576,41,18.4218
123.18636,26,18.453048
111.837851,25,18.468676
102.941975,22,18.5047
84.386038,18,18.515738
94.983138,20,18.531365
93.561456,19,18.562615
138.974527,31,18.593864
122.842359,27,18.625114
105.916119,22,18.640739
155.440664,34,18.671989
144.024483,30,18.703238
131.988671,27,18.734489
146.11916,32,18.781364
158.873842,32,18.812613
163.159739,33,18.843863
140.864974,28,18.875113
176.054357,36,18.906363
120.829124,25,18.937613
148.342268,31,18.968863
144.945281,31,19.001215
203.470475,43,19.048092
154.633541,34,19.094966
142.478196,29,19.126216
218.033228,45,19.173091
184.51772,43,19.219965
90.850538,19,19.235591
86.749417,18,19.251216
97.424575,20,19.282466
137.587302,27,19.298091
85.869378,18,19.329341
141.682934,29,19.360591
277.673925,55,19.407465
133.405936,28,19.438715
119.097544,25,19.469965
94.861883,20,19.48559
132.552788,30,19.516769
134.221573,31,19.563645
166.833094,36,19.594895
193.112323,42,19.64177
149.541721,32,19.67302
192.940061,44,19.719895
220.461011,49,19.782394
203.919957,41,19.82928
139.452977,30,19.860519
115.27141,26,19.876145
90.530629,20,19.907393
185.301224,40,19.954268
168.342712,37,19.985519
164.766541,34,20.016769
252.835724,56,20.079269
94.577075,21,20.110519
158.208851,35,20.141768
157.722482,36,20.188644
126.883587,28,20.219893
249.286133,52,21.421993
148.658738,31,21.453245
270.85295,56,21.516414
147.677642,31,21.547666
193.178051,44,21.594541
183.002053,36,21.641416
95.949067,20,21.657041
102.060389,21,21.672666
109.059098,24,21.703916
198.553272,39,21.75079
143.584249,30,21.78204
171.367593,38,21.81329
127.829981,26,21.84454
143.56537,29,21.87579
185.937586,39,21.922664
181.164812,40,21.96954
102.22956,21,21.985165
209.866583,46,22.047665
174.96829,37,22.078915
160.25416,35,22.125789
113.182265,23,22.141415
143.288333,29,22.172662
93.41126,20,22.203914
131.929651,31,22.235164
117.03967,26,22.25079
135.418881,31,22.297663
104.96392,22,22.31329
179.877409,37,22.360166
81.164599,17,22.375789
111.632272,23,22.391414
130.291016,27,22.422663
177.865872,39,22.469538
135.383536,30,22.507757
81.472293,17,22.515784
149.305646,33,22.547036
242.993632,49,22.609535
289.682621,58,22.672035
146.447588,35,22.703285
373.57293,83,22.797035
110.976895,23,22.828285
97.062072,20,22.84391
130.152496,28,22.87516
103.686565,23,22.90641
158.58788,33,22.93766
147.768174,32,22.96891
144.828697,30,23.00016
119.948704,26,23.03141
173.393922,38,23.078284
172.183738,36,23.109534
215.077622,42,23.156409
94.034787,21,23.187659
158.448294,34,23.218909
134.713617,29,23.250159
126.756807,27,23.281409
205.253574,43,23.328284
158.129257,34,23.359533
145.122489,29,23.390783
176.604555,37,23.437658
119.570236,26,23.468908
232.880629,47,23.515763
251.27233,54,23.578264
251.700531,54,23.640762
160.901426,34,24.828274
246.897534,47,24.875147
102.683151,22,24.890782
167.077343,35,24.937648
101.971543,22,24.953273
105.393162,23,24.984523
135.417674,28,25.015773
156.875602,35,25.047023
113.19888,24,25.078273
312.309179,64,25.140773
166.162403,36,25.187647
244.452855,52,25.250147
177.908042,39,25.281397
226.655756,52,25.343897
144.808757,32,25.375147
140.79051,29,25.406397
170.614972,38,25.453272
89.973893,19,25.468897
183.794153,40,25.5153
234.427078,51,25.577802
174.106445,38,25.60905
106.681751,22,25.640301
121.174104,25,25.671551
90.090531,19,25.687176
86.311668,18,25.702802
167.685312,37,25.749676
185.051758,41,25.780926
122.487474,26,25.812175
122.255886,25,25.843424
219.689197,44,25.890301
83.951476,18,25.905926
169.833954,36,25.9528
76.46322,16,25.968425
210.541644,43,26.0153
178.476939,42,26.062175
116.261266,24,26.0778
171.247811,37,26.124675
140.901971,29,26.155925
191.962112,41,26.202799
122.928072,25,26.218424
184.083993,39,26.265299
158.449978,33,26.296549
85.832501,18,26.327859
216.027032,43,26.374674
136.811853,28,26.405924
176.316959,36,26.437173
188.795124,43,26.484048
124.450202,25,26.515287
219.269035,46,26.562164
215.264134,47,26.609039
214.737403,48,26.671538
242.653735,51,26.718416
189.929511,42,26.76529
211.21446,42,26.812222
150.758926,31,26.843412
115.492837,23,26.874663
163.894596,33,26.905913
211.855091,42,26.952787
279.872072,65,28.17121
137.122902,32,28.20246
161.600428,34,28.249334
242.072471,51,28.296209
217.359664,48,28.358709
279.231067,55,28.405584
148.992301,34,28.452458
245.687739,50,28.511883
202.376085,40,28.54719
140.059156,32,28.578439
177.625539,37,28.625318
200.626459,41,28.67219
151.455577,31,28.703439
274.647209,63,28.76594
240.942637,53,28.828439
134.573212,28,28.859689
213.864547,43,28.906564
162.998843,38,28.953439
109.647302,24,28.969064
231.445253,51,29.031564
161.65339,37,29.078439
315.265632,62,29.140945
230.175474,46,29.187813
252.321094,60,29.250313
173.031495,38,29.297188
198.57247,42,29.344063
213.27679,44,29.390938
234.901707,53,29.453443
197.270738,42,29.506741
202.989867,41,29.547046
196.171621,43,29.593921
151.526001,35,29.62517
111.569001,24,29.65642
161.330833,35,29.68767
285.027949,68,29.765795
239.108354,52,29.828295
96.818899,20,29.84392
228.15505,50,29.90642
117.681266,25,29.922045
165.460594,34,29.96892
217.360773,45,30.015794
140.94125,29,30.047044
184.822117,37,30.078294
266.892153,54,30.140794
105.295342,22,30.172044
215.445739,45,30.218919
201.894025,41,30.265794
117.381065,24,30.281419
128.36588,27,30.312669
169.530924,37,30.359543
96.787722,20,30.375173
232.579008,49,31.57816
178.599717,39,31.625035
263.645974,57,31.687535
186.06777,42,31.734409
197.593902,42,31.781284
334.011889,67,31.843784
98.180359,21,31.875034
306.661842,62,31.937533
265.821301,57,32.000034
111.498646,23,32.031282
124.63427,27,32.062533
162.439267,34,32.093783
86.644422,18,32.109408
113.143539,25,32.140658
317.193024,65,32.218783
145.162668,31,32.250033
207.348035,45,32.296908
245.448398,56,32.359407
190.628788,39,32.406282
97.202625,21,32.421908
212.065418,41,32.468783
349.824647,69,32.5469
292.809774,58,32.6094
131.92801,27,32.64065
111.756134,27,32.6719
295.867343,61,32.734399
252.595185,53,32.796899
210.745633,48,32.843774
221.124013,44,32.890649
108.021766,25,32.921899
170.813051,37,32.968774
189.686975,40,33.015649
189.248372,40,33.046899
163.36221,33,33.093773
168.901596,38,33.125023
153.09583,32,33.171898
215.492641,44,33.218773
147.507831,35,33.250023
264.5123,57,33.312522
90.216437,19,33.328148
154.326705,35,33.375022
152.544375,34,33.406272
252.138842,53,33.468772
269.101047,55,33.530627
80.498372,17,33.546252
274.869075,60,33.608751
173.976584,37,33.655627
194.873402,39,33.702502
205.177398,43,33.749375
244.992305,55,34.952513
178.640408,38,34.999388
320.039083,61,35.061888
159.170442,37,35.108763
231.626773,48,35.155638
244.866639,51,35.218138
215.314993,44,35.265012
248.268244,60,35.327512
89.910418,19,35.343137
182.195603,36,35.390012
209.058211,44,35.436887
131.869576,28,35.468137
169.272947,37,35.512927
239.83661,54,35.561841
277.128641,56,35.624341
286.864879,58,35.686841
202.868544,42,35.733715
317.825297,63,35.81184
179.415324,37,35.84309
225.074324,48,35.90559
188.700148,39,35.93684
188.008158,39,35.983715
334.036107,73,36.077464
261.718493,53,36.124339
329.090422,64,36.202464
262.232766,55,36.264964
186.891049,39,36.296214
94.797921,20,36.327464
294.638059,60,36.389963
339.330278,68,36.468088
133.903126,27,36.504128
173.265332,36,36.530787
238.502397,46,36.593287
194.918057,40,36.624537
206.188249,47,36.687036
281.264636,57,36.749536
195.839153,43,36.796411
361.251471,81,36.890161
306.268025,65,36.95266
525.657796,103,37.063154
91.524282,19,37.094404
180.912806,40,37.125653
242.908404,50,37.186769
120.379192,26,38.359451
362.793225,75,38.453261
292.438648,67,38.51569
318.309231,64,38.593817
327.312626,73,38.671941
275.874911,59,38.734441
192.015595,39,38.781316
189.374491,43,38.828191
234.592215,50,38.89069
267.675771,53,38.937565
389.667294,76,39.031315
318.242015,63,39.093815
294.635844,57,39.156315
191.156885,41,39.203189
162.684521,35,39.250064
291.592498,63,39.312564
237.628345,49,39.359439
192.269774,41,39.406314
103.398838,24,39.437562
240.091044,48,39.484439
237.032904,47,39.547093
191.351293,42,39.593967
342.961673,70,39.672092
311.884425,74,39.750217
280.76915,55,39.812716
180.139203,40,39.859592
180.3579,38,39.890841
161.078167,34,39.937716
313.304471,63,40.01435
193.148564,39,40.044022
171.884774,34,40.090904
