#{"env_id": "Hopper-v2", "t_start": 1536337211.4331675}
r,l,t
6.90263,16,1.270753
5.51752,10,1.270753
2.221099,21,1.286378
10.47029,12,1.302002
6.013734,8,1.302002
17.19145,20,1.317627
10.788533,13,1.333252
11.357149,21,1.348877
14.725748,16,1.348877
10.804016,21,1.364502
4.613794,7,1.380127
7.689956,17,1.380127
14.380664,18,1.395751
7.484384,10,1.395751
15.943549,19,1.411378
10.174062,14,1.427003
8.892317,12,1.427003
13.113043,18,1.442627
10.412214,18,1.458252
15.228546,18,1.473876
10.371843,11,1.473876
9.048592,11,1.489503
12.100663,31,1.505128
14.235028,20,1.520772
31.144685,38,1.552002
8.95846,20,1.567626
5.341706,13,1.567626
18.480805,18,1.583251
66.884994,51,1.614501
35.713807,27,1.641042
48.140516,57,1.672293
11.878377,14,1.68792
15.175979,17,1.68792
15.065816,20,1.714649
12.373857,15,1.724646
5.447857,11,1.732643
7.753154,13,1.733683
4.511813,9,1.733683
6.705559,9,1.749309
23.152527,21,1.764933
14.384546,28,1.78056
9.581187,21,1.796184
13.396789,16,1.81181
11.828442,13,1.81181
17.060886,16,1.827433
16.004538,16,1.843058
5.252179,12,1.843058
23.508672,29,1.858684
17.224704,29,1.889933
5.091804,19,1.889933
13.461864,17,1.90556
8.603918,11,1.921185
19.996187,21,1.936808
7.667084,14,1.936808
27.494502,23,1.952433
11.222575,20,1.968059
26.77211,25,1.983683
6.206603,12,1.99931
10.926245,12,1.99931
17.490385,19,2.014934
27.252115,23,2.030558
14.617826,19,2.046182
8.232862,17,2.061808
8.98627,13,2.061808
8.382666,14,2.077434
7.598863,11,2.077434
25.515706,25,2.093059
9.881476,17,2.108682
9.211109,14,2.124309
9.977193,15,2.124309
9.32108,21,2.139933
4.986376,10,2.155557
6.143289,8,2.155557
17.184333,17,2.171183
8.037846,13,2.171183
16.218671,28,2.202432
10.812165,17,2.202432
8.300691,10,2.21806
7.507193,13,2.21806
10.393854,38,2.249307
10.902953,13,2.264931
12.288647,24,2.280558
26.578539,28,2.296182
9.112441,12,2.296182
8.041968,10,2.311808
36.895392,40,2.343058
10.175074,21,2.358683
21.964462,22,2.358683
8.276964,14,2.374308
8.511648,12,2.389931
14.864988,24,2.405558
14.090009,23,2.421181
19.947056,20,2.436807
7.530405,15,2.436807
13.863013,16,2.452432
8.612602,11,2.452432
10.391417,27,2.483681
12.648122,14,2.483681
23.010989,26,2.499308
12.976874,15,2.514932
10.328407,19,2.530556
11.177946,20,2.546182
7.209944,11,2.546182
15.705721,19,2.561806
36.661941,29,2.577431
10.308135,12,2.593057
29.040014,27,2.608682
7.70115,10,2.608682
5.934043,9,2.624308
23.035396,21,2.639931
7.273624,13,2.639931
33.352471,28,3.616822
6.441594,11,3.632447
37.225566,30,3.64145
56.15417,49,3.688325
7.156613,12,3.688325
29.429256,25,3.70395
18.540485,18,3.719579
19.320583,21,3.735203
55.086371,66,3.782075
23.418087,25,3.7977
9.584777,17,3.813324
7.529823,13,3.813324
9.556589,19,3.82895
17.456922,38,3.8602
19.2171,25,3.875826
31.765943,38,3.89145
8.261982,13,3.907076
8.722809,14,3.922701
16.488571,17,3.922701
38.987777,30,3.953951
16.58426,18,3.969576
29.619696,25,3.985212
26.937739,31,4.000826
17.599509,21,4.01645
46.649291,37,4.047699
13.643015,19,4.047699
6.641058,14,4.063327
8.17115,11,4.07895
8.567329,12,4.07895
74.514118,62,4.125824
11.296841,27,4.141451
22.939332,37,4.172698
12.428882,23,4.188325
5.41046,10,4.188325
19.720638,18,4.203951
4.736928,7,4.203951
36.031501,42,4.235199
16.764037,17,4.250825
27.053603,29,4.26645
5.679476,22,4.282079
127.585946,78,4.32895
9.550512,14,4.344576
9.475472,15,4.360199
9.833758,12,4.360199
16.28548,21,4.375826
