ev_tdlam_before,EpRewMean,EpisodesSoFar,loss_pol_entpen,TimeElapsed,EpLenMean,loss_pol_surr,loss_kl,TimestepsSoFar,loss_vf_loss,loss_ent,EpThisIter
0.724033713341,867.704206325,4252,0.0,82.12949848175049,93.47,-0.0129295,0.00879039,94189,5332.43,-0.0159181,20
0.764422923326,948.382356691,4266,0.0,83.88020730018616,102.14,0.00810756,0.0249179,96157,5902.55,-0.0408318,14
0.68064814806,995.849472372,4286,0.0,85.64591479301453,107.25,-0.0103179,0.00620345,98195,5843.82,-0.0589763,20
0.735748767853,1017.58273455,4305,0.0,87.38357138633728,109.59,-0.00787207,0.0117034,100339,5530.0,-0.0751235,19
0.7588121593,1045.73291303,4322,0.0,89.17270374298096,112.62,-0.00864135,0.00761098,102342,5556.26,-0.0905882,17
0.78474958241,1061.88567248,4339,0.0,90.93119955062866,114.36,-0.0138393,0.00897233,104243,5226.31,-0.086947,17
0.747020810843,1099.86563789,4357,0.0,92.68534922599792,118.43,-0.00296532,0.0192213,106465,5101.62,-0.105344,18
0.621488660574,1192.60122307,4363,0.0,94.45687961578369,128.41,-0.00213519,0.027745,108417,7061.95,-0.117775,6
0.648037821054,1257.36681069,4372,0.0,96.23033380508423,135.38,-0.00496853,0.01871,110146,6795.11,-0.107792,9
0.589503616095,1361.57147582,4383,0.0,97.97432446479797,146.59,-0.00910338,0.0128482,112556,7011.2,-0.115208,11
0.678168714046,1384.04952101,4395,0.0,99.75687217712402,149.02,-0.0128471,0.00457394,114228,6358.36,-0.140966,12
0.605141818523,1500.94246175,4405,0.0,101.52273511886597,161.6,-0.00582708,0.0155441,116499,6826.43,-0.151696,10
0.693361997604,1650.42822799,4411,0.0,103.27298355102539,177.67,-0.012149,0.0128766,118730,6450.66,-0.16506,6
0.61105671525,1712.37717045,4419,0.0,105.05493187904358,184.34,-0.00726356,0.0209285,120509,6597.64,-0.172795,8
0.611294984818,1835.22775403,4429,0.0,106.80411958694458,197.55,-0.00899311,0.0132916,122741,6345.33,-0.177183,10
0.709113448858,1919.82732212,4438,0.0,108.56884837150574,206.64,-0.0105408,0.00872975,124719,6239.78,-0.194582,9
0.673904329538,2027.84496509,4444,0.0,110.31895041465759,218.25,-0.00649053,0.0146992,126625,6365.44,-0.19625,6
0.687710136175,2138.75576671,4449,0.0,112.0675356388092,230.17,-0.0100135,0.0112199,128342,6180.85,-0.20005,5
0.381822645664,2287.32484164,4453,0.0,113.81114721298218,246.14,-0.0104176,0.0202508,130733,6880.27,-0.19219,4
0.668528109789,2430.1373276,4456,0.0,115.57677960395813,261.5,-0.0148103,0.0116161,132544,5722.3,-0.192265,3
0.576675385237,2429.7797905,4464,0.0,117.34100651741028,261.47,-0.0161426,0.0133514,135007,6204.74,-0.223437,8
0.61680150032,2537.9843634,4468,0.0,119.08598041534424,273.1,-0.0125881,0.0189194,137120,5948.43,-0.212872,4
0.664258420467,2662.91837804,4471,0.0,121.37359642982483,286.54,-0.00990218,0.0220289,138711,5421.05,-0.219379,3
0.552011936903,2761.74027925,4475,0.0,123.11649012565613,297.17,-0.009722,0.0118732,140837,5782.41,-0.236125,4
0.366411685944,2883.60975597,4477,0.0,124.85194778442383,310.27,-0.00794018,0.00735509,142707,5674.93,-0.249376,2
0.287996947765,3061.90754307,4480,0.0,126.61426210403442,329.44,-0.00874824,0.00744889,145046,6288.43,-0.253041,3
0.597682207823,3198.11206181,4487,0.0,128.3817002773285,344.07,-0.0130002,0.011096,147366,5518.6,-0.27901,7
0.606041640043,3274.56582991,4492,0.0,130.11391472816467,352.28,-0.0108782,0.0139592,149181,5650.37,-0.3011,5
0.33401787281,3404.57938954,4494,0.0,131.87317872047424,366.25,-0.0110092,0.0108097,150753,5367.09,-0.308555,2
0.402169466019,3547.96074507,4498,0.0,133.62308859825134,381.64,-0.00772773,0.0152475,153592,5820.8,-0.295345,4
0.586507678032,3646.5213093,4503,0.0,135.37310647964478,392.22,-0.0133744,0.00897999,155434,4765.08,-0.295852,5
0.64160707593,3696.61199658,4506,0.0,137.11751461029053,397.59,-0.00557739,0.011564,156801,5114.23,-0.299684,3
0.667140543461,3768.71335097,4510,0.0,138.88421487808228,405.33,0.00047968,0.0353897,159162,5214.27,-0.306934,4
0.39291113615,3931.11701397,4513,0.0,140.62190651893616,422.77,-0.00725457,0.0207092,161308,5312.88,-0.313754,3
0.506656140089,3985.77022434,4515,0.0,142.37989282608032,428.64,-0.00408458,0.0135544,162843,4600.71,-0.320385,2
-0.0177136659622,4225.06109061,4518,0.0,144.12944316864014,454.34,-0.00137048,0.0327446,165843,5822.28,-0.322595,3
-0.000416874885559,4363.89234739,4520,0.0,145.87092089653015,469.24,-0.000176892,0.0382337,167843,5450.4,-0.321697,2
0.485275626183,4434.45869068,4523,0.0,147.62503576278687,476.81,-0.0143601,0.0146372,169085,4902.54,-0.319627,3
0.226304233074,4512.70796778,4527,0.0,149.36528325080872,485.2,-0.0108392,0.00589474,171161,6493.89,-0.329594,4
0.264520466328,4722.44479668,4530,0.0,151.11412048339844,507.72,-0.00695253,0.00769676,173730,5861.4,-0.334656,3
0.293612658978,4836.16114741,4533,0.0,152.85875058174133,519.93,-0.0128032,0.0139999,175758,5234.26,-0.346272,3
0.415364801884,4959.50869337,4536,0.0,154.6392514705658,533.17,-0.00628785,0.024854,177753,3945.65,-0.346629,3
0.353149116039,5093.43395475,4538,0.0,156.3829426765442,547.55,-0.0106389,0.00910453,179474,4273.29,-0.337216,2
0.17181968689,5209.89345372,4541,0.0,158.148131608963,560.04,-0.0014941,0.0304774,181520,5936.5,-0.340422,3
0.0930461287498,5379.46493043,4543,0.0,159.9052357673645,578.25,-0.00316541,0.0318545,183520,4334.18,-0.357047,2
-0.0154700279236,5406.82114845,4545,0.0,161.67091298103333,581.17,-0.00384665,0.0124381,185520,4971.13,-0.36021,2
0.555787950754,5556.89811491,4548,0.0,163.4042727947235,597.28,-0.011836,0.0155956,187751,4383.32,-0.372162,3
0.261535644531,5541.77092383,4551,0.0,165.1564257144928,595.63,-0.0114273,0.0121888,189905,5395.73,-0.389236,3
0.511632114649,5580.918696,4555,0.0,166.89912748336792,599.81,-0.00833338,0.0386463,191978,5334.89,-0.373085,4
0.37834584713,5566.24135971,4558,0.0,168.66505479812622,598.2,-0.00995285,0.0192545,194031,5295.15,-0.385801,3
0.468939065933,5724.20401654,4560,0.0,170.38384652137756,615.16,-0.000189264,0.0357981,195920,3918.65,-0.380265,2
0.12347215414,5937.29807305,4563,0.0,172.15055084228516,638.04,-0.00714461,0.0136174,198455,5621.59,-0.37902,3
0.540218085051,5901.73216472,4568,0.0,173.89836740493774,634.19,-0.0126515,0.0118195,200539,5168.97,-0.377526,5
-0.104573965073,5968.83000918,4570,0.0,175.64872980117798,641.37,-0.00289774,0.0226902,202539,4651.41,-0.395953,2
0.39758092165,6049.92503852,4573,0.0,177.3849446773529,650.05,-0.0134092,0.0149173,204612,4964.44,-0.400297,3
0.499568462372,6084.92573776,4575,0.0,179.15363144874573,653.79,-0.0114257,0.00803709,206216,3375.4,-0.382305,2
0.707617431879,5910.59050421,4580,0.0,180.89751839637756,635.02,-0.0122625,0.014086,208548,4607.5,-0.392185,5
0.146807134151,6048.33349149,4583,0.0,182.6478943824768,649.8,-0.000477515,0.0275574,210655,5965.67,-0.387524,3
0.585944473743,6116.94542586,4586,0.0,184.39299368858337,657.14,-0.00845914,0.0173165,212943,3191.06,-0.360733,3
0.542849689722,6222.46799837,4588,0.0,186.1612503528595,668.46,-0.00636584,0.012507,214446,3493.46,-0.338521,2
0.568797081709,6387.29105078,4591,0.0,187.90274262428284,686.15,-0.00365714,0.0265688,216986,3576.58,-0.351191,3
0.867346838117,6284.29744181,4594,0.0,189.65218019485474,675.07,-0.0103097,0.0120869,218260,1821.43,-0.342682,3
0.358396053314,6281.75590147,4598,0.0,191.40502166748047,674.78,-0.011523,0.013801,221070,5124.96,-0.333474,4
0.469902098179,6337.4765208,4601,0.0,193.1706027984619,680.76,0.00280889,0.0397254,222862,5015.71,-0.351818,3
0.603740304708,6465.91144386,4604,0.0,194.91455745697021,694.55,-0.0111867,0.0144629,225186,4224.44,-0.357091,3
0.410984516144,6394.55836167,4608,0.0,196.66755366325378,686.89,-0.00535401,0.0256701,227140,5790.49,-0.36973,4
-0.0310791730881,6514.67121163,4610,0.0,198.41980028152466,699.78,-0.00802245,0.00959993,229140,4724.52,-0.378765,2
-0.00328981876373,6594.28005047,4612,0.0,200.1710524559021,708.32,-0.00840568,0.0286974,231140,4777.66,-0.385307,2
0.00984025001526,6594.46973587,4614,0.0,201.9446096420288,708.32,-0.00972066,0.0106171,233140,4602.16,-0.373714,2
0.579285919666,6629.00780096,4616,0.0,203.69392561912537,712.02,-0.0105322,0.0110456,235045,3338.1,-0.374437,2
0.497734189034,6569.95083329,4619,0.0,205.44520950317383,705.67,-0.00733505,0.0189467,237410,4329.87,-0.377303,3
0.610447943211,6549.04606875,4621,0.0,207.19561576843262,703.43,-0.00451298,0.0212562,239186,3290.58,-0.385155,2
0.421390295029,6600.30110233,4625,0.0,208.95472240447998,708.94,-0.0148216,0.0143546,241024,5364.53,-0.390849,4
0.605888605118,6554.85530177,4629,0.0,210.69694662094116,704.07,-0.00962641,0.0105344,243568,5191.66,-0.413984,4
0.762972846627,6317.44641531,4636,0.0,212.4647433757782,678.56,-0.00649432,0.0206772,245609,7420.96,-0.409811,7
0.664123922586,6327.17119906,4638,0.0,214.21590948104858,679.6,-0.010998,0.0148632,247434,3245.62,-0.426014,2
0.564373075962,6279.19934758,4640,0.0,215.96107959747314,674.45,-0.00809795,0.021564,248919,3403.6,-0.440018,2
0.0541360378265,6368.05421737,4642,0.0,217.71038675308228,683.99,-0.0113757,0.028774,250919,4307.01,-0.451734,2
0.0486674904823,6368.10214198,4645,0.0,219.48096466064453,683.99,0.00377482,0.0351256,253919,7215.23,-0.450838,3
0.303304731846,6406.18777874,4647,0.0,221.2309467792511,688.07,-0.00215223,0.0454523,255821,3419.12,-0.462352,2
-0.0416697263718,6430.74844808,4649,0.0,222.9737241268158,690.7,-0.0062627,0.0150115,257821,5138.71,-0.464987,2
0.172911226749,6436.07144583,4652,0.0,224.7253668308258,691.27,-0.00166302,0.0177891,260032,6855.34,-0.479779,3
0.598486512899,6505.36670783,4654,0.0,226.4721519947052,698.7,-0.00710242,0.00498838,261834,2901.21,-0.465799,2
-0.00195097923279,6597.33270582,4656,0.0,228.2236931324005,708.56,-0.00694797,0.0063713,263834,5229.12,-0.445577,2
0.342282176018,6648.13641682,4658,0.0,229.98080682754517,714.01,-0.00646041,0.0107856,265432,4136.58,-0.454489,2
0.652406722307,6485.16267194,4662,0.0,231.71597743034363,696.49,-0.010088,0.01333,267569,6444.98,-0.450713,4
-0.07421875,6577.94299627,4664,0.0,233.48335123062134,706.44,0.0186968,0.121035,269569,5430.34,-0.45245,2
0.503600209951,6679.46264315,4668,0.0,235.2478699684143,717.31,-0.00560197,0.0179658,272270,7772.34,-0.453512,4
-0.0596072673798,6679.63020866,4670,0.0,237.00057125091553,717.31,-0.00295677,0.0253769,274270,5344.88,-0.464799,2
-0.0417590141296,6766.12816818,4672,0.0,238.75076150894165,726.58,-0.00360744,0.00930147,276270,5387.07,-0.453921,2
0.000119745731354,6766.26426616,4674,0.0,240.50027918815613,726.58,-0.0129505,0.0197739,278270,5360.91,-0.443202,2
-0.00422406196594,6803.32432162,4676,0.0,242.24930810928345,730.54,-0.00555283,0.00746586,280270,5451.35,-0.429653,2
0.574061691761,6879.90705047,4680,0.0,244.00708603858948,738.74,-0.0081721,0.0129208,282422,6088.98,-0.43139,4
-0.00296235084534,6880.02937524,4682,0.0,245.75731086730957,738.74,-0.00130236,0.0111464,284422,5510.08,-0.435999,2
0.741835653782,6930.21215867,4685,0.0,247.52236318588257,744.12,-0.0121148,0.0126873,286636,3283.7,-0.456733,3
0.534421414137,6951.34145867,4687,0.0,249.25704073905945,746.38,-0.00197833,0.0125248,288084,3117.47,-0.470384,2
-0.0431915521622,6951.44839848,4689,0.0,251.01514434814453,746.38,-0.00811017,0.0215056,290084,5628.64,-0.469273,2
-0.0425326824188,6994.45249298,4691,0.0,252.76306557655334,750.98,-0.00911294,0.0101121,292084,5666.49,-0.464709,2
0.584472000599,7081.50071733,4693,0.0,254.51433873176575,760.31,-0.00648185,0.0134833,293933,3224.05,-0.465257,2
0.434838533401,7167.18312014,4696,0.0,256.248872756958,769.49,-0.0029371,0.0159092,296217,5707.58,-0.463267,3
0.498020470142,7181.50771553,4700,0.0,258.00676250457764,771.01,-0.0099793,0.010864,298963,7018.0,-0.470586,4
0.00745630264282,7181.68628496,4702,0.0,259.78051233291626,771.01,0.00086651,0.0210864,300963,5144.43,-0.46626,2
0.726269364357,7110.26298248,4706,0.0,261.53057622909546,763.32,-0.00490798,0.0665032,302844,4893.95,-0.471377,4
0.0116037726402,7169.5233883,4709,0.0,263.2795069217682,769.66,-0.00716564,0.0164582,305106,5751.12,-0.471272,3
-0.0114203691483,7169.71928347,4711,0.0,265.0386571884155,769.66,0.00246775,0.0420343,307106,5689.88,-0.479304,2
-0.0083521604538,7169.81735881,4713,0.0,266.7886817455292,769.66,-0.00653371,0.0295326,309106,5716.28,-0.473771,2
0.569362908602,7152.34506087,4715,0.0,268.53862500190735,767.78,-0.00968321,0.0108986,310918,3656.94,-0.465741,2
-0.0673353672028,7161.28728419,4717,0.0,270.2821102142334,768.73,-0.0113618,0.0150816,312918,5873.99,-0.458091,2
0.440398156643,7192.31842787,4720,0.0,272.0494542121887,772.04,-0.00525771,0.0171073,315390,6426.18,-0.433593,3
0.721490383148,7095.70628837,4724,0.0,273.79301357269287,761.65,-0.0111416,0.0173901,317145,5443.26,-0.46286,4
-0.0622462034225,7187.23738033,4726,0.0,275.5598123073578,771.46,-0.00762274,0.0226677,319145,5811.21,-0.441024,2
-0.00919830799103,7256.41076949,4728,0.0,277.29654574394226,778.88,-0.0078656,0.0134991,321145,5770.04,-0.450107,2
0.402218043804,7377.18086627,4730,0.0,279.03939747810364,791.84,-0.00982288,0.0203459,323000,5145.6,-0.457756,2
0.337251365185,7533.48900111,4733,0.0,280.77299332618713,808.62,-0.00721768,0.00393142,325273,7309.55,-0.440837,3
-0.0512546300888,7701.33964687,4735,0.0,282.5391368865967,826.64,-0.00764775,0.0083737,327273,5776.03,-0.43288,2
-0.011717915535,7701.34620717,4737,0.0,284.2895357608795,826.64,-0.00612875,0.0125603,329273,5798.27,-0.423902,2
0.00105148553848,7765.6108773,4739,0.0,286.0330214500427,833.54,-0.00330043,0.024819,331273,5074.4,-0.4283,2
0.0539512634277,7707.56669329,4742,0.0,287.7771327495575,827.31,-0.0100015,0.0151611,333650,7870.98,-0.418842,3
-0.00846254825592,7707.5116223,4744,0.0,289.54327607154846,827.31,-0.00915626,0.0110394,335650,5780.17,-0.407515,2
0.124482214451,7707.44582207,4746,0.0,291.26327085494995,827.31,-0.00570493,0.0107955,337650,4082.16,-0.41379,2
0.503464818001,7653.83495484,4748,0.0,293.0064959526062,821.56,-0.0130883,0.0216999,338977,4676.57,-0.426752,2
0.585168093443,7628.38002133,4752,0.0,294.73778438568115,818.84,-0.00757909,0.00747538,341916,6298.18,-0.422319,4
0.310501158237,7637.12474207,4754,0.0,296.4739809036255,819.79,-0.00905954,0.0191136,343813,4748.18,-0.436701,2
0.290077149868,7590.63449488,4756,0.0,298.22533798217773,814.81,-0.0055671,0.0258729,345315,5101.16,-0.459937,2
0.662625998259,7596.14561689,4761,0.0,299.9668197631836,815.4,-0.0113293,0.0106091,348109,6728.05,-0.44914,5
0.921511299908,7382.45666234,4765,0.0,301.73438477516174,792.47,-0.0127868,0.012127,349816,1630.01,-0.455824,4
-0.0229882001877,7503.45813032,4767,0.0,303.4760727882385,805.46,-0.00999498,0.0123111,351816,5834.28,-0.473904,2
0.118289709091,7503.29040011,4769,0.0,305.2273836135864,805.46,-0.00779487,0.0159155,353816,4154.96,-0.481586,2
-0.134982705116,7503.17123935,4771,0.0,306.98449325561523,805.46,-0.00535758,0.0281164,355816,5749.02,-0.481486,2
0.621160119772,7430.26009211,4774,0.0,308.73504638671875,797.65,-0.0140943,0.014974,358035,3997.66,-0.500874,3
-0.0628441572189,7430.16413968,4776,0.0,310.4842836856842,797.65,-0.00738773,0.0106774,360035,5692.31,-0.528094,2
-0.0458266735077,7512.20954566,4778,0.0,312.27269434928894,806.46,-0.00550991,0.0181037,362035,5907.57,-0.531401,2
-0.00657439231873,7602.28704637,4780,0.0,314.0141851902008,816.13,-0.00766708,0.0102724,364035,5896.37,-0.530769,2
-0.00941717624664,7602.22260563,4782,0.0,315.7635085582733,816.13,-0.0107506,0.0106953,366035,5892.85,-0.527642,2
-0.00796759128571,7638.73397668,4784,0.0,317.5152678489685,820.05,-0.00378079,0.0293615,368035,5903.19,-0.529342,2
0.362933397293,7649.10052489,4786,0.0,319.2510349750519,821.17,-0.00698998,0.0302258,369753,3281.08,-0.538612,2
-0.0275000333786,7700.48083897,4788,0.0,320.99100947380066,826.69,-0.00368391,0.0226613,371753,6076.27,-0.550616,2
-0.0137823820114,7700.35630531,4791,0.0,322.7568657398224,826.69,-0.00061146,0.0275914,374753,8365.69,-0.545469,3
0.0198567509651,7714.39537482,4793,0.0,324.50766134262085,828.2,-0.0107774,0.00999644,376753,4569.85,-0.527565,2
0.444498181343,7680.75140693,4795,0.0,326.248220205307,824.6,-0.00823908,0.0187279,378393,3184.3,-0.507044,2
-0.0138503313065,7747.43275129,4797,0.0,328.00798296928406,831.76,-0.00642237,0.0110773,380393,5986.31,-0.518013,2
0.129123210907,7864.33085769,4799,0.0,329.7583737373352,844.3,-0.0118372,0.0180283,382393,6136.27,-0.512866,2
0.613698750734,7820.56550786,4802,0.0,331.52172684669495,839.61,-0.00522616,0.0188485,384924,3250.0,-0.509023,3
0.531932175159,7896.94352121,4804,0.0,333.28859186172485,847.81,-0.00848242,0.00654654,386882,3882.03,-0.526016,2
-0.121948361397,8014.09227689,4806,0.0,335.03107023239136,860.38,-0.00297358,0.0236456,388882,5995.96,-0.533911,2
0.255722343922,8080.60827069,4808,0.0,336.76571226119995,867.52,-0.00912223,0.0072694,390858,5118.17,-0.532529,2
0.174743354321,7991.74833075,4811,0.0,338.5471878051758,857.99,-0.00524978,0.0118823,392905,8209.48,-0.536284,3
0.349057972431,7971.44660385,4813,0.0,340.2873511314392,855.81,-0.015243,0.0232618,394687,3260.72,-0.524651,2
-0.131428718567,7988.96950799,4815,0.0,342.0488920211792,857.69,-0.00705932,0.0154281,396687,6233.84,-0.53155,2
0.0121442079544,7988.93106548,4817,0.0,343.7965793609619,857.69,-0.0111449,0.0118041,398687,4978.9,-0.530946,2
-0.0330551862717,8038.11517746,4819,0.0,345.54623341560364,862.97,-0.00997057,0.0197932,400687,5902.94,-0.531119,2
-0.000205993652344,8115.24150263,4821,0.0,347.29533338546753,871.25,-0.00575893,0.0201679,402687,5817.9,-0.530607,2
0.555390298367,7981.62377042,4826,0.0,349.0708079338074,856.91,-0.0146986,0.0104782,404836,5127.46,-0.52503,5
-0.0584400892258,7981.65965687,4828,0.0,350.8354449272156,856.91,-0.00756557,0.0174016,406836,5991.47,-0.512339,2
0.585878819227,7942.92565213,4832,0.0,352.58611583709717,852.75,-0.0101812,0.0186099,409548,5118.37,-0.498331,4
0.242481589317,7851.60402112,4835,0.0,354.3276062011719,842.95,-0.00737672,0.0239152,411568,6700.97,-0.522272,3
0.454484462738,7755.36953738,4838,0.0,356.0831809043884,832.62,-0.00600457,0.0248597,413535,2041.36,-0.522637,3
-0.0153790712357,7755.45266989,4840,0.0,357.8435163497925,832.62,-0.010847,0.0192549,415535,5922.02,-0.513122,2
0.301031291485,7750.45419568,4842,0.0,359.59244871139526,832.08,-0.009266,0.0158914,416858,4922.48,-0.512255,2
0.566302537918,7429.61916268,4849,0.0,361.327513217926,797.61,-0.0105858,0.0210117,419738,9699.15,-0.515404,7
-0.0528298616409,7443.86641744,4851,0.0,363.08510065078735,799.13,-0.0077971,0.00668159,421738,5693.23,-0.499029,2
0.581229656935,7460.36795042,4854,0.0,364.835485458374,800.89,-0.0109349,0.0135348,423902,5745.65,-0.491811,3
0.525645434856,7499.38706321,4856,0.0,366.586345911026,805.08,-0.00836622,0.0177853,425823,4144.85,-0.479515,2
0.592400938272,7541.58772138,4858,0.0,368.33487200737,809.61,-0.000872367,0.0411655,427536,3985.14,-0.478987,2
