#{"t_start": 1536355532.611953, "env_id": "Walker2d-v2"}
r,l,t
-2.650534,18,1.18109
5.777037,36,1.212339
-5.627495,8,1.212339
3.216066,15,1.227964
2.125849,20,1.227964
-6.071269,12,1.243589
5.639848,15,1.259214
-7.540931,8,1.259214
0.34517,37,1.290464
-0.811694,21,1.306089
-5.657219,9,1.306089
-0.559102,24,1.321714
-0.670731,16,1.337338
-0.067805,9,1.337338
-6.439526,10,1.352964
-3.281183,13,1.352964
-0.137796,13,1.368589
4.051096,13,1.368589
-6.003444,30,1.399838
7.751974,25,1.415463
-1.921234,16,1.415463
-1.787815,11,1.43109
-4.133695,11,1.43109
-5.224228,14,1.446713
1.713404,20,1.462338
-1.926353,12,1.462338
-6.770863,18,1.477964
-5.879116,14,1.49359
-2.875586,27,1.509214
-2.277516,17,1.524839
3.692862,21,1.540464
-2.21584,14,1.540464
5.970481,41,1.564198
2.562979,23,1.579824
2.978272,15,1.59545
-0.494136,22,1.611074
-7.212253,28,1.626698
16.262242,29,1.657948
0.268729,20,1.657948
-0.19931,14,1.673573
1.876982,13,1.689199
3.103238,15,1.689199
11.137382,26,1.704823
-1.990817,11,1.720449
-5.692209,14,1.736074
-8.141601,19,1.736074
-3.044888,11,1.751698
-2.160761,16,1.767322
1.588161,19,1.767322
-0.530961,21,1.782949
1.636711,13,1.798574
-2.611686,13,1.798574
1.133069,29,1.829823
-6.116606,13,1.829823
-1.50712,15,1.845448
-1.433299,22,1.861073
3.345447,29,1.876698
-1.218408,12,1.892324
-5.429167,10,1.892324
0.29324,15,1.907948
4.06863,24,1.923573
-0.868604,9,1.923573
12.168638,30,1.954823
-4.144874,17,1.954823
3.57679,27,1.970447
-7.442926,22,1.986073
-4.069275,9,2.001697
-10.200338,12,2.001697
-2.187312,21,2.017322
10.358026,20,2.032948
4.626279,16,2.048572
-1.468649,12,2.048572
0.189876,12,2.064197
10.087954,20,2.079823
-9.574442,18,2.079823
-3.523861,9,2.095447
2.536093,12,2.095447
-3.462378,7,2.111071
-3.303403,9,2.111071
6.579909,29,2.126697
-0.102329,12,2.142323
2.142653,36,2.157948
0.371261,11,2.173572
-2.446273,12,2.173572
-4.938608,12,2.189197
-2.426617,27,2.204823
0.33371,17,2.220448
1.216813,19,2.236072
-4.767795,20,2.251698
-0.864334,14,2.251698
-0.950036,13,2.267322
0.720027,11,2.267322
-3.680353,10,2.282948
5.558672,38,2.298571
2.13964,17,2.314196
1.75764,12,2.329822
3.333909,16,2.329822
6.000343,32,2.361072
-3.034335,19,2.361072
-1.106356,11,2.376698
2.597803,29,2.392321
-2.781329,19,2.407946
-0.471977,23,2.423571
3.546518,20,2.439196
0.498351,12,2.439196
-1.010387,27,2.463087
-6.735857,21,2.478712
5.13319,18,2.494339
-5.833809,14,2.494339
-6.261829,15,2.509964
-6.799453,11,2.525587
-3.501681,8,2.525587
15.545728,38,2.556837
-3.674106,20,2.556837
12.094592,25,3.494336
-2.151248,18,3.50996
5.451052,29,3.525584
24.343361,44,3.563988
-3.357727,16,3.563988
-1.774502,21,3.579616
-2.396226,14,3.59524
-2.915809,10,3.59524
12.533827,28,3.626489
10.900591,32,3.642114
0.362089,13,3.657739
10.701097,24,3.673366
6.018761,18,3.673366
6.108445,36,3.704615
-0.122567,23,3.720241
-1.628793,12,3.735865
14.435852,30,3.751489
12.597767,38,3.78274
-0.215907,18,3.78274
3.260156,24,3.798365
5.868011,21,3.813989
-0.050453,17,3.829614
0.390248,18,3.84524
-2.724298,16,3.860864
-2.687931,26,3.87649
-5.45155,34,3.892114
8.33935,37,3.923363
3.164,25,3.93899
-1.074995,10,3.93899
3.912049,18,3.954614
21.220287,34,3.985864
1.617196,16,3.985864
2.366016,13,4.001488
6.831238,16,4.017116
18.947972,29,4.032739
-5.010465,14,4.048364
1.457813,20,4.063988
-7.990692,22,4.063988
-2.638193,8,4.079615
-2.989311,24,4.095238
5.959101,28,4.110865
-4.060253,9,4.126489
-5.262927,9,4.126489
-3.573315,8,4.126489
-0.807378,9,4.142115
8.051711,31,4.157738
2.591565,16,4.173363
-0.021925,19,4.188989
-3.711222,25,4.204613
1.118005,20,4.220238
-2.834982,9,4.220238
2.616419,14,4.235863
6.974172,16,4.235863
-5.342851,12,4.251489
3.483872,13,4.251489
0.803521,10,4.267115
-7.696324,17,4.282738
0.191792,27,4.298363
2.950026,21,4.313988
4.446842,19,4.329625
1.324852,21,4.345238
1.165187,18,4.345238
0.897363,11,4.360864
5.956048,24,4.376487
6.749456,40,4.407738
0.695124,19,4.423362
-0.919717,11,4.423362
-7.310812,11,4.438988
-8.579338,16,4.438988
-4.232813,24,4.463066
-2.599347,13,4.463066
6.352292,29,4.494317
17.15258,34,4.509943
-1.739368,19,4.525567
0.443888,12,4.541192
4.743541,18,4.541192
-13.100655,38,4.572442
-6.485805,21,4.588067
8.780505,21,4.603692
0.621391,40,4.634943
1.635393,25,4.650567
-1.9896,17,4.650567
-3.856771,18,4.666194
18.920388,31,4.697441
-6.692637,23,4.713068
14.098681,40,4.728691
-0.236779,17,4.744318
-5.191908,13,4.759941
11.098603,54,4.79119
3.361418,31,4.806815
5.497178,18,4.822442
2.144682,17,4.838066
-5.642143,17,4.853691
5.379568,40,4.869316
35.418187,65,5.610826
1.321974,24,5.62645
20.329462,65,5.673324
9.380693,24,5.688949
-0.414784,10,5.688949
6.258976,81,5.75145
13.681393,30,5.767075
3.117501,22,5.782698
-1.135242,22,5.798325
2.526578,12,5.798325
13.55334,38,5.829575
3.964832,15,5.8452
-1.149397,9,5.8452
2.157415,16,5.860823
-0.683081,17,5.87645
-8.234324,19,5.87645
6.294959,22,5.892075
26.007216,43,5.923323
7.262218,37,5.954574
7.082023,53,5.985822
2.523641,13,6.001448
16.042665,30,6.017073
0.77274,25,6.032699
2.803553,15,6.048323
2.700604,13,6.048323
3.234286,28,6.079572
19.948899,46,6.110823
3.738362,16,6.110823
6.666943,19,6.126448
-1.494912,20,6.142074
5.663695,22,6.157699
30.283573,79,6.204572
8.145687,31,6.235821
15.454557,33,6.251448
5.992371,24,6.267073
2.445192,20,6.282699
10.422501,38,6.313949
5.897665,20,6.329573
-0.695891,18,6.329573
11.646981,26,6.360822
7.80291,33,6.376446
2.291911,44,6.407696
10.827456,63,6.454571
0.732522,11,6.462825
0.179165,16,6.462825
4.153553,33,6.494075
15.611891,43,6.525326
13.85699,27,6.54095
10.692367,38,6.556575
4.926074,21,6.5722
47.116386,63,6.619075
1.199811,30,6.634701
1.993066,26,6.650325
-0.920096,17,6.66595
4.290744,18,6.681575
4.824464,17,6.697201
7.997233,30,6.712825
4.7203,71,6.7597
-1.720656,16,6.775324
1.116938,13,6.775324
6.986606,21,6.79095
1.21385,16,6.806576
6.285781,25,6.822201
4.507085,34,6.853455
-1.858947,14,6.853455
-2.154387,12,6.869076
7.543084,34,6.884699
-1.477614,14,6.900324
-1.670046,9,6.900324
-4.197962,21,6.915951
9.250326,28,6.931575
13.558385,41,6.962825
1.082029,25,7.704327
1.320287,13,7.704327
26.714265,51,7.735577
14.660556,30,7.766826
3.40615,22,7.782452
4.209077,33,7.798077
2.694748,20,7.813703
-1.860028,18,7.829327
8.133951,28,7.844951
9.176552,22,7.860577
13.634529,26,7.876203
31.796123,40,7.907452
-5.084539,23,7.923076
5.519943,48,7.954327
3.711598,27,7.969952
41.703849,60,8.016826
12.062719,26,8.032451
35.285522,58,8.079327
-1.73207,27,8.094952
6.711069,31,8.110575
18.209805,41,8.141825
13.945765,39,8.173077
-0.347586,12,8.173077
7.490432,35,8.204325
-0.104822,9,8.204325
41.851589,60,8.2512
34.527356,56,8.282452
15.97551,40,8.313699
22.812674,46,8.344949
7.733017,21,8.360575
7.345972,27,8.376201
-3.248675,30,8.391824
60.397219,78,8.454325
-3.171161,21,8.462355
2.548991,14,8.477981
6.285302,19,8.493605
-5.22606,107,8.55819
