loss_pol_surr,loss_kl,EpRewMean,EpLenMean,loss_vf_loss,EpisodesSoFar,EpThisIter,loss_ent,TimestepsSoFar,loss_pol_entpen,ev_tdlam_before,TimeElapsed
-0.0070188,0.0113017,994.46,994.46,69.9541,1159,2,0.903001,474819,0.0,-0.0171352624893,372.0622727870941
-0.00630242,0.00490588,994.46,994.46,68.9118,1161,2,0.906228,476819,0.0,-0.00997257232666,373.67612862586975
-0.00474795,0.00640034,994.46,994.46,69.0028,1163,2,0.917513,478819,0.0,-0.00320589542389,375.2692201137543
-0.00709024,0.0140697,994.46,994.46,67.2716,1165,2,0.894312,480819,0.0,-0.00721526145935,376.87114357948303
-0.00769489,0.00561192,994.46,994.46,64.3466,1167,2,0.900679,482819,0.0,0.0419424176216,378.479532957077
-0.00595691,0.00818778,994.46,994.46,68.8935,1169,2,0.904232,484819,0.0,-0.0045086145401,380.09826731681824
-0.00876224,0.00992386,994.46,994.46,66.9194,1171,2,0.902589,486819,0.0,0.0325364470482,381.69080209732056
-0.00629801,0.00614459,994.46,994.46,68.6102,1173,2,0.920357,488819,0.0,-0.041676402092,383.284286737442
-0.00671271,0.0143632,994.46,994.46,68.2211,1175,2,0.936336,490819,0.0,0.00129872560501,384.89365696907043
-0.00605828,0.00871201,1000.0,1000.0,67.0194,1177,2,0.958484,492819,0.0,0.00755190849304,386.49456095695496
-0.00600235,0.00661817,1000.0,1000.0,68.4503,1179,2,0.963997,494819,0.0,-0.0170704126358,388.09786081314087
-0.00692224,0.0103325,1000.0,1000.0,67.3851,1181,2,0.962761,496819,0.0,0.000704228878021,389.69143891334534
-0.00929097,0.00846325,1000.0,1000.0,68.0034,1183,2,0.969948,498819,0.0,-0.0287261009216,391.30794167518616
-0.00465157,0.00940142,1000.0,1000.0,68.2916,1185,2,0.989892,500819,0.0,0.00688236951828,392.8938591480255
-0.00998115,0.00781813,1000.0,1000.0,64.0397,1187,2,0.972292,502819,0.0,0.0304577350616,394.5035262107849
-0.00815464,0.0105047,1000.0,1000.0,91.1122,1190,3,0.984251,505819,0.0,0.00197243690491,396.1053817272186
-0.00785338,0.00999702,1000.0,1000.0,63.7985,1192,2,0.981582,507819,0.0,0.0456038117409,397.7058413028717
-0.00711398,0.00375412,1000.0,1000.0,64.2265,1194,2,0.975872,509819,0.0,0.0540107488632,399.2995879650116
-0.00740297,0.0130063,1000.0,1000.0,65.3446,1196,2,0.972092,511819,0.0,0.0495297908783,400.9132559299469
-0.00647899,0.00710984,1000.0,1000.0,63.5928,1198,2,0.976,513819,0.0,0.0976603031158,402.50310492515564
-0.00474869,0.00435338,1000.0,1000.0,66.9425,1200,2,0.980597,515819,0.0,0.0329891443253,404.11958527565
-0.00949236,0.00688477,1000.0,1000.0,63.1634,1202,2,0.944529,517819,0.0,0.0934402346611,405.74655866622925
-0.00874511,0.0109254,1000.0,1000.0,64.8829,1204,2,0.963343,519819,0.0,0.0957598090172,407.3396792411804
-0.00550837,0.00951721,1000.0,1000.0,71.7789,1206,2,0.957942,521819,0.0,-0.0325714349747,408.94296622276306
-0.0063911,0.00890851,1000.0,1000.0,70.2238,1208,2,0.972977,523819,0.0,0.000551283359528,410.5369801521301
-0.00614429,0.00485091,1000.0,1000.0,66.3093,1210,2,0.968987,525819,0.0,0.0579887032509,412.15348720550537
-0.00818296,0.0115477,1000.0,1000.0,67.2024,1212,2,0.956417,527819,0.0,0.0445641875267,413.7373468875885
-0.0109467,0.0104192,1000.0,1000.0,50.1058,1214,2,0.941651,529819,0.0,0.198339283466,415.34671688079834
-0.00738165,0.00762025,1000.0,1000.0,68.9524,1216,2,0.948321,531819,0.0,0.0500788092613,416.94046354293823
-0.00929791,0.0111157,993.88,993.88,84.1608,1219,3,0.962949,534207,0.0,0.0689945816994,418.5967080593109
-0.00475391,0.00494489,993.88,993.88,70.6892,1221,2,0.949716,536207,0.0,-0.0182138681412,420.1918671131134
-0.00935407,0.0135897,993.88,993.88,68.1185,1223,2,0.949592,538207,0.0,-0.0653883218765,421.79343128204346
-0.0093513,0.00960185,993.88,993.88,68.5133,1225,2,0.955596,540207,0.0,0.00331538915634,423.38752460479736
-0.00584423,0.00531633,993.88,993.88,69.6029,1227,2,0.944662,542207,0.0,-0.014536857605,424.9865081310272
-0.00583428,0.00696546,993.88,993.88,66.8666,1229,2,0.942764,544207,0.0,0.00906562805176,426.5802538394928
-0.0097858,0.00889692,993.88,993.88,69.0662,1231,2,0.921757,546207,0.0,-0.0101507902145,428.189621925354
-0.00415142,0.00451594,993.88,993.88,60.7196,1233,2,0.903601,548207,0.0,0.109895884991,429.78415060043335
-0.00476605,0.0113575,993.88,993.88,62.8415,1235,2,0.909073,550207,0.0,0.106682658195,431.3863959312439
-0.00900223,0.00819028,993.88,993.88,68.4242,1237,2,0.911131,552207,0.0,0.027087032795,433.02085995674133
-0.00800217,0.00763104,993.88,993.88,70.0237,1239,2,0.926449,554207,0.0,-0.0577056407928,434.62056732177734
-0.00953867,0.00940144,993.88,993.88,69.9004,1241,2,0.931307,556207,0.0,-0.00992143154144,436.2379608154297
-0.00531122,0.00858717,993.88,993.88,64.8487,1243,2,0.950395,558207,0.0,-0.0121350288391,437.83160877227783
-0.00950187,0.00960435,993.88,993.88,65.6121,1245,2,0.946219,560207,0.0,0.0377336740494,439.4252898693085
-0.00650026,0.00972992,993.88,993.88,66.5969,1247,2,0.975941,562207,0.0,-0.10374212265,441.026171207428
-0.00994727,0.0106321,993.88,993.88,73.8012,1250,3,0.990058,565207,0.0,-0.0151199102402,442.62077617645264
-0.0050145,0.00441678,993.88,993.88,68.0415,1252,2,1.0071,567207,0.0,-0.0209007263184,444.2225515842438
-0.00976612,0.00610215,985.5,985.5,49.1196,1254,2,0.970461,568369,0.0,-0.00989711284637,445.83090567588806
-0.0072666,0.00788376,985.5,985.5,99.0806,1257,3,0.970118,571369,0.0,-0.0254007577896,447.45590019226074
-0.00678099,0.00910599,985.5,985.5,66.2072,1259,2,0.959372,573369,0.0,0.0220153331757,449.04964661598206
-0.00630345,0.0120309,985.5,985.5,69.6243,1261,2,0.949505,575369,0.0,-0.0178686380386,450.6594867706299
-0.0128349,0.0107904,979.93,979.93,63.3078,1263,2,0.926867,576812,0.0,0.0198718309402,452.25334191322327
-0.00414029,0.0089422,979.93,979.93,62.6584,1265,2,0.946491,578812,0.0,0.00255388021469,453.86274433135986
-0.00993293,0.00682775,966.41,966.41,129.016,1269,4,0.955246,581460,0.0,-0.019079208374,455.4563286304474
-0.0129178,0.0121742,964.5,964.5,46.4044,1271,2,0.950884,583269,0.0,0.0346123576164,457.0582067966461
-0.00863832,0.00622853,964.5,964.5,65.746,1273,2,0.951907,585269,0.0,0.00349843502045,458.66740918159485
-0.00772632,0.00503554,964.5,964.5,64.7469,1275,2,0.946562,587269,0.0,0.0384380817413,460.2535729408264
-0.00747165,0.00636064,964.5,964.5,66.7937,1277,2,0.938841,589269,0.0,-0.00333189964294,461.8620262145996
-0.0050774,0.00462836,964.5,964.5,69.001,1279,2,0.951764,591269,0.0,-0.0363402366638,463.4557726383209
-0.00796326,0.00739184,962.94,962.94,60.845,1281,2,0.94033,593113,0.0,0.046014726162,465.06285095214844
-0.00607677,0.00377769,962.94,962.94,68.8895,1283,2,0.940195,595113,0.0,-0.0275959968567,466.66656041145325
-0.00632931,0.00669061,962.94,962.94,69.0937,1285,2,0.9564,597113,0.0,-0.0346686840057,468.26973962783813
-0.0117531,0.0143745,962.94,962.94,68.718,1287,2,0.956478,599113,0.0,-0.0122586488724,469.8633408546448
-0.00946222,0.0120644,962.94,962.94,68.7474,1289,2,0.960744,601113,0.0,-0.00430738925934,471.4721715450287
-0.00778066,0.00459776,962.94,962.94,72.6648,1292,3,0.953515,604113,0.0,-0.00142014026642,473.074015378952
-0.00736028,0.00977953,962.94,962.94,68.4737,1294,2,0.954161,606113,0.0,-0.00625705718994,474.66692066192627
-0.00649132,0.00516017,962.94,962.94,68.4823,1296,2,0.954804,608113,0.0,-0.000805735588074,476.26912117004395
-0.00873563,0.00699407,958.37,958.37,62.857,1298,2,0.936182,609656,0.0,0.0341105461121,477.8627116680145
-0.0108978,0.00648493,958.37,958.37,68.6146,1300,2,0.92783,611656,0.0,-0.00114321708679,479.45704197883606
-0.00894718,0.00699128,958.37,958.37,68.625,1302,2,0.935953,613656,0.0,-0.000799775123596,481.058908700943
-0.00666039,0.00669663,958.37,958.37,68.5619,1304,2,0.954014,615656,0.0,-0.000876426696777,482.674688577652
-0.00608738,0.00838827,958.37,958.37,68.5744,1306,2,0.978077,617656,0.0,-0.000221014022827,484.25280714035034
-0.00758286,0.00606787,958.37,958.37,68.5592,1308,2,0.996397,619656,0.0,-0.000980257987976,485.8621778488159
-0.00863891,0.00755233,958.37,958.37,68.5312,1310,2,0.985422,621656,0.0,-0.000368118286133,487.4568350315094
-0.00595424,0.00505181,958.37,958.37,68.5229,1312,2,0.983082,623656,0.0,-0.00190496444702,489.0733036994934
-0.00817931,0.0128971,958.37,958.37,97.336,1315,3,0.981123,626656,0.0,-0.000165462493896,490.6691560745239
-0.0103328,0.00785276,958.37,958.37,61.996,1317,2,0.969736,628656,0.0,3.0517578125e-05,492.26929926872253
-0.00906247,0.00942791,964.49,964.49,67.8091,1319,2,0.958975,630656,0.0,-0.0644652843475,493.862144947052
-0.00533737,0.0121196,964.49,964.49,66.3993,1321,2,0.947125,632656,0.0,0.000535845756531,495.47262692451477
-0.00677369,0.012326,959.37,959.37,63.8915,1323,2,0.946691,634144,0.0,0.0188671946526,497.0744926929474
-0.00912122,0.0114071,959.37,959.37,68.051,1325,2,0.942752,636144,0.0,-0.0197380781174,498.66713070869446
-0.0061596,0.00685284,951.15,951.15,95.9637,1328,3,0.933525,638322,0.0,0.00825548171997,500.26945972442627
-0.00748034,0.00710332,951.15,951.15,67.6498,1330,2,0.916006,640322,0.0,-0.00318133831024,501.86310935020447
-0.00836473,0.00530778,951.15,951.15,67.7607,1332,2,0.923351,642322,0.0,-0.0128216743469,503.4720230102539
-0.00940767,0.00668199,951.01,951.01,60.2256,1334,2,0.922398,644308,0.0,0.0244189500809,505.0728862285614
-0.00837843,0.00862499,951.01,951.01,68.093,1336,2,0.91011,646308,0.0,-0.0242058038712,506.6685457229614
-0.0107979,0.0134521,951.01,951.01,67.9903,1338,2,0.908969,648308,0.0,0.000712394714355,508.2708806991577
-0.00788769,0.0108323,951.01,951.01,68.0129,1340,2,0.924891,650308,0.0,-0.00181341171265,509.86350107192993
-0.00736008,0.0059447,951.01,951.01,100.765,1343,3,0.905764,653308,0.0,-0.00276398658752,511.4567880630493
-0.00891308,0.00857612,951.01,951.01,67.3707,1345,2,0.902677,655308,0.0,-0.00182044506073,513.0586445331573
-0.00705882,0.00719658,951.01,951.01,67.3762,1347,2,0.904841,657308,0.0,0.000235855579376,514.6679253578186
-0.00978068,0.00909507,951.01,951.01,60.6439,1349,2,0.89723,659308,0.0,-0.00363206863403,516.2534761428833
-0.00672996,0.00365316,951.01,951.01,58.7127,1351,2,0.892204,661308,0.0,0.102247238159,517.870970249176
-0.00656765,0.0111622,951.01,951.01,67.1254,1353,2,0.878567,663308,0.0,0.0541330575943,519.4640455245972
-0.00778228,0.00772351,959.39,959.39,67.8036,1355,2,0.895968,665308,0.0,-0.0180785655975,521.06654047966
-0.00755463,0.0101638,959.39,959.39,67.9103,1357,2,0.915564,667308,0.0,-0.00625503063202,522.665002822876
-0.00672158,0.00747188,959.39,959.39,68.0813,1359,2,0.93656,669308,0.0,-0.000695705413818,524.2682557106018
-0.00846425,0.0117772,959.39,959.39,68.1498,1361,2,0.920052,671308,0.0,-0.016175866127,525.8776252269745
-0.00730345,0.00686981,964.96,964.96,68.2244,1363,2,0.920152,673308,0.0,-0.00352263450623,527.4693050384521
-0.0060716,0.00551081,964.96,964.96,66.9375,1365,2,0.940251,675308,0.0,0.0136120319366,529.0719039440155
-0.00700331,0.0122576,964.96,964.96,67.9796,1367,2,0.928671,677308,0.0,-0.0012286901474,530.6675431728363
-0.00670376,0.0122014,978.48,978.48,68.7574,1369,2,0.922588,679308,0.0,-0.00573909282684,532.2843897342682
-0.00758456,0.0107627,980.39,980.39,68.352,1371,2,0.897732,681308,0.0,-0.0128524303436,533.87140583992
-0.0119402,0.00953724,980.39,980.39,67.0286,1373,2,0.92206,683308,0.0,0.00739616155624,535.4833981990814
-0.0133646,0.0067387,979.25,979.25,36.1008,1375,2,0.941189,685194,0.0,0.145430982113,537.0807685852051
-0.0131632,0.00951902,976.25,976.25,74.0172,1378,3,0.952812,687894,0.0,0.0934477448463,538.6906208992004
-0.00835722,0.00688436,977.81,977.81,66.8841,1380,2,0.972843,689894,0.0,0.00223457813263,540.2856152057648
-0.0121157,0.00779566,972.43,972.43,41.6386,1382,2,0.964125,691356,0.0,0.428436696529,541.8874762058258
-0.0103123,0.00695611,972.43,972.43,68.8328,1384,2,0.971235,693356,0.0,-0.043047785759,543.4959800243378
-0.00803363,0.00780073,972.43,972.43,58.302,1386,2,0.977449,695356,0.0,0.0474484562874,545.0816910266876
-0.00789945,0.00858989,972.43,972.43,102.334,1389,3,0.989058,698356,0.0,-0.0246731042862,546.6923739910126
-0.00843951,0.00903596,971.7,971.7,42.6212,1391,2,0.999123,700283,0.0,0.670772612095,548.2846353054047
-0.0101216,0.00958927,971.7,971.7,61.5534,1393,2,1.00704,702283,0.0,-0.0506306886673,549.9047608375549
-0.00894887,0.00758026,971.7,971.7,69.7662,1395,2,0.994898,704283,0.0,-0.0279550552368,551.499372959137
-0.0060636,0.0065523,971.7,971.7,69.1881,1397,2,0.983469,706283,0.0,-0.0026798248291,553.0967404842377
-0.00639278,0.00761228,976.27,976.27,69.1632,1399,2,0.990131,708283,0.0,-0.0167288780212,554.7217350006104
-0.00658206,0.00492641,976.27,976.27,68.9603,1401,2,0.9907,710283,0.0,-0.00774610042572,556.3338010311127
-0.0134658,0.0121057,971.76,971.76,41.4473,1403,2,0.994484,711832,0.0,0.522074371576,557.9336330890656
-0.00745461,0.0076205,971.76,971.76,68.3503,1405,2,0.989103,713832,0.0,-0.0122017860413,559.5338852405548
-0.00912224,0.00761399,971.76,971.76,69.064,1407,2,0.983657,715832,0.0,-0.00742733478546,561.1276295185089
-0.00947225,0.00849723,971.76,971.76,97.3522,1410,3,0.997469,718832,0.0,0.000787615776062,562.7213747501373
-0.00723228,0.0076302,971.76,971.76,67.7819,1412,2,1.00726,720832,0.0,-0.0200297832489,564.3307449817657
-0.00822206,0.00485865,971.76,971.76,67.8348,1414,2,1.00342,722832,0.0,-0.00817000865936,565.9244902133942
-0.0105425,0.0109727,971.76,971.76,67.9615,1416,2,0.998718,724832,0.0,-0.00366234779358,567.5341012477875
-0.00691143,0.00745923,971.76,971.76,67.9817,1418,2,1.01613,726832,0.0,-0.00350677967072,569.1278471946716
-0.0147313,0.00893805,967.72,967.72,40.3583,1420,2,1.00162,728428,0.0,0.0129113793373,570.7407629489899
-0.011241,0.00799926,967.93,967.93,80.4852,1423,3,0.996138,730937,0.0,0.378518998623,572.3416185379028
-0.0117885,0.010099,967.93,967.93,68.2293,1425,2,1.00772,732937,0.0,-0.00708425045013,573.9439356327057
-0.0104056,0.00941414,976.15,976.15,68.4036,1427,2,1.02528,734937,0.0,-0.00724577903748,575.5425598621368
-0.00844597,0.00549526,976.15,976.15,68.3896,1429,2,1.04214,736937,0.0,0.000332236289978,577.1380889415741
-0.00849895,0.00810591,976.15,976.15,65.6732,1431,2,1.00473,738937,0.0,0.00433367490768,578.7372875213623
-0.00831068,0.00756628,976.15,976.15,68.5194,1433,2,1.01824,740937,0.0,-0.000607132911682,580.3310325145721
-0.00733439,0.00523745,976.29,976.29,68.5267,1435,2,1.00982,742937,0.0,-0.00257933139801,581.9404044151306
-0.0108199,0.00585309,976.29,976.29,66.2445,1437,2,1.0229,744937,0.0,0.000191450119019,583.5341477394104
-0.00856855,0.00748332,976.29,976.29,68.5511,1439,2,1.02106,746937,0.0,-0.00538265705109,585.1435191631317
-0.00789749,0.00849539,976.29,976.29,68.4307,1441,2,1.01763,748937,0.0,-0.00192046165466,586.7372648715973
-0.0110329,0.00657595,972.96,972.96,97.0095,1444,3,1.02744,751604,0.0,0.00431019067764,588.3466351032257
-0.00914287,0.00659818,972.96,972.96,67.2821,1446,2,1.04862,753604,0.0,-0.0274815559387,589.935469865799
-0.0139884,0.0118325,972.96,972.96,67.4749,1448,2,1.05246,755604,0.0,-0.0103063583374,591.5460832118988
-0.00790365,0.0063492,972.96,972.96,65.4377,1450,2,1.04724,757604,0.0,-0.00234115123749,593.1321034431458
-0.00807235,0.00763251,972.96,972.96,67.9102,1452,2,1.06852,759604,0.0,-0.0135018825531,594.7416982650757
-0.00824437,0.00663781,972.96,972.96,66.934,1454,2,1.0794,761604,0.0,0.000306189060211,596.3357074260712
-0.0113977,0.012558,966.42,966.42,61.7513,1456,2,1.08875,762950,0.0,-0.00301444530487,597.9375610351562
-0.0136286,0.00996919,966.19,966.19,67.9034,1459,3,1.08565,765927,0.0,0.390342593193,599.5496389865875
-0.00837068,0.0071605,966.19,966.19,68.3767,1461,2,1.08329,767927,0.0,-0.0136994123459,601.1590077877045
-0.0104215,0.00996245,961.91,961.91,49.2207,1463,2,1.09424,769499,0.0,0.0928976535797,602.76837849617
-0.0101336,0.00574287,961.91,961.91,52.0308,1465,2,1.09905,771499,0.0,0.0335780382156,604.3621230125427
-0.00784549,0.00727471,961.91,961.91,70.1387,1467,2,1.10688,773499,0.0,-0.0212687253952,605.9714937210083
-0.0114279,0.0122326,961.91,961.91,68.5588,1469,2,1.08327,775499,0.0,-0.0456284284592,607.5652396678925
-0.00639799,0.0101909,961.91,961.91,67.9848,1471,2,1.08643,777499,0.0,-0.0139347314835,609.1589844226837
-0.00498476,0.00299504,952.51,952.51,96.5391,1474,3,1.07623,779559,0.0,0.00131165981293,610.752729177475
-0.007123,0.00558565,953.65,953.65,67.2568,1476,2,1.06497,781559,0.0,0.00678807497025,612.3464744091034
-0.00824414,0.00610501,956.65,956.65,67.6066,1478,2,1.06271,783559,0.0,0.003398001194,613.9402210712433
-0.00753999,0.00895691,956.65,956.65,67.9901,1480,2,1.06628,785559,0.0,-0.00123989582062,615.5426619052887
-0.00969152,0.00473237,962.03,962.03,62.8198,1482,2,1.07618,787559,0.0,0.0033021569252,617.145655632019
-0.00975686,0.00917717,962.03,962.03,66.9858,1484,2,1.07889,789559,0.0,0.0340728163719,618.738648891449
-0.00705104,0.00549864,962.03,962.03,100.271,1487,3,1.06392,792559,0.0,0.00924676656723,620.335221529007
-0.0098083,0.00782945,962.03,962.03,62.0509,1489,2,1.07198,794559,0.0,0.0422314405441,621.9370646476746
-0.00861014,0.0159859,962.76,962.76,68.6997,1491,2,1.06667,796559,0.0,0.00232291221619,623.5363264083862
-0.00653099,0.00785797,962.76,962.76,63.8545,1493,2,1.07114,798559,0.0,-0.0498883724213,625.1372039318085
-0.010142,0.00576396,962.76,962.76,67.7568,1495,2,1.06854,800559,0.0,0.0212165117264,626.7308111190796
-0.00730681,0.00609203,962.76,962.76,67.7831,1497,2,1.07541,802559,0.0,-0.00675392150879,628.3389992713928
-0.01038,0.00912633,962.76,962.76,64.9733,1499,2,1.08402,804559,0.0,-0.0157440900803,629.9412350654602
-0.0110608,0.00926234,962.76,962.76,67.2797,1501,2,1.09612,806559,0.0,0.00750726461411,631.5346066951752
-0.00610922,0.00617141,967.27,967.27,67.8116,1503,2,1.09066,808559,0.0,0.002017557621,633.1364350318909
-0.00735795,0.00491804,967.27,967.27,65.1817,1505,2,1.10532,810559,0.0,0.00736510753632,634.744704246521
-0.0121786,0.00853652,967.27,967.27,65.9841,1507,2,1.0947,812559,0.0,0.0206887125969,636.3393228054047
-0.0111216,0.00536373,967.27,967.27,65.4503,1509,2,1.0974,814559,0.0,0.0280280709267,637.9378633499146
-0.00653171,0.0051962,967.27,967.27,62.7277,1511,2,1.09378,816559,0.0,-0.0104426145554,639.5339591503143
-0.0122396,0.0137117,967.27,967.27,68.8289,1513,2,1.09853,818559,0.0,-0.0109121799469,641.1433284282684
-0.0138231,0.00801486,967.27,967.27,39.3066,1515,2,1.11164,820559,0.0,0.0671101808548,642.737074136734
-0.00742416,0.0063156,967.27,967.27,69.5503,1517,2,1.10925,822559,0.0,-0.0247999429703,644.3308184146881
-0.00814379,0.0101705,971.31,971.31,71.4994,1519,2,1.10478,824559,0.0,0.0102868676186,645.9364783763885
-0.0109629,0.00909191,971.31,971.31,64.9409,1521,2,1.11903,826559,0.0,0.0870589017868,647.5342264175415
-0.00971705,0.00838849,976.22,976.22,67.7099,1523,2,1.13074,828559,0.0,0.0380518436432,649.1435945034027
-0.00857715,0.00638201,976.22,976.22,69.5552,1525,2,1.13887,830559,0.0,-0.0036848783493,650.7373416423798
-0.00688038,0.0132963,976.22,976.22,66.474,1527,2,1.13761,832559,0.0,0.0288879275322,652.3464183807373
-0.0102286,0.0059423,976.22,976.22,99.0495,1530,3,1.1073,835559,0.0,0.0208742022514,653.9401643276215
-0.00760626,0.00929892,976.22,976.22,67.939,1532,2,1.12055,837559,0.0,0.00575816631317,655.5495340824127
-0.0104511,0.00895878,976.22,976.22,66.4076,1534,2,1.12177,839559,0.0,0.0649046897888,657.1432783603668
-0.00732787,0.00719944,976.22,976.22,68.979,1536,2,1.11313,841559,0.0,0.00823771953583,658.7402718067169
-0.00967802,0.00804969,976.22,976.22,68.3881,1538,2,1.1106,843559,0.0,-0.0105220079422,660.3396546840668
-0.00655015,0.00438149,976.22,976.22,67.1295,1540,2,1.11803,845559,0.0,-0.0370333194733,661.9408445358276
-0.00725026,0.00530586,976.22,976.22,67.7188,1542,2,1.11987,847559,0.0,-0.0067663192749,663.534453868866
-0.00887415,0.00964697,979.55,979.55,68.1081,1544,2,1.12538,849559,0.0,0.00119298696518,665.1353030204773
-0.013031,0.0106568,979.55,979.55,66.0981,1546,2,1.11633,851559,0.0,0.00136083364487,666.7455728054047
-0.00749476,0.00537082,979.55,979.55,66.9942,1548,2,1.1167,853559,0.0,0.0145162343979,668.3463401794434
-0.00532739,0.005642,979.55,979.55,69.066,1550,2,1.12434,855559,0.0,-0.0114480257034,669.9400863647461
-0.0083135,0.00702615,979.55,979.55,68.2107,1552,2,1.14452,857559,0.0,-0.0153354406357,671.5494546890259
-0.00853821,0.00401967,979.55,979.55,67.0588,1554,2,1.14665,859559,0.0,0.00789034366608,673.1432011127472
-0.0054755,0.0105523,986.09,986.09,66.8228,1556,2,1.14794,861559,0.0,0.00117158889771,674.7525706291199
-0.00836371,0.00707228,986.32,986.32,67.9083,1558,2,1.12184,863559,0.0,-0.0266951322556,676.3463153839111
-0.00704756,0.00726558,986.32,986.32,68.0331,1560,2,1.11691,865559,0.0,-0.0100333690643,677.9556860923767
-0.0068763,0.0092849,986.32,986.32,67.6492,1562,2,1.1255,867559,0.0,0.000815629959106,679.5506882667542
-0.00906745,0.00949875,990.6,990.6,67.1387,1564,2,1.12502,869559,0.0,-0.0104072093964,681.1525118350983
-0.0111921,0.015053,990.6,990.6,66.19,1566,2,1.12227,871559,0.0,0.00219529867172,682.7407975196838
-0.00800308,0.00626862,990.6,990.6,66.9538,1568,2,1.14695,873559,0.0,-0.0116231441498,684.3514516353607
-0.00965491,0.00762601,990.6,990.6,66.2253,1570,2,1.14391,875559,0.0,-0.00647056102753,685.953280210495
-0.0127938,0.00765278,1000.0,1000.0,93.7273,1573,3,1.12078,878559,0.0,0.0175375938416,687.5496995449066
-0.0104101,0.0135121,1000.0,1000.0,64.4703,1575,2,1.13405,880559,0.0,-0.0189341306686,689.1590704917908
-0.00912521,0.00585615,1000.0,1000.0,66.4074,1577,2,1.1371,882559,0.0,-0.0195821523666,690.7528166770935
-0.0117816,0.00985259,1000.0,1000.0,65.7377,1579,2,1.11998,884559,0.0,0.00904309749603,692.3465597629547
-0.0136363,0.00773652,1000.0,1000.0,62.0356,1581,2,1.1181,886559,0.0,-0.0690008401871,693.9403059482574
-0.00849877,0.00530779,997.98,997.98,59.1966,1583,2,1.11335,888357,0.0,0.00522845983505,695.549676656723
-0.00845234,0.00676699,997.98,997.98,69.1072,1585,2,1.1318,890357,0.0,-0.0227708816528,697.1434214115143
-0.0110386,0.00893033,997.98,997.98,68.0727,1587,2,1.12926,892357,0.0,0.0160551071167,698.7407882213593
-0.0108937,0.0131433,997.98,997.98,63.5958,1589,2,1.1372,894357,0.0,0.0628148913383,700.3354291915894
-0.0104652,0.00591162,997.98,997.98,68.3077,1591,2,1.13417,896357,0.0,-0.0177348852158,701.9510765075684
-0.00714308,0.00799691,997.98,997.98,69.5262,1593,2,1.1519,898357,0.0,-0.0351263284683,703.5505805015564
-0.00787674,0.00632364,997.98,997.98,62.9311,1595,2,1.1765,900357,0.0,-0.015812754631,705.1514253616333
-0.0103463,0.00628257,997.98,997.98,67.0749,1597,2,1.1899,902357,0.0,0.0194835066795,706.7642703056335
-0.00930824,0.0139841,997.98,997.98,67.1811,1599,2,1.19156,904357,0.0,0.0198632478714,708.379284620285
-0.0124845,0.0121066,997.98,997.98,66.4383,1601,2,1.1673,906357,0.0,-0.00370609760284,709.9801542758942
-0.0137397,0.00555504,992.14,992.14,87.3582,1604,3,1.16689,908773,0.0,-0.0261596441269,711.57404088974
-0.00614644,0.00837812,992.14,992.14,67.7677,1606,2,1.15654,910773,0.0,-0.146644592285,713.175407409668
-0.0082811,0.0072736,992.14,992.14,66.8549,1608,2,1.1506,912773,0.0,-0.0160970687866,714.7688167095184
-0.0130654,0.0172602,992.14,992.14,66.7877,1610,2,1.15173,914773,0.0,-0.00737392902374,716.3793065547943
-0.00916923,0.00641057,992.14,992.14,66.4221,1612,2,1.15546,916773,0.0,-0.0193847417831,717.9811766147614
-0.00734009,0.00802118,992.14,992.14,65.0886,1614,2,1.1602,918773,0.0,0.0235255360603,719.6123466491699
-0.0100646,0.00531982,986.04,986.04,94.02,1617,3,1.16227,921163,0.0,0.0144058465958,721.2049107551575
-0.0105642,0.00879626,980.36,980.36,94.3286,1620,3,1.17053,923595,0.0,0.00812458992004,722.8064341545105
-0.0105432,0.00772336,980.36,980.36,66.8255,1622,2,1.16983,925595,0.0,-0.0214754343033,724.4167029857635
-0.00928563,0.00859966,980.36,980.36,66.271,1624,2,1.16356,927595,0.0,-0.0167425870895,726.0041418075562
-0.00999702,0.00528713,980.36,980.36,65.5866,1626,2,1.15105,929595,0.0,-0.0151907205582,727.6141588687897
-0.00666459,0.00472112,980.36,980.36,66.1925,1628,2,1.15257,931595,0.0,0.0227395892143,729.2075312137604
-0.00931831,0.00823676,980.36,980.36,67.8919,1630,2,1.15956,933595,0.0,-0.0287511348724,730.8150992393494
-0.00800321,0.00423508,980.36,980.36,66.5228,1632,2,1.15233,935595,0.0,-0.0146309137344,732.408843755722
-0.00851599,0.00770497,980.36,980.36,65.4935,1634,2,1.13999,937595,0.0,0.00155979394913,734.0182139873505
-0.00895446,0.00727816,980.36,980.36,66.6363,1636,2,1.13822,939595,0.0,0.0131378173828,735.6233148574829
-0.00836077,0.00753955,980.36,980.36,64.5587,1638,2,1.15829,941595,0.0,0.00494885444641,737.2256443500519
-0.00895208,0.00907941,971.03,971.03,93.7258,1641,3,1.15379,943662,0.0,0.00320786237717,738.8206720352173
-0.005509,0.00524916,971.03,971.03,66.3142,1643,2,1.16361,945662,0.0,-0.105273485184,740.4300258159637
-0.0098057,0.00703678,968.44,968.44,64.6458,1645,2,1.14273,947403,0.0,0.018256008625,742.0185389518738
-0.00779729,0.010094,968.44,968.44,67.2999,1647,2,1.10814,949403,0.0,-0.000524163246155,743.606119632721
-0.0109643,0.00750315,963.37,963.37,95.287,1650,3,1.09489,951896,0.0,0.036983191967,745.2101485729218
