#{"env_id": "InvertedPendulum-v2", "t_start": 1536421020.7479365}
r,l,t
7.0,7,1.148713
7.0,7,1.148713
7.0,7,1.16434
12.0,12,1.16434
7.0,7,1.16434
14.0,14,1.179964
17.0,17,1.179964
4.0,4,1.179964
10.0,10,1.195588
11.0,11,1.195588
6.0,6,1.195588
7.0,7,1.195588
12.0,12,1.211212
4.0,4,1.211212
6.0,6,1.211212
6.0,6,1.211212
10.0,10,1.226838
4.0,4,1.226838
7.0,7,1.226838
11.0,11,1.226838
8.0,8,1.242466
13.0,13,1.242466
8.0,8,1.242466
9.0,9,1.258089
9.0,9,1.258089
4.0,4,1.258089
3.0,3,1.258089
3.0,3,1.258089
5.0,5,1.258089
5.0,5,1.273714
3.0,3,1.273714
15.0,15,1.273714
11.0,11,1.289338
7.0,7,1.289338
6.0,6,1.289338
9.0,9,1.289338
6.0,6,1.304963
7.0,7,1.304963
11.0,11,1.304963
11.0,11,1.304963
11.0,11,1.324507
7.0,7,1.324507
4.0,4,1.324507
11.0,11,1.324507
5.0,5,1.324507
10.0,10,1.340134
7.0,7,1.340134
7.0,7,1.340134
9.0,9,1.355758
9.0,9,1.355758
8.0,8,1.355758
11.0,11,1.355758
7.0,7,1.371384
10.0,10,1.371384
4.0,4,1.371384
5.0,5,1.371384
5.0,5,1.387008
6.0,6,1.387008
5.0,5,1.387008
9.0,9,1.387008
10.0,10,1.387008
7.0,7,1.402634
5.0,5,1.402634
4.0,4,1.402634
18.0,18,1.419366
5.0,5,1.422365
6.0,6,1.423435
4.0,4,1.423435
11.0,11,1.423435
8.0,8,1.423435
6.0,6,1.439061
17.0,17,1.439061
4.0,4,1.439061
10.0,10,1.454687
11.0,11,1.454687
5.0,5,1.454687
9.0,9,1.454687
11.0,11,1.470315
9.0,9,1.470315
4.0,4,1.470315
8.0,8,1.470315
8.0,8,1.485938
3.0,3,1.485938
3.0,3,1.485938
9.0,9,1.485938
8.0,8,1.485938
8.0,8,1.501562
21.0,21,1.501562
4.0,4,1.517187
6.0,6,1.517187
5.0,5,1.517187
16.0,16,1.517187
9.0,9,1.532812
5.0,5,1.532812
5.0,5,1.532812
8.0,8,1.532812
4.0,4,1.532812
6.0,6,1.548437
7.0,7,1.548437
5.0,5,1.548437
8.0,8,1.548437
5.0,5,1.548437
14.0,14,1.564063
5.0,5,1.564063
8.0,8,1.564063
4.0,4,1.564063
13.0,13,1.579686
7.0,7,1.579686
7.0,7,1.579686
3.0,3,1.579686
18.0,18,1.595312
17.0,17,1.610936
6.0,6,1.610936
6.0,6,1.610936
7.0,7,1.610936
6.0,6,1.610936
5.0,5,1.626561
4.0,4,1.626561
5.0,5,1.626561
12.0,12,1.626561
11.0,11,1.642186
9.0,9,1.642186
10.0,10,1.642186
10.0,10,1.657812
13.0,13,1.657812
4.0,4,1.657812
8.0,8,1.657812
8.0,8,1.673436
4.0,4,1.673436
4.0,4,1.673436
6.0,6,1.673436
6.0,6,1.673436
8.0,8,1.689061
19.0,19,1.689061
6.0,6,1.689061
8.0,8,1.704687
8.0,8,1.704687
7.0,7,1.704687
10.0,10,1.704687
7.0,7,1.720311
7.0,7,1.720311
4.0,4,1.720311
28.0,28,1.735937
10.0,10,1.735937
4.0,4,1.735937
16.0,16,1.75156
6.0,6,1.75156
6.0,6,1.75156
11.0,11,1.767186
8.0,8,1.767186
13.0,13,1.767186
15.0,15,1.782811
6.0,6,1.782811
7.0,7,1.782811
7.0,7,1.782811
6.0,6,1.798436
5.0,5,1.798436
4.0,4,1.798436
6.0,6,1.798436
7.0,7,1.798436
8.0,8,1.814061
5.0,5,1.814061
8.0,8,1.814061
6.0,6,1.814061
20.0,20,1.829686
7.0,7,1.829686
5.0,5,1.829686
6.0,6,1.845311
6.0,6,1.845311
10.0,10,1.845311
4.0,4,1.845311
4.0,4,1.845311
5.0,5,1.845311
8.0,8,1.860936
6.0,6,1.860936
9.0,9,1.860936
15.0,15,1.876561
5.0,5,1.876561
4.0,4,1.876561
20.0,20,1.892186
5.0,5,1.892186
8.0,8,1.892186
5.0,5,1.892186
6.0,6,1.892186
10.0,10,1.90781
5.0,5,1.90781
4.0,4,1.90781
11.0,11,1.90781
5.0,5,1.923436
18.0,18,1.923436
12.0,12,1.939061
6.0,6,1.939061
4.0,4,1.939061
11.0,11,1.939061
8.0,8,1.954687
6.0,6,1.954687
9.0,9,1.954687
6.0,6,1.954687
7.0,7,1.954687
8.0,8,1.970311
6.0,6,1.970311
4.0,4,1.970311
8.0,8,1.970311
5.0,5,1.970311
5.0,5,1.985935
5.0,5,1.985935
4.0,4,1.985935
4.0,4,1.985935
5.0,5,1.985935
16.0,16,2.001561
7.0,7,2.001561
8.0,8,2.001561
6.0,6,2.001561
4.0,4,2.017185
14.0,14,2.017185
5.0,5,2.017185
12.0,12,2.032811
9.0,9,2.032811
6.0,6,2.032811
5.0,5,2.032811
7.0,7,2.032811
5.0,5,2.048435
17.0,17,2.048435
10.0,10,2.06406
5.0,5,2.06406
13.0,13,2.06406
4.0,4,2.06406
6.0,6,2.06406
4.0,4,2.079685
4.0,4,2.079685
6.0,6,2.079685
6.0,6,2.079685
7.0,7,2.079685
8.0,8,2.09531
5.0,5,2.09531
11.0,11,2.09531
3.0,3,2.09531
6.0,6,2.09531
9.0,9,2.110935
11.0,11,2.110935
8.0,8,2.110935
9.0,9,2.12656
8.0,8,2.12656
4.0,4,2.12656
4.0,4,2.12656
6.0,6,2.12656
8.0,8,2.142187
15.0,15,2.142187
7.0,7,2.142187
7.0,7,2.157809
11.0,11,2.157809
6.0,6,2.157809
4.0,4,2.157809
4.0,4,2.157809
17.0,17,2.173435
5.0,5,2.173435
5.0,5,2.173435
7.0,7,2.189059
13.0,13,2.189059
11.0,11,2.189059
5.0,5,3.058148
14.0,14,3.058148
12.0,12,3.058148
17.0,17,3.073772
9.0,9,3.073772
6.0,6,3.073772
32.0,32,3.089399
10.0,10,3.105023
3.0,3,3.105023
13.0,13,3.105023
4.0,4,3.105023
7.0,7,3.120648
6.0,6,3.120648
7.0,7,3.120648
7.0,7,3.120648
10.0,10,3.136271
5.0,5,3.136271
7.0,7,3.136271
7.0,7,3.136271
8.0,8,3.151897
7.0,7,3.151897
17.0,17,3.151897
4.0,4,3.151897
7.0,7,3.167523
8.0,8,3.167523
5.0,5,3.167523
12.0,12,3.167523
10.0,10,3.183147
6.0,6,3.183147
24.0,24,3.198772
23.0,23,3.198772
8.0,8,3.214396
3.0,3,3.214396
20.0,20,3.214396
14.0,14,3.230021
12.0,12,3.230021
4.0,4,3.230021
8.0,8,3.245647
12.0,12,3.245647
3.0,3,3.245647
7.0,7,3.245647
25.0,25,3.261272
18.0,18,3.276897
4.0,4,3.276897
4.0,4,3.276897
6.0,6,3.276897
11.0,11,3.276897
9.0,9,3.292521
6.0,6,3.292521
6.0,6,3.292521
9.0,9,3.292521
6.0,6,3.308147
5.0,5,3.308147
6.0,6,3.308147
12.0,12,3.308147
7.0,7,3.323773
33.0,33,3.339397
19.0,19,3.339397
10.0,10,3.355022
5.0,5,3.355022
8.0,8,3.355022
4.0,4,3.355022
8.0,8,3.355022
8.0,8,3.370646
20.0,20,3.370646
13.0,13,3.386271
12.0,12,3.386271
9.0,9,3.386271
5.0,5,3.386271
15.0,15,3.401897
6.0,6,3.401897
7.0,7,3.401897
16.0,16,3.422583
6.0,6,3.425577
5.0,5,3.428577
6.0,6,3.431575
7.0,7,3.435575
7.0,7,3.438573
10.0,10,3.443572
7.0,7,3.44757
13.0,13,3.448687
6.0,6,3.448687
8.0,8,3.448687
22.0,22,3.464314
5.0,5,3.464314
18.0,18,3.479938
4.0,4,3.479938
9.0,9,3.479938
6.0,6,3.479938
8.0,8,3.495564
22.0,22,3.495564
4.0,4,3.495564
11.0,11,3.511189
6.0,6,3.511189
5.0,5,3.511189
13.0,13,3.526812
6.0,6,3.526812
8.0,8,3.526812
9.0,9,3.526812
12.0,12,3.542438
12.0,12,3.542438
6.0,6,3.542438
5.0,5,3.542438
5.0,5,3.558064
7.0,7,3.558064
26.0,26,3.573689
19.0,19,3.573689
11.0,11,3.589314
9.0,9,3.589314
9.0,9,3.589314
4.0,4,3.589314
6.0,6,3.589314
13.0,13,3.604939
6.0,6,3.604939
7.0,7,3.604939
16.0,16,3.620564
29.0,29,3.636187
8.0,8,3.636187
13.0,13,3.636187
14.0,14,3.651814
4.0,4,3.651814
4.0,4,3.651814
8.0,8,3.651814
6.0,6,3.651814
28.0,28,3.667439
5.0,5,3.683062
29.0,29,3.683062
14.0,14,3.698689
14.0,14,3.698689
8.0,8,3.714314
9.0,9,3.714314
8.0,8,3.714314
11.0,11,3.714314
17.0,17,3.729937
6.0,6,3.729937
7.0,7,3.729937
5.0,5,3.745563
22.0,22,3.745563
7.0,7,3.745563
4.0,4,3.761187
17.0,17,3.761187
8.0,8,3.761187
22.0,22,3.776812
9.0,9,3.776812
8.0,8,3.792437
16.0,16,3.792437
18.0,18,3.808063
3.0,3,3.808063
17.0,17,3.808063
18.0,18,3.823687
33.0,33,3.839313
44.0,44,3.854937
3.0,3,3.854937
7.0,7,3.870563
28.0,28,3.870563
6.0,6,3.886187
16.0,16,3.886187
6.0,6,3.886187
4.0,4,3.886187
7.0,7,3.901813
6.0,6,3.901813
15.0,15,3.901813
20.0,20,3.917438
17.0,17,3.917438
11.0,11,3.933061
8.0,8,3.933061
6.0,6,3.933061
4.0,4,3.933061
7.0,7,3.948688
15.0,15,3.948688
5.0,5,3.948688
4.0,4,3.948688
18.0,18,3.964313
9.0,9,3.964313
21.0,21,3.979937
6.0,6,3.979937
9.0,9,3.979937
7.0,7,3.995561
10.0,10,3.995561
4.0,4,3.995561
18.0,18,4.011187
6.0,6,4.011187
8.0,8,4.011187
16.0,16,4.026811
5.0,5,4.026811
14.0,14,4.026811
8.0,8,4.026811
27.0,27,4.042437
25.0,25,4.058062
57.0,57,4.706803
10.0,10,4.706803
23.0,23,4.722427
13.0,13,4.738053
17.0,17,4.738053
32.0,32,4.753677
6.0,6,4.753677
56.0,56,4.784927
9.0,9,4.784927
42.0,42,4.816178
12.0,12,4.816178
11.0,11,4.816178
10.0,10,4.831806
24.0,24,4.831806
15.0,15,4.847428
19.0,19,4.863052
14.0,14,4.863052
18.0,18,4.878678
29.0,29,4.878678
11.0,11,4.894303
44.0,44,4.909928
18.0,18,4.925552
29.0,29,4.941178
7.0,7,4.941178
4.0,4,4.941178
12.0,12,4.941178
7.0,7,4.956802
22.0,22,4.956802
5.0,5,4.972427
18.0,18,4.972427
7.0,7,4.972427
17.0,17,4.988052
14.0,14,4.988052
41.0,41,5.019301
6.0,6,5.019301
4.0,4,5.019301
7.0,7,5.019301
15.0,15,5.034927
3.0,3,5.034927
4.0,4,5.034927
25.0,25,5.050552
39.0,39,5.066176
5.0,5,5.066176
6.0,6,5.066176
21.0,21,5.081802
7.0,7,5.081802
17.0,17,5.097427
11.0,11,5.097427
6.0,6,5.097427
4.0,4,5.097427
5.0,5,5.113051
15.0,15,5.113051
49.0,49,5.128677
9.0,9,5.144301
16.0,16,5.144301
35.0,35,5.159927
6.0,6,5.175551
9.0,9,5.175551
10.0,10,5.175551
16.0,16,5.191176
13.0,13,5.191176
47.0,47,5.222426
5.0,5,5.222426
15.0,15,5.222426
23.0,23,5.238051
35.0,35,5.253676
40.0,40,5.269301
