ev_tdlam_before,EpisodesSoFar,loss_pol_entpen,loss_ent,loss_pol_surr,loss_vf_loss,loss_kl,TimestepsSoFar,EpRewMean,TimeElapsed,EpThisIter,EpLenMean
0.807655006647,1843,0.0,0.0851751,-0.0245155,1.67208,0.0150274,92150,-18.2546240169,79.29595708847046,41,50.0
0.776778757572,1884,0.0,0.0286912,-0.0259393,1.94004,0.0125311,94200,-18.5405805103,81.04669618606567,41,50.0
0.750228449702,1925,0.0,-0.0177499,-0.0264207,2.14061,0.00841168,96250,-18.3089743193,82.80399560928345,41,50.0
0.78851018846,1966,0.0,-0.0766401,-0.0280457,1.87808,0.0105669,98300,-17.9581744839,84.55400824546814,41,50.0
0.725018978119,2007,0.0,-0.0945094,-0.0174691,1.87148,0.00868328,100350,-17.6551185392,86.3033218383789,41,50.0
0.815766841173,2048,0.0,-0.148454,-0.0239063,1.26165,0.00822832,102400,-16.5441260693,88.05542135238647,41,50.0
0.793297916651,2088,0.0,-0.194384,-0.0227742,1.41299,0.0148131,104400,-16.6230716796,89.82059526443481,40,50.0
0.818086460233,2129,0.0,-0.256861,-0.0261717,1.16216,0.0119718,106450,-15.9153311647,91.57901048660278,41,50.0
0.835858047009,2170,0.0,-0.292053,-0.0234787,1.14205,0.016412,108500,-15.5440850931,93.3355131149292,41,50.0
0.869771242142,2211,0.0,-0.336607,-0.0176252,0.785834,0.0207376,110550,-15.0164976096,95.08668518066406,41,50.0
0.821186065674,2252,0.0,-0.387036,-0.0226275,0.766954,0.0129522,112600,-14.1359782632,96.83586502075195,41,50.0
0.782950088382,2293,0.0,-0.448128,-0.0194764,0.802119,0.0143944,114650,-14.0973719779,98.58568024635315,41,50.0
0.807334885001,2334,0.0,-0.503333,-0.0258833,0.787517,0.011696,116700,-13.9454783318,100.33552074432373,41,50.0
0.831508561969,2375,0.0,-0.538101,-0.0229025,0.636039,0.0118517,118750,-13.7663739666,102.07047128677368,41,50.0
0.809422641993,2416,0.0,-0.58415,-0.0256029,0.872163,0.0104082,120800,-13.6803534396,103.82033944129944,41,50.0
0.835360229015,2457,0.0,-0.617764,-0.0185554,0.679023,0.0139498,122850,-13.3609214546,105.5538899898529,41,50.0
0.843973964453,2498,0.0,-0.661497,-0.0221945,0.690939,0.0157347,124900,-12.9297687657,107.30397772789001,41,50.0
0.867304816842,2539,0.0,-0.703504,-0.0200348,0.53577,0.0112829,126950,-12.7000627125,109.0697090625763,41,50.0
0.867316067219,2580,0.0,-0.727795,-0.0281058,0.500748,0.0135062,129000,-12.8536397752,110.835444688797,41,50.0
0.849244222045,2621,0.0,-0.766511,-0.0245154,0.47755,0.0147899,131050,-13.031391561,112.59253144264221,41,50.0
0.829502642155,2662,0.0,-0.815512,-0.0198262,0.596701,0.0182351,133100,-12.7197570073,114.35842871665955,41,50.0
0.818953365088,2703,0.0,-0.871586,-0.0320093,0.604774,0.018002,135150,-12.2513722849,116.10979318618774,41,50.0
0.832820132375,2744,0.0,-0.933795,-0.0207782,0.624286,0.0121871,137200,-11.9174941547,117.86567401885986,41,50.0
0.855819433928,2785,0.0,-0.953907,-0.0260746,0.399842,0.0142067,139250,-11.5129258441,119.60782241821289,41,50.0
0.851393595338,2826,0.0,-1.01139,-0.0234911,0.472111,0.0138933,141300,-11.5086600976,121.34371948242188,41,50.0
0.844272360206,2867,0.0,-1.02344,-0.0211084,0.433635,0.0160557,143350,-11.494634367,123.10942912101746,41,50.0
0.847000613809,2908,0.0,-1.02971,-0.0166999,0.328798,0.0185754,145400,-11.2579353485,124.8678617477417,41,50.0
0.793416410685,2949,0.0,-1.06613,-0.0217642,0.541229,0.0151316,147450,-11.0582172091,126.6008551120758,41,50.0
0.86587138474,2990,0.0,-1.09853,-0.0245612,0.336158,0.0145092,149500,-10.8541534476,128.3526165485382,41,50.0
0.827279791236,3031,0.0,-1.15602,-0.0218137,0.318536,0.0179883,151550,-10.0703411873,130.1035454273224,41,50.0
0.876038387418,3072,0.0,-1.19137,-0.0183777,0.337298,0.0159627,153600,-10.2374708188,131.85159707069397,41,50.0
0.834653839469,3112,0.0,-1.2249,-0.0274485,0.294865,0.0150622,155600,-9.71339769454,133.60384321212769,40,50.0
0.859895184636,3153,0.0,-1.26984,-0.0210991,0.315075,0.0154415,157650,-9.15215049305,135.38834595680237,41,50.0
0.893615312874,3194,0.0,-1.28862,-0.024455,0.19725,0.0153595,159700,-8.98193817109,137.15223121643066,41,50.0
0.885094940662,3235,0.0,-1.31134,-0.0166953,0.177463,0.0115774,161750,-9.02763097446,138.9060869216919,41,50.0
0.867984935641,3276,0.0,-1.35336,-0.0180143,0.315099,0.0181735,163800,-9.67166279655,140.6645188331604,41,50.0
0.859852105379,3317,0.0,-1.39729,-0.0241112,0.223587,0.0192539,165850,-9.95491029823,142.39816737174988,41,50.0
0.928999856114,3358,0.0,-1.4445,-0.0256899,0.153783,0.0182839,167900,-9.60583826931,144.1636097431183,41,50.0
0.909715861082,3399,0.0,-1.46717,0.00124394,0.176415,0.0326462,169950,-9.26320075146,145.9087109565735,41,50.0
0.907243080437,3440,0.0,-1.48759,-0.0208965,0.179794,0.0265653,172000,-9.16036784124,147.66716194152832,41,50.0
0.863861054182,3481,0.0,-1.49577,-0.0163363,0.315253,0.0167137,174050,-9.16990239656,149.40640306472778,41,50.0
0.864860475063,3522,0.0,-1.53722,-0.025766,0.254918,0.0153383,176100,-8.98491189654,151.15663981437683,41,50.0
0.898276440799,3563,0.0,-1.58244,-0.0231075,0.244307,0.0140102,178150,-9.26692643774,152.89851427078247,41,50.0
0.906906574965,3604,0.0,-1.62774,-0.00910813,0.207732,0.027875,180200,-9.0393522879,154.65563702583313,41,50.0
0.903959706426,3645,0.0,-1.63649,-0.0268993,0.246472,0.0149709,182250,-9.39694567232,156.37896871566772,41,50.0
0.878825053573,3686,0.0,-1.6509,-0.0169528,0.194677,0.0243999,184300,-8.96312958486,158.13254404067993,41,50.0
0.885661773384,3727,0.0,-1.68167,-0.0189136,0.194498,0.0186252,186350,-8.69480734593,159.88254857063293,41,50.0
0.869192510843,3768,0.0,-1.66866,-0.0186062,0.199495,0.0126653,188400,-8.46317690858,161.62505793571472,41,50.0
0.893411956728,3809,0.0,-1.72092,-0.0260464,0.184322,0.0179587,190450,-8.7205649733,163.37068104743958,41,50.0
0.929058268666,3850,0.0,-1.74162,-0.0144334,0.157224,0.0211057,192500,-8.86484923991,165.12341022491455,41,50.0
0.923752970994,3891,0.0,-1.78062,-0.0221317,0.122648,0.0227813,194550,-8.3895424387,166.87415385246277,41,50.0
0.924355588853,3932,0.0,-1.82353,-0.0106226,0.103759,0.023067,196600,-8.17099055449,168.61797046661377,41,50.0
0.870282888412,3973,0.0,-1.88496,-0.0227101,0.168942,0.0237868,198650,-7.68777391443,170.36044359207153,41,50.0
0.928269349039,4014,0.0,-1.91275,-0.0210982,0.129128,0.0138889,200700,-7.70022821309,172.1165850162506,41,50.0
0.911814115942,4055,0.0,-1.93881,-0.0186833,0.117382,0.0222517,202750,-7.97228045056,173.85074377059937,41,50.0
0.936588987708,4096,0.0,-1.98825,-0.0161199,0.126103,0.0223586,204800,-8.12268701837,175.60785222053528,41,50.0
0.934947200119,4136,0.0,-2.0319,-0.0214047,0.113566,0.0229549,206800,-7.91560949061,177.359699010849,40,50.0
0.936299428344,4177,0.0,-2.05863,-0.0162471,0.098708,0.0297595,208850,-7.70127294455,179.11071181297302,41,50.0
0.951386164874,4218,0.0,-2.10177,-0.021687,0.0889387,0.0195961,210900,-7.79983612504,180.85143899917603,41,50.0
0.885873608291,4259,0.0,-2.10773,-0.0204567,0.174159,0.0174755,212950,-7.52301352965,182.59393334388733,41,50.0
0.923358164728,4300,0.0,-2.12882,-0.010975,0.0934179,0.0223802,215000,-7.17277155981,184.3440718650818,41,50.0
0.937977530062,4341,0.0,-2.13954,-0.0143014,0.0991537,0.027655,217050,-7.1041265263,186.13275694847107,41,50.0
0.922828003764,4382,0.0,-2.15247,-0.0139522,0.115143,0.0265589,219100,-7.11115505032,187.88540482521057,41,50.0
0.904778517783,4423,0.0,-2.1947,-0.0216801,0.0955403,0.012109,221150,-7.19849262066,189.63241028785706,41,50.0
0.909607857466,4464,0.0,-2.18307,-0.013029,0.122934,0.0273332,223200,-6.84556170456,191.39817142486572,41,50.0
0.939576603472,4505,0.0,-2.21571,-0.0259674,0.0875348,0.0236998,225250,-7.29155171996,193.13795733451843,41,50.0
0.942863680422,4546,0.0,-2.25162,-0.0223671,0.0793891,0.0233991,227300,-7.34222341694,194.90649151802063,41,50.0
0.955134086311,4587,0.0,-2.28093,-0.0188577,0.0702313,0.0322424,229350,-7.38311517904,196.67185235023499,41,50.0
0.933390118182,4628,0.0,-2.30377,-0.0147213,0.0565822,0.0292902,231400,-6.82167741385,198.4065089225769,41,50.0
0.959532484412,4669,0.0,-2.33651,-0.00880875,0.0612802,0.0448119,233450,-6.66264854984,200.1483175754547,41,50.0
0.964715227485,4710,0.0,-2.39357,-0.0157537,0.0554481,0.0197454,235500,-6.88956033435,201.90198016166687,41,50.0
0.972622528672,4751,0.0,-2.43985,-0.01993,0.0500119,0.0342078,237550,-7.41713097881,203.63205242156982,41,50.0
0.943289071321,4792,0.0,-2.46313,-0.0236003,0.0692747,0.0192491,239600,-7.12760599787,205.38242936134338,41,50.0
0.945750702173,4833,0.0,-2.4708,-0.015653,0.068627,0.0173617,241650,-6.97427192505,207.12126564979553,41,50.0
0.955877169967,4874,0.0,-2.48757,-0.00987553,0.0739403,0.029979,243700,-7.11396295812,208.8753945827484,41,50.0
0.957231774926,4915,0.0,-2.51369,-0.0168638,0.0621745,0.024524,245750,-7.43963832681,210.63489484786987,41,50.0
0.936521299183,4956,0.0,-2.52271,-0.0187139,0.0547185,0.0276574,247800,-6.69925197014,212.3804166316986,41,50.0
0.963189862669,4997,0.0,-2.54025,-0.0243483,0.0444901,0.0161506,249850,-6.69650149967,214.13285732269287,41,50.0
0.934118919075,5038,0.0,-2.5577,-0.0272295,0.0569872,0.0256414,251900,-6.8192085031,215.88483333587646,41,50.0
0.935982599854,5079,0.0,-2.58177,-0.0193992,0.0770578,0.0202116,253950,-7.27383564633,217.63287043571472,41,50.0
0.951371286064,5120,0.0,-2.585,-0.0183789,0.0535618,0.0276786,256000,-7.20503152054,219.38615226745605,41,50.0
0.948338851333,5160,0.0,-2.59509,0.00184862,0.0614993,0.0366548,258000,-6.83940369651,221.1391339302063,40,50.0
0.957527674735,5201,0.0,-2.64676,-0.0175227,0.0627107,0.0280006,260050,-6.51818866542,222.8907687664032,41,50.0
0.975725077093,5242,0.0,-2.67323,0.00167387,0.0548434,0.0302413,262100,-6.76844499956,224.63350415229797,41,50.0
0.952046014369,5283,0.0,-2.67011,-0.0217242,0.0762236,0.0283411,264150,-7.10731028064,226.3824827671051,41,50.0
0.945667654276,5324,0.0,-2.70286,-0.0104798,0.0724191,0.0177257,266200,-7.148572288,228.13257765769958,41,50.0
0.935943506658,5365,0.0,-2.72951,-0.0144026,0.0812474,0.018525,268250,-7.31210127706,229.88300275802612,41,50.0
0.963107556105,5406,0.0,-2.7306,-0.0022114,0.0680462,0.0426813,270300,-7.22121703322,231.625497341156,41,50.0
0.956659823656,5447,0.0,-2.75651,-0.0159267,0.0687468,0.0259918,272350,-7.38576403514,233.38219475746155,41,50.0
0.936972744763,5488,0.0,-2.78594,-0.0116253,0.081646,0.0271835,274400,-6.94682864231,235.13233828544617,41,50.0
0.946261081845,5529,0.0,-2.79997,-0.00702407,0.0693616,0.0234292,276450,-6.81822976183,236.883446931839,41,50.0
0.954517267644,5570,0.0,-2.81064,-0.0156602,0.0573967,0.0190426,278500,-6.40005783601,238.642272233963,41,50.0
0.954264901578,5611,0.0,-2.81069,-0.0114045,0.0657639,0.0373769,280550,-6.61111070296,240.39235305786133,41,50.0
0.927752368152,5652,0.0,-2.83078,-0.00679775,0.082695,0.0388371,282600,-6.68105983418,242.13202476501465,41,50.0
0.941574770957,5693,0.0,-2.86002,-0.0142589,0.0752593,0.0253245,284650,-6.73859339671,243.86685943603516,41,50.0
0.956378679723,5734,0.0,-2.87697,-0.0121249,0.0718426,0.0317132,286700,-7.06718734728,245.6093385219574,41,50.0
0.951351903379,5775,0.0,-2.87139,-0.0172152,0.0828234,0.0258022,288750,-7.07958790889,247.35980033874512,41,50.0
0.938269607723,5816,0.0,-2.89261,-0.0147967,0.0951293,0.02223,290800,-6.87050166542,249.1172752380371,41,50.0
0.941806077957,5857,0.0,-2.91803,-0.0184371,0.0884899,0.0280771,292850,-6.72717950097,250.88515782356262,41,50.0
0.9440321289,5898,0.0,-2.95178,0.000773697,0.0754218,0.0318891,294900,-6.54852167553,252.61721110343933,41,50.0
0.958579558879,5939,0.0,-2.99171,-0.0233818,0.0759068,0.0177313,296950,-6.77377072156,254.37017631530762,41,50.0
0.946394141763,5980,0.0,-3.00781,-0.0131543,0.0905719,0.0221746,299000,-6.87728936,256.12531328201294,41,50.0
0.938015207648,6021,0.0,-3.03301,-0.00507315,0.114647,0.0275246,301050,-6.71953428477,257.86709475517273,41,50.0
0.940784733742,6062,0.0,-3.03576,-0.00866604,0.0958195,0.0483536,303100,-6.6968386002,259.6095519065857,41,50.0
0.954159174114,6103,0.0,-3.05452,-0.0155961,0.0794029,0.0182595,305150,-6.7544043519,261.35932898521423,41,50.0
0.943281758577,6144,0.0,-3.06772,-0.0172319,0.115466,0.0153534,307200,-6.99876700267,263.1090247631073,41,50.0
0.935571402311,6184,0.0,-3.08467,-0.0137433,0.0772428,0.0704676,309200,-7.01964300899,264.8664162158966,40,50.0
0.940789733082,6225,0.0,-3.10968,-0.0125868,0.0740141,0.0493477,311250,-6.86953029812,266.62870049476624,41,50.0
0.93303308636,6266,0.0,-3.10807,0.00167579,0.104063,0.0452925,313300,-6.80317536948,268.3843204975128,41,50.0
0.924104392529,6307,0.0,-3.1358,-0.0121213,0.105453,0.0383897,315350,-6.8270487951,270.150892496109,41,50.0
0.962022714317,6348,0.0,-3.15482,-0.0227778,0.0591633,0.0198389,317400,-6.65882008445,271.8832805156708,41,50.0
0.940911401063,6389,0.0,-3.14957,-0.00779537,0.107587,0.0218194,319450,-6.70233804005,273.64108324050903,41,50.0
0.950790077448,6430,0.0,-3.16506,-0.015867,0.0977809,0.0230546,321500,-6.5686287648,275.3833899497986,41,50.0
0.93978497386,6471,0.0,-3.16987,0.00985846,0.0955999,0.044126,323550,-6.93801218223,277.14819526672363,41,50.0
0.946334123611,6512,0.0,-3.17119,-0.00414501,0.0919652,0.0353692,325600,-7.09811262952,278.89831948280334,41,50.0
0.950443316251,6553,0.0,-3.17106,0.00787179,0.0857483,0.0457232,327650,-6.81476204065,280.64080691337585,41,50.0
0.965558342636,6594,0.0,-3.20659,-0.0124925,0.069036,0.0363747,329700,-6.77163373971,282.39096117019653,41,50.0
0.953734401613,6635,0.0,-3.21829,-0.0049572,0.0941785,0.0396428,331750,-6.90100816231,284.14881587028503,41,50.0
0.96934816055,6676,0.0,-3.23472,-0.0158812,0.0721566,0.0281549,333800,-7.10834979274,285.897794008255,41,50.0
0.954882007092,6717,0.0,-3.23799,-0.00641308,0.0956685,0.0280461,335850,-6.88599283109,287.6559281349182,41,50.0
0.957347005606,6758,0.0,-3.28143,-0.0106295,0.0553069,0.0336467,337900,-6.65293680587,289.3890507221222,41,50.0
0.933992728591,6799,0.0,-3.29838,-0.00441036,0.101796,0.0201125,339950,-6.31716163072,291.14796924591064,41,50.0
0.951947320253,6840,0.0,-3.29946,-0.0107709,0.097705,0.0198927,342000,-6.44287286528,292.86785650253296,41,50.0
0.910284362733,6881,0.0,-3.2806,-0.00816763,0.124558,0.0303095,344050,-6.48546329859,294.6249759197235,41,50.0
0.922257348895,6922,0.0,-3.31075,0.00995731,0.149856,0.0369363,346100,-6.58388695408,296.3907458782196,41,50.0
0.929214529693,6963,0.0,-3.30501,-0.0106833,0.0913087,0.0376491,348150,-6.49190757145,298.1409549713135,41,50.0
0.939292147756,7004,0.0,-3.30201,-0.00795931,0.121401,0.0521825,350200,-6.91768715294,299.89818501472473,41,50.0
0.951808206737,7045,0.0,-3.31884,-0.0035391,0.11822,0.0402338,352250,-7.35784996519,301.62504839897156,41,50.0
0.950342196971,7086,0.0,-3.32201,-0.00341062,0.142666,0.0523672,354300,-7.35372337612,303.37493562698364,41,50.0
0.90797483176,7127,0.0,-3.33486,-0.0105413,0.114318,0.0707496,356350,-6.95892855154,305.1248641014099,41,50.0
0.928667701781,7168,0.0,-3.33441,-0.0129098,0.134281,0.0205588,358400,-6.80261709556,306.87460565567017,41,50.0
0.903926849365,7208,0.0,-3.34185,-0.0193513,0.0865118,0.0354996,360400,-6.39630107021,308.61829590797424,40,50.0
0.972251359373,7249,0.0,-3.35808,0.00330214,0.0431639,0.0482346,362450,-6.72727588642,310.36978340148926,41,50.0
0.954690504819,7290,0.0,-3.37413,-0.011332,0.0666705,0.0461714,364500,-6.74009709534,312.10942363739014,41,50.0
0.962022278458,7331,0.0,-3.39012,-0.0149444,0.0755411,0.024953,366550,-6.52776344944,313.8741445541382,41,50.0
0.933087550104,7372,0.0,-3.38872,-0.00842501,0.102804,0.0196077,368600,-6.52963883089,315.594655752182,41,50.0
0.956213511527,7413,0.0,-3.40398,-0.0127371,0.0889642,0.031495,370650,-6.73584831511,317.36690950393677,41,50.0
0.952121462673,7454,0.0,-3.41038,-0.00691614,0.0751129,0.0332163,372700,-6.33096832683,319.1170382499695,41,50.0
0.955568794161,7495,0.0,-3.41384,-0.0124727,0.0956378,0.0312051,374750,-6.45107247993,320.8671569824219,41,50.0
0.963488381356,7536,0.0,-3.43878,-0.00263372,0.106599,0.0310646,376800,-6.70215698282,322.608633518219,41,50.0
0.954559072852,7577,0.0,-3.4335,-0.00895626,0.0912538,0.0326688,378850,-6.69609221155,324.35940432548523,41,50.0
0.964771278203,7618,0.0,-3.44526,-0.018476,0.0734907,0.015302,380900,-6.49441349013,326.10954904556274,41,50.0
0.931677550077,7659,0.0,-3.44135,-0.0121489,0.124634,0.0276232,382950,-6.42699265529,327.87529253959656,41,50.0
0.938234034926,7700,0.0,-3.47285,0.0139235,0.10683,0.0578128,385000,-6.25437614143,329.6070795059204,41,50.0
0.934609755874,7741,0.0,-3.48939,-0.013772,0.130586,0.0209667,387050,-6.33442667377,331.3688371181488,41,50.0
0.934188053012,7782,0.0,-3.51382,-0.00284956,0.144126,0.0402204,389100,-6.51397599838,333.11967372894287,41,50.0
0.93294018507,7823,0.0,-3.51099,-0.0015075,0.136943,0.0503137,391150,-6.7307934494,334.8742878437042,41,50.0
0.947158247232,7864,0.0,-3.51188,-0.00687724,0.0835147,0.0272589,393200,-6.61878834523,336.61709332466125,41,50.0
0.931376606226,7905,0.0,-3.51412,-0.0152994,0.140782,0.0199474,395250,-6.31601758472,338.36694860458374,41,50.0
0.933859929442,7946,0.0,-3.57025,0.0034432,0.120917,0.0522957,397300,-6.27427040816,340.1010687351227,41,50.0
0.959697619081,7987,0.0,-3.57907,-0.00459494,0.101714,0.0389493,399350,-6.7678927311,341.8672924041748,41,50.0
0.95746243,8028,0.0,-3.59344,0.000814783,0.081483,0.0432382,401400,-7.14307888975,343.6266505718231,41,50.0
0.938051126897,8069,0.0,-3.61301,-0.00464488,0.0947969,0.0436424,403450,-6.99324671762,345.397732257843,41,50.0
0.936198316514,8110,0.0,-3.62552,-0.00962376,0.111338,0.0238201,405500,-6.62842360605,347.13199520111084,41,50.0
0.951245259494,8151,0.0,-3.62433,-0.0116998,0.0841154,0.0323813,407550,-6.40473497556,348.8977084159851,41,50.0
0.93793252483,8192,0.0,-3.62666,0.0113053,0.0909272,0.0583192,409600,-6.0466301933,350.6235599517822,41,50.0
0.95335296914,8232,0.0,-3.63142,0.0063788,0.0711086,0.0614823,411600,-6.32821270962,352.38933420181274,40,50.0
0.952374376357,8273,0.0,-3.63249,-0.0220229,0.0742916,0.0297067,413650,-6.64755860531,354.12478399276733,41,50.0
0.94369475916,8314,0.0,-3.65724,-0.0178379,0.105746,0.0334054,415700,-6.6525893215,355.8672080039978,41,50.0
0.943580180407,8355,0.0,-3.66544,-0.00430853,0.0909875,0.0352697,417750,-6.82507219656,357.6409389972687,41,50.0
0.963385600597,8396,0.0,-3.64714,-0.0163081,0.07354,0.0288436,419800,-6.72084278597,359.3823628425598,41,50.0
0.947062931955,8437,0.0,-3.67654,-0.0173154,0.101365,0.0190552,421850,-6.68781633435,361.1324186325073,41,50.0
0.950277082622,8478,0.0,-3.64508,0.0096548,0.0822693,0.0597638,423900,-6.64659837853,362.88508558273315,41,50.0
0.938905019313,8519,0.0,-3.66152,-0.0166295,0.106191,0.0229579,425950,-6.66459817603,364.6337888240814,41,50.0
0.943912606686,8560,0.0,-3.64168,0.0164126,0.106205,0.0419972,428000,-6.50674801773,366.3850700855255,41,50.0
0.949388582259,8601,0.0,-3.64145,-0.00327338,0.112956,0.0447287,430050,-6.35668791408,368.12469506263733,41,50.0
0.959169760346,8642,0.0,-3.65677,-0.00327615,0.0895307,0.0387667,432100,-6.39680280266,369.87480902671814,41,50.0
0.930474251509,8683,0.0,-3.6415,0.010424,0.117355,0.0433173,434150,-6.42792886289,371.6168794631958,41,50.0
0.934271998703,8724,0.0,-3.64279,-0.00763839,0.118757,0.0309471,436200,-6.4711113749,373.38263034820557,41,50.0
0.928777836263,8765,0.0,-3.61975,0.00737327,0.142645,0.0416638,438250,-6.71031808746,375.1483931541443,41,50.0
0.9247957021,8806,0.0,-3.64896,0.00521913,0.139494,0.0342458,440300,-6.39063489938,376.9007065296173,41,50.0
0.964538760483,8847,0.0,-3.67674,-0.00411845,0.0833024,0.0305716,442350,-6.93451016205,378.64840841293335,41,50.0
0.941880770028,8888,0.0,-3.70147,-0.00290247,0.12507,0.0339446,444400,-7.04675900597,380.4003219604492,41,50.0
0.93438000232,8929,0.0,-3.69051,-0.0140773,0.101524,0.0312502,446450,-6.91489976731,382.15548062324524,41,50.0
0.922072291374,8970,0.0,-3.69187,-0.0186489,0.098215,0.0253494,448500,-6.33780333372,383.8901822566986,41,50.0
0.953230947256,9011,0.0,-3.68908,0.0055573,0.0646202,0.0497831,450550,-6.48518911976,385.6478099822998,41,50.0
