EpThisIter,loss_ent,TimeElapsed,EpRewMean,TimestepsSoFar,loss_kl,ev_tdlam_before,EpLenMean,loss_vf_loss,EpisodesSoFar,loss_pol_entpen,loss_pol_surr
17,8.54138,1968.8930051326752,64.5778649949,1152964,0.286139,0.969404777512,124.43,0.25409,11276,0.0,-0.148394
18,8.51572,1972.4086201190948,64.0128432056,1155063,0.418539,0.956016212702,123.42,0.345306,11294,0.0,-0.144836
18,8.46991,1975.8773593902588,62.9115525575,1157112,0.358708,0.962061673403,120.95,0.2384,11312,0.0,-0.143268
18,8.44804,1979.3929743766785,61.9102867529,1159131,0.758607,0.956808988005,118.43,0.304685,11330,0.0,-0.128113
17,8.42107,1982.8773386478424,62.0799476409,1161189,0.389052,0.948722537607,119.04,0.264052,11347,0.0,-0.141475
16,8.38867,1986.3929524421692,61.9346366857,1163179,0.506497,0.939870256931,117.82,0.315366,11363,0.0,-0.138743
16,8.39104,1989.9759335517883,62.3402983645,1165216,0.411312,0.955151375383,119.45,0.264565,11379,0.0,-0.138796
17,8.37906,1993.4710249900818,62.8751511983,1167303,0.326925,0.95022161305,120.52,0.308407,11396,0.0,-0.148344
15,8.35285,1997.0022649765015,64.199401273,1169306,0.348361,0.944424174726,123.48,0.306524,11411,0.0,-0.147272
20,8.30702,2000.4575026035309,63.9978753808,1171431,0.357233,0.948829717934,122.27,0.317719,11431,0.0,-0.145788
16,8.2947,2004.0023732185364,64.1264724597,1173499,0.356507,0.946608822793,123.1,0.262544,11447,0.0,-0.14373
16,8.31088,2007.5026986598969,64.146109224,1175528,0.371634,0.94860059768,123.49,0.32558,11463,0.0,-0.148286
17,8.24966,2011.0026116371155,63.6695861333,1177544,0.363561,0.955438897014,121.76,0.338927,11480,0.0,-0.14622
16,8.21901,2014.486764907837,63.9102940615,1179534,0.449228,0.965582858771,122.31,0.259428,11496,0.0,-0.146884
17,8.19896,2018.0023775100708,62.7823163728,1181608,0.440067,0.969038818032,120.78,0.235724,11513,0.0,-0.144777
17,8.19105,2021.5023670196533,63.5964578419,1183633,0.484952,0.966267023236,123.09,0.231104,11530,0.0,-0.141853
17,8.16838,2024.9867317676544,63.6073112326,1185734,0.329482,0.947809651494,122.35,0.237815,11547,0.0,-0.140593
17,8.11253,2028.5478792190552,62.4822447157,1187786,0.423878,0.962377559394,121.23,0.263195,11564,0.0,-0.145136
16,8.06213,2032.0658066272736,63.0050040586,1189828,0.378886,0.956365779042,122.84,0.260279,11580,0.0,-0.153319
17,8.03496,2035.5805337429047,62.7917629919,1191864,0.395236,0.965143173933,122.12,0.268654,11597,0.0,-0.14486
16,8.0183,2039.0961487293243,63.2087161317,1193900,0.43829,0.944726448506,122.92,0.277913,11613,0.0,-0.150614
17,8.00979,2042.6273877620697,63.8265391329,1196021,0.407078,0.94071496278,123.88,0.332771,11630,0.0,-0.140748
17,7.97099,2046.1430022716522,63.4359789702,1198059,0.426518,0.960171516985,123.25,0.306444,11647,0.0,-0.151464
17,7.93814,2049.658616542816,63.8408157156,1200114,0.467184,0.961697820574,123.28,0.260484,11664,0.0,-0.142577
15,7.90628,2053.1742310523987,63.6888052341,1202084,0.434159,0.962535873055,123.29,0.272046,11679,0.0,-0.147833
17,7.8967,2056.674220085144,64.5158175797,1204189,0.367568,0.954669378698,124.78,0.330566,11696,0.0,-0.143438
16,7.8559,2060.205527305603,64.4772693988,1206267,0.687997,0.950272265822,124.79,0.255472,11712,0.0,-0.123767
17,7.79425,2063.6825230121613,63.619407318,1208225,0.324072,0.952911537141,122.95,0.363065,11729,0.0,-0.14957
17,7.76001,2067.1897144317627,63.8132390582,1210235,0.32154,0.961944501847,122.87,0.350467,11746,0.0,-0.148167
17,7.76849,2070.7209537029266,64.3417987832,1212406,0.375648,0.949832893908,123.91,0.257228,11763,0.0,-0.144627
17,7.73386,2074.220943212509,63.7873325222,1214401,0.332814,0.964191332459,121.82,0.299777,11780,0.0,-0.144314
18,7.71812,2077.7438349723816,62.6326753598,1216435,0.405231,0.963266391307,119.83,0.303002,11798,0.0,-0.151204
16,7.67108,2081.254356622696,62.7974100092,1218446,0.447183,0.956700149924,119.8,0.256446,11814,0.0,-0.15063
17,7.67758,2084.7523238658905,63.3949935258,1220548,0.524788,0.961777806282,120.63,0.330163,11831,0.0,-0.142871
17,7.66633,2088.221475839615,63.0836025102,1222527,0.411075,0.960399936885,119.97,0.375141,11848,0.0,-0.147781
17,7.6443,2091.737218618393,63.2259384079,1224611,0.372153,0.957252889872,119.89,0.350984,11865,0.0,-0.14526
17,7.61413,2095.2521073818207,63.6911454047,1226737,0.416622,0.953151151538,120.93,0.287314,11882,0.0,-0.144385
18,7.56605,2098.767721414566,63.2435643106,1228798,0.368968,0.95961586386,120.1,0.320461,11900,0.0,-0.148224
18,7.57095,2102.249677181244,62.4447403427,1230813,0.40342,0.949350025505,118.56,0.403157,11918,0.0,-0.144363
16,7.57031,2105.7679431438446,62.2075371083,1232834,0.538245,0.954573445022,119.04,0.337508,11934,0.0,-0.133713
19,7.53052,2109.2772772312164,61.7837981669,1234937,0.313683,0.973710577935,118.31,0.272536,11953,0.0,-0.15071
17,7.52756,2112.7677822113037,61.6392033125,1236984,0.397526,0.950012180954,117.52,0.267162,11970,0.0,-0.149349
16,7.51061,2116.2833967208862,61.8638235966,1238947,0.33795,0.964606638998,118.14,0.237502,11986,0.0,-0.144019
17,7.46245,2119.7919642925262,62.6105092276,1241053,0.514701,0.960910778493,119.56,0.260891,12003,0.0,-0.145953
17,7.46054,2123.2918932437897,62.9777262765,1243136,0.407965,0.968108892441,120.69,0.278249,12020,0.0,-0.146459
17,7.39188,2126.7836163043976,62.5678960243,1245099,0.367894,0.956926498562,119.33,0.250873,12037,0.0,-0.143984
15,7.41181,2130.2836062908173,64.3093439853,1247095,0.435277,0.953071534634,122.66,0.244994,12052,0.0,-0.145018
18,7.36102,2133.783595085144,63.1987988728,1249148,0.413601,0.965290356427,121.64,0.246266,12070,0.0,-0.15276
17,7.34387,2137.2992095947266,63.0557055307,1251250,0.379007,0.958527747542,121.82,0.33269,12087,0.0,-0.145113
16,7.35973,2140.8304772377014,63.2657967314,1253308,0.555717,0.963040474802,122.55,0.264443,12103,0.0,-0.13507
15,7.32635,2144.330467224121,64.3029404093,1255315,0.395786,0.960276789963,124.8,0.218883,12118,0.0,-0.148946
17,7.30397,2147.8467173576355,64.6836074157,1257468,0.39766,0.953288026154,126.27,0.446536,12135,0.0,-0.140936
16,7.2458,2151.315102815628,64.1769481199,1259481,0.459909,0.949447739869,125.17,0.317364,12151,0.0,-0.141433
14,7.2152,2154.814879655838,66.0893393277,1261456,0.639345,0.947676204145,129.07,0.231523,12165,0.0,-0.127652
18,7.1315,2158.3148691654205,65.809808853,1263581,0.353253,0.961087930948,128.13,0.348233,12183,0.0,-0.143696
17,7.09178,2161.814858675003,64.8447978539,1265583,0.361604,0.953491836786,126.08,0.369934,12200,0.0,-0.14454
17,7.11107,2165.3190977573395,64.9599244723,1267709,0.476161,0.950900282711,126.09,0.271407,12217,0.0,-0.143965
16,7.14079,2168.81525850296,64.7702540418,1269757,0.419372,0.960364829749,125.02,0.260747,12233,0.0,-0.146588
16,7.16931,2172.2840135097504,65.1394846075,1271807,0.624827,0.963325470686,125.87,0.273636,12249,0.0,-0.134734
17,7.16965,2175.769602060318,63.4301623658,1273792,0.530647,0.941931188107,121.86,0.380479,12266,0.0,-0.132371
17,7.18222,2179.252537727356,64.0321873365,1275822,0.422524,0.965926520526,122.41,0.258027,12283,0.0,-0.148888
17,7.20485,2182.7367300987244,65.1386684175,1277952,0.601618,0.95217725262,123.69,0.300805,12300,0.0,-0.130559
15,7.18124,2186.2293350696564,65.252264967,1279908,0.398861,0.963865481317,124.12,0.249904,12315,0.0,-0.150743
18,7.18063,2189.705483198166,64.6674854191,1282043,0.45678,0.964696656913,122.86,0.344471,12333,0.0,-0.140975
17,7.18716,2193.1898477077484,63.4140820625,1283941,0.399101,0.94966936484,120.52,0.342063,12350,0.0,-0.140411
16,7.19222,2196.705462217331,64.49510568,1286144,0.523307,0.958583533764,123.52,0.256059,12366,0.0,-0.150898
18,7.214,2200.2526667118073,63.2014541993,1288163,0.452126,0.967080112547,121.83,0.334181,12384,0.0,-0.134298
18,7.21167,2203.752342939377,61.0217852853,1290118,0.288621,0.952867429703,118.07,0.3598,12402,0.0,-0.145623
18,7.21149,2207.2835836410522,60.2709482152,1292219,0.385568,0.962387342006,117.44,0.273174,12420,0.0,-0.137902
17,7.18207,2210.78422999382,60.2754886155,1294240,0.36375,0.963852822781,117.69,0.244796,12437,0.0,-0.14406
16,7.18065,2214.362863302231,60.9334578441,1296339,0.490631,0.946907497942,118.97,0.394313,12453,0.0,-0.137946
17,7.16379,2217.8774151802063,60.4454730546,1298409,0.482906,0.952709667385,117.93,0.282813,12470,0.0,-0.140871
17,7.14575,2221.4086549282074,61.2651807275,1300409,0.472582,0.960078708827,118.97,0.256187,12487,0.0,-0.146502
16,7.13952,2224.9242691993713,63.3232056048,1302519,0.544793,0.965113494545,122.35,0.269786,12503,0.0,-0.140106
17,7.09412,2228.424260377884,64.0660406771,1304513,0.388786,0.969468165189,122.94,0.310531,12520,0.0,-0.14824
17,7.04532,2231.927801847458,64.3583865621,1306604,0.408445,0.966933358461,123.64,0.244253,12537,0.0,-0.14112
17,7.04757,2235.4561994075775,62.9517523354,1308565,0.383045,0.953173875809,120.17,0.244374,12554,0.0,-0.141984
17,7.03233,2238.9553163051605,63.5686404253,1310636,0.426122,0.963827140629,121.14,0.22639,12571,0.0,-0.144894
18,7.08459,2242.5025296211243,62.264526486,1312586,0.518397,0.935891874135,119.15,0.328134,12589,0.0,-0.123257
16,7.08971,2246.0181782245636,62.3993154539,1314729,0.45805,0.95354642719,119.9,0.328134,12605,0.0,-0.151729
17,7.07692,2249.5495235919952,62.2504495553,1316803,0.445961,0.963537868112,120.65,0.202835,12622,0.0,-0.147747
17,7.09249,2253.0340909957886,62.4427410747,1318872,0.466075,0.958269875497,120.94,0.322112,12639,0.0,-0.142782
17,7.09809,2256.533556699753,62.7461650636,1320932,0.487407,0.962028510869,121.33,0.297947,12656,0.0,-0.147231
17,7.08269,2260.0201892852783,62.0394529873,1322934,0.491488,0.95557083562,119.83,0.405178,12673,0.0,-0.140368
15,7.10263,2263.5491614341736,64.7288980397,1325047,0.506709,0.965654741973,125.53,0.238147,12688,0.0,-0.149997
16,7.06994,2267.033525943756,64.306725662,1327032,0.61385,0.959944136441,124.69,0.310709,12704,0.0,-0.145435
17,7.02164,2270.5373027324677,63.5313541924,1328988,0.375382,0.944771945477,122.93,0.339696,12721,0.0,-0.136109
16,7.07569,2274.0656147003174,63.6746592177,1331057,0.735698,0.951452154666,123.69,0.284317,12737,0.0,-0.135657
15,7.04702,2277.5965514183044,64.4526052912,1333067,0.483833,0.958749409765,125.3,0.297228,12752,0.0,-0.146003
17,7.04738,2281.112484693527,65.1350546526,1335203,0.342075,0.956448320299,127.01,0.31066,12769,0.0,-0.139166
17,7.03004,2284.611475467682,64.7742809174,1337313,0.423888,0.960290789604,125.48,0.271916,12786,0.0,-0.145678
15,7.01818,2288.1433384418488,64.9057976253,1339344,0.695926,0.955528177321,126.21,0.364109,12801,0.0,-0.126091
16,7.00943,2291.6740777492523,66.0583160324,1341403,0.361001,0.952108163387,128.51,0.319274,12817,0.0,-0.139221
14,6.98219,2295.1584424972534,68.2052684038,1343450,0.551141,0.937578234822,131.87,0.267551,12831,0.0,-0.142759
15,6.94276,2298.674057006836,68.2374098784,1345427,0.410989,0.960833404213,132.02,0.29528,12846,0.0,-0.13859
15,6.90546,2302.1743433475494,68.2336714838,1347467,0.506832,0.941063582897,132.39,0.271628,12861,0.0,-0.140158
16,6.88491,2305.6898958683014,68.0831588101,1349535,0.400447,0.948835533112,132.31,0.375373,12877,0.0,-0.139189
16,6.86356,2309.2211349010468,68.0631643408,1351561,0.388379,0.959723334759,133.08,0.391453,12893,0.0,-0.14562
17,6.84284,2312.7211241722107,67.3027824807,1353675,0.361522,0.952264763415,131.64,0.30979,12910,0.0,-0.137882
15,6.83008,2316.252363204956,66.4510910566,1355643,0.47748,0.950041461736,130.55,0.350991,12925,0.0,-0.140561
16,6.81755,2319.7992277145386,65.4056804374,1357723,0.346954,0.949911806732,128.82,0.34049,12941,0.0,-0.132627
17,6.7964,2323.330467224121,64.8276634855,1359821,0.471583,0.953653782606,127.74,0.413266,12958,0.0,-0.136159
15,6.77761,2326.8620800971985,64.7014485326,1361857,0.503278,0.942405283451,127.65,0.378709,12973,0.0,-0.147187
17,6.737,2330.377815723419,64.6964033831,1363882,0.45169,0.950213126838,126.81,0.336781,12990,0.0,-0.143295
15,6.72292,2333.8620467185974,66.0025759313,1365929,0.459061,0.949007224292,128.95,0.427273,13005,0.0,-0.137785
16,6.70455,2337.353415489197,66.4200737193,1368025,0.43608,0.946928009391,130.25,0.426975,13021,0.0,-0.136415
17,6.71465,2340.8460824489594,64.4613303089,1370100,0.385026,0.954708129168,126.89,0.408466,13038,0.0,-0.142368
16,6.72247,2344.3148217201233,65.2869290944,1372082,0.533375,0.952855408192,127.86,0.406631,13054,0.0,-0.14536
17,6.66967,2347.783561229706,64.1983744298,1374156,0.446589,0.952080603689,125.52,0.333175,13071,0.0,-0.14564
18,6.64687,2351.2366757392883,64.1951806375,1376235,0.565368,0.955621361732,124.7,0.384513,13089,0.0,-0.137146
16,6.61464,2354.7210400104523,63.046202868,1378184,0.409711,0.954297479242,122.55,0.353762,13105,0.0,-0.140097
17,6.61305,2358.174033641815,62.9156988787,1380273,0.448478,0.957876347005,121.29,0.29912,13122,0.0,-0.144379
17,6.62767,2361.6473202705383,62.6872055982,1382277,0.421163,0.962792400271,120.72,0.237314,13139,0.0,-0.145077
17,6.61559,2365.159542798996,62.7419324253,1384448,0.479129,0.956234615296,121.05,0.436749,13156,0.0,-0.141965
15,6.58395,2368.666902780533,63.1026228776,1386395,0.441247,0.961471904069,122.39,0.259052,13171,0.0,-0.142568
16,6.55863,2372.1585569381714,64.1059907804,1388441,0.406478,0.962189342827,124.74,0.272376,13187,0.0,-0.141817
16,6.55936,2375.6116704940796,65.5586630004,1390566,0.544695,0.949448138475,126.89,0.326791,13203,0.0,-0.148781
15,6.52787,2379.0647859573364,66.0939165272,1392639,0.561487,0.956091683358,128.29,0.279924,13218,0.0,-0.134201
15,6.50767,2382.549149990082,67.6508564299,1394676,0.429845,0.947761580348,131.17,0.259183,13233,0.0,-0.138804
14,6.50837,2386.096334218979,68.3402312228,1396573,0.438537,0.953037284315,132.96,0.263267,13247,0.0,-0.142002
18,6.49699,2389.5809915065765,67.1571628533,1398733,0.734819,0.958080802113,130.93,0.345945,13265,0.0,-0.122137
14,6.50102,2393.065286874771,68.296072655,1400786,0.395648,0.953389223665,133.71,0.387039,13279,0.0,-0.135495
14,6.48154,2396.5178554058075,69.5911850545,1402783,0.455289,0.941893659532,136.04,0.284985,13293,0.0,-0.143466
16,6.48269,2400.0028207302094,68.900769059,1404877,0.5406,0.957008138299,134.81,0.247932,13309,0.0,-0.136316
16,6.50296,2403.533625602722,67.9796610734,1406945,0.458037,0.961358658969,133.35,0.311748,13325,0.0,-0.140458
16,6.48732,2406.9711158275604,67.3422587832,1408909,0.496849,0.950034536421,131.21,0.290903,13341,0.0,-0.141196
17,6.48549,2410.45548081398,67.9760310417,1411052,0.389104,0.955127920955,131.45,0.287014,13358,0.0,-0.142873
17,6.47139,2413.9088509082794,67.0871226291,1413095,0.432213,0.954410709441,129.39,0.374438,13375,0.0,-0.136675
16,6.48236,2417.440318584442,65.7248203399,1415155,0.500433,0.963805608451,126.14,0.283925,13391,0.0,-0.14565
17,6.49383,2420.92418050766,64.172539346,1417153,0.422644,0.96643614769,123.81,0.317163,13408,0.0,-0.143447
18,6.45687,2424.3929195404053,63.4048045361,1419237,0.512374,0.949465788901,121.76,0.437397,13426,0.0,-0.135919
16,6.48784,2427.8973681926727,63.0011877977,1421271,0.481706,0.958420775831,122.15,0.311148,13442,0.0,-0.139809
15,6.46606,2431.377491235733,63.5676553617,1423281,0.483767,0.944832108915,123.44,0.264916,13457,0.0,-0.145505
15,6.4261,2434.8929159641266,64.2535522268,1425343,0.476302,0.952527541667,125.39,0.259141,13472,0.0,-0.140234
14,6.43948,2438.369031190872,65.6111663838,1427361,0.495725,0.963112246245,128.44,0.239985,13486,0.0,-0.141994
15,6.45108,2441.848984003067,66.6415564366,1429445,0.478202,0.95461094752,130.69,0.266961,13501,0.0,-0.136873
16,6.43237,2445.3154339790344,67.1033488612,1431491,0.379631,0.968250826001,131.92,0.214556,13517,0.0,-0.139379
17,6.37547,2448.8162400722504,67.7817058305,1433559,0.468775,0.965148575604,133.29,0.256852,13534,0.0,-0.144553
16,6.40181,2452.2835817337036,66.6660369244,1435477,0.542437,0.962257646024,130.52,0.237125,13550,0.0,-0.14398
16,6.38436,2455.768401622772,66.956600164,1437644,0.623138,0.944435667247,131.03,0.310735,13566,0.0,-0.132405
16,6.43147,2459.237892627716,65.352184901,1439692,0.553698,0.968965763226,127.84,0.231206,13582,0.0,-0.140516
16,6.3706,2462.690973997116,65.1943288887,1441723,0.390789,0.953796368092,126.89,0.26002,13598,0.0,-0.14548
18,6.36859,2466.1746456623077,64.2839483405,1443838,0.756705,0.960088979453,124.86,0.357729,13616,0.0,-0.134837
16,6.38051,2469.642842769623,64.6508822327,1445790,0.354069,0.953376125544,125.02,0.249763,13632,0.0,-0.149479
15,6.3659,2473.080332517624,65.8578206272,1447855,0.644175,0.958014745265,127.34,0.258361,13647,0.0,-0.136881
17,6.3498,2476.533978700638,64.4256773361,1449884,0.430896,0.95962741226,124.66,0.312748,13664,0.0,-0.15269
18,6.32702,2479.9869537353516,64.1895698471,1452009,0.403732,0.953529138118,123.17,0.311837,13682,0.0,-0.14007
15,6.31782,2483.4397320747375,64.5134239726,1453957,0.413675,0.951687194407,123.65,0.47413,13697,0.0,-0.146991
18,6.289,2486.8931453227997,64.4417817285,1456062,0.513291,0.958412218839,123.31,0.293041,13715,0.0,-0.145501
17,6.26411,2490.35036611557,64.295286474,1458090,0.493881,0.950291402638,123.0,0.36464,13732,0.0,-0.139813
17,6.25522,2493.829822063446,63.0444513054,1460155,0.413615,0.943242847919,120.7,0.428656,13749,0.0,-0.141997
18,6.22343,2497.2829372882843,62.5517955745,1462262,0.41191,0.957455173135,120.2,0.374438,13767,0.0,-0.147466
17,6.21034,2500.7673008441925,61.7415600348,1464257,0.418245,0.958228293806,119.48,0.302528,13784,0.0,-0.15192
17,6.27979,2504.2516663074493,61.4251565313,1466363,1.29824,0.958712492138,119.07,0.22582,13801,0.0,-0.110056
18,6.26927,2507.7516555786133,60.9133991876,1468414,0.385227,0.953996326774,118.65,0.349919,13819,0.0,-0.13991
15,6.26886,2511.220971107483,61.8436549989,1470387,0.494676,0.945320215076,120.35,0.36018,13834,0.0,-0.138685
17,6.25159,2514.7215390205383,62.0609860393,1472511,0.433422,0.962973672897,121.49,0.350115,13851,0.0,-0.148771
17,6.2283,2518.1981704235077,61.9687263502,1474533,0.453274,0.9578226991,121.51,0.324082,13868,0.0,-0.12985
16,6.22057,2521.659975528717,62.6221556267,1476512,0.352439,0.956902015954,122.55,0.27735,13884,0.0,-0.145992
16,6.21451,2525.1272280216217,63.3639712076,1478609,0.541879,0.952686022967,123.52,0.293833,13900,0.0,-0.140073
15,6.18886,2528.611595392227,64.6843335573,1480661,0.389376,0.946815814823,126.17,0.25697,13915,0.0,-0.144115
17,6.14653,2532.1446352005005,64.1787203467,1482656,0.597244,0.950008641928,125.37,0.358813,13932,0.0,-0.131117
17,6.09436,2535.627389907837,63.9905886966,1484734,0.43604,0.957338970155,124.84,0.345241,13949,0.0,-0.139142
17,6.08562,2539.1295971870422,64.1096061061,1486785,0.477205,0.963849049062,125.17,0.23535,13966,0.0,-0.143641
19,6.06564,2542.564837694168,62.9597301253,1488891,0.483945,0.953379448503,122.73,0.246174,13985,0.0,-0.135664
18,6.06991,2546.0804522037506,60.7873856616,1490902,0.510967,0.957655236125,119.31,0.307406,14003,0.0,-0.131775
17,6.01079,2549.56983089447,59.398798309,1492890,0.376966,0.954847894609,116.35,0.402833,14020,0.0,-0.145971
17,5.98399,2553.03356385231,60.3349268253,1495036,0.541238,0.950923535973,117.27,0.29074,14037,0.0,-0.149223
16,5.98222,2556.486677646637,60.7307026731,1496981,0.402139,0.942165896297,117.11,0.300942,14053,0.0,-0.144485
19,5.95065,2559.955417871475,60.2869857709,1499046,0.419091,0.953714706004,116.38,0.426625,14072,0.0,-0.145039
18,5.9523,2563.408596277237,60.7213456512,1501097,0.483799,0.96698693186,116.47,0.268777,14090,0.0,-0.148504
16,5.9199,2566.908585548401,62.3112522913,1503074,0.59698,0.964362453669,118.5,0.267907,14106,0.0,-0.146602
17,5.91921,2570.4085762500763,62.9724629793,1505248,0.606691,0.947453707457,119.86,0.296525,14123,0.0,-0.140496
16,5.88195,2573.8616898059845,62.6820198463,1507231,0.401354,0.957679688931,119.34,0.321363,14139,0.0,-0.143573
17,5.8818,2577.331666469574,62.7862070912,1509359,0.487144,0.95257544145,119.9,0.299038,14156,0.0,-0.142022
17,5.82408,2580.8147161006927,63.7734751326,1511356,0.405407,0.96291077137,121.95,0.329443,14173,0.0,-0.142919
18,5.83617,2584.267831802368,63.7075259147,1513447,0.537635,0.954701840878,122.18,0.235181,14191,0.0,-0.137099
17,5.81232,2587.721447944641,63.1136355566,1515401,0.443412,0.951812241226,120.22,0.317434,14208,0.0,-0.145444
17,5.80176,2591.1913380622864,62.5216838097,1517466,0.598431,0.951211243868,119.38,0.308467,14225,0.0,-0.136525
18,5.79145,2594.628212928772,62.5217748296,1519584,0.621277,0.954993482679,118.93,0.341654,14243,0.0,-0.130945
18,5.80148,2598.0959582328796,61.4094304828,1521657,0.401392,0.958110462874,117.0,0.335231,14261,0.0,-0.144168
17,5.76539,2601.533541202545,61.639905978,1523607,0.354567,0.943939995021,116.93,0.381033,14278,0.0,-0.137973
18,5.77566,2604.986656188965,61.4156190309,1525636,0.42809,0.960901562124,116.37,0.28378,14296,0.0,-0.135512
19,5.79691,2608.440021276474,60.8694409519,1527802,0.49308,0.940511465073,116.05,0.349887,14315,0.0,-0.135347
17,5.80208,2611.8783135414124,60.9599838837,1529827,0.515482,0.93790313974,116.01,0.390019,14332,0.0,-0.14298
16,5.80659,2615.3472096920013,61.4348164954,1531879,0.434261,0.951046183705,117.41,0.385604,14348,0.0,-0.141562
17,5.82179,2618.81476521492,61.3670212098,1533899,0.557178,0.950316946954,117.05,0.31542,14365,0.0,-0.136313
19,5.81593,2622.2522110939026,61.4848069571,1535971,0.454525,0.951053421944,117.48,0.362534,14384,0.0,-0.143397
16,5.78172,2625.728363275528,62.6227918959,1537986,0.558837,0.944431137294,119.3,0.322428,14400,0.0,-0.139808
16,5.72933,2629.189804315567,63.7574776278,1540016,0.435344,0.946212507784,121.16,0.442266,14416,0.0,-0.156231
15,5.69457,2632.705419063568,64.7141644943,1542111,0.609606,0.916343525052,124.13,0.394433,14431,0.0,-0.140142
19,5.70385,2636.1697039604187,62.63406051,1544192,0.518177,0.949848294258,120.6,0.398796,14450,0.0,-0.14265
19,5.65639,2639.6177892684937,60.9013879499,1546183,0.530003,0.940917108208,117.84,0.350581,14469,0.0,-0.13595
16,5.59363,2643.064890384674,63.0664617802,1548233,1.15365,0.914545707405,121.73,0.391972,14485,0.0,-0.123077
17,5.55507,2646.5492548942566,61.9021861723,1550218,0.4283,0.943999767303,119.92,0.311328,14502,0.0,-0.140304
16,5.59114,2650.0023691654205,61.3939528403,1552321,1.52619,0.954506430775,119.39,0.3747,14518,0.0,-0.0887877
17,5.57341,2653.486733675003,61.2299411778,1554373,0.31431,0.951241418719,118.15,0.324839,14535,0.0,-0.146827
16,5.54067,2656.971098423004,62.6911306114,1556358,0.403469,0.961486391723,120.61,0.295542,14551,0.0,-0.148253
16,5.49673,2660.4560384750366,64.3868875935,1558423,0.365015,0.96313143149,124.22,0.269478,14567,0.0,-0.145199
16,5.4697,2663.9244413375854,64.3367096938,1560457,0.494978,0.949703790247,124.52,0.268265,14583,0.0,-0.147238
16,5.43238,2667.4092350006104,65.8247387902,1562530,0.542233,0.941891241819,126.73,0.325932,14599,0.0,-0.138598
16,5.43808,2670.8794236183167,66.3993629922,1564661,0.575436,0.950564704835,127.51,0.349263,14615,0.0,-0.138264
15,5.40928,2674.362812757492,66.9221917009,1566628,0.343073,0.946902669966,128.53,0.323703,14630,0.0,-0.148281
15,5.39331,2677.830449819565,67.3899364816,1568629,0.436262,0.951898783445,129.62,0.312161,14645,0.0,-0.142641
18,5.35212,2681.283564567566,66.8712064555,1570758,0.588715,0.95714988187,128.47,0.313938,14663,0.0,-0.134503
17,5.33128,2684.736679315567,66.5597879228,1572848,1.04508,0.939097527415,127.83,0.357662,14680,0.0,-0.0872216
15,5.30243,2688.237169265747,65.7656960391,1574860,0.528086,0.963980320841,127.72,0.303059,14695,0.0,-0.142813
16,5.25955,2691.6741445064545,66.2947662571,1576869,0.343829,0.958085503429,128.54,0.247857,14711,0.0,-0.15126
18,5.23872,2695.1585087776184,63.4706823922,1578883,0.344343,0.941567067057,123.82,0.387947,14729,0.0,-0.138547
16,5.2276,2698.627882003784,63.6596734621,1580991,0.502613,0.932207211852,123.62,0.351411,14745,0.0,-0.147632
15,5.20159,2702.0958943367004,64.7068444632,1583008,0.391138,0.955110497773,125.75,0.226462,14760,0.0,-0.147574
16,5.14648,2705.611519098282,65.0592764622,1585018,0.483888,0.95287200436,127.04,0.302617,14776,0.0,-0.14362
17,5.15,2709.0646233558655,64.6230001017,1587148,0.439245,0.940655034035,125.35,0.343306,14793,0.0,-0.142831
16,5.15669,2712.5489871501923,64.4407046375,1589122,0.775847,0.948087137192,124.94,0.336473,14809,0.0,-0.131262
16,5.11971,2716.0336306095123,65.9843405586,1591222,0.432753,0.94637869671,127.89,0.421094,14825,0.0,-0.14347
16,5.11691,2719.4867441654205,65.9001558794,1593338,0.712929,0.938924625516,128.36,0.325582,14841,0.0,-0.128743
16,5.09422,2723.0023577213287,64.9819707189,1595235,0.475367,0.95372146368,126.85,0.407041,14857,0.0,-0.148389
15,5.0649,2726.4710986614227,66.4217722318,1597396,0.499719,0.945217229426,128.81,0.27311,14872,0.0,-0.146399
16,5.05522,2729.93284201622,66.81114954,1599464,0.51114,0.953112091869,129.62,0.302682,14888,0.0,-0.142572
15,5.06081,2733.3634221553802,68.246399262,1601460,0.560413,0.949588369578,131.4,0.29061,14903,0.0,-0.142834
15,5.07521,2736.832128763199,68.8095250719,1603538,0.508129,0.959324494004,132.49,0.244279,14918,0.0,-0.142506
16,5.09975,2740.299248933792,67.7446152254,1605493,1.40864,0.952321674675,130.71,0.358378,14934,0.0,-0.0945815
17,5.0513,2743.783613204956,68.034143974,1607676,0.395563,0.961113620549,131.34,0.266243,14951,0.0,-0.145913
15,5.02835,2747.2878954410553,67.6928790823,1609709,0.408251,0.949980773032,131.3,0.289457,14966,0.0,-0.137446
16,5.05295,2750.769469499588,67.0464492092,1611686,0.438491,0.958381164819,130.17,0.330085,14982,0.0,-0.140263
16,5.02098,2754.2219655513763,66.8089437504,1613753,0.51883,0.928739450872,129.9,0.311505,14998,0.0,-0.139063
14,4.99787,2757.727759361267,67.4234704772,1615844,0.530074,0.92135669291,131.57,0.261089,15012,0.0,-0.134109
17,4.95092,2761.2054624557495,66.8314208924,1617850,0.612527,0.944963436574,130.02,0.342448,15029,0.0,-0.142785
17,4.92042,2764.7054526805878,66.3334247572,1619956,0.656431,0.955545533448,129.29,0.348524,15046,0.0,-0.134245
