loss_pol_entpen,EpisodesSoFar,TimestepsSoFar,TimeElapsed,loss_ent,loss_vf_loss,EpLenMean,loss_kl,EpThisIter,EpRewMean,loss_pol_surr,ev_tdlam_before
0.0,1978,472580,516.0545530319214,1.59602,8.03609,475.14,0.0181841,4,1789.2101022,-0.035144,0.99684041203
0.0,1982,474623,518.3652846813202,1.5975,5.15209,472.02,0.0212023,4,1778.77080072,-0.0379944,0.997416609898
0.0,1985,476695,520.6470458507538,1.58957,8.30727,477.59,0.0183087,3,1800.29066376,-0.0365456,0.996937561315
0.0,1990,478955,522.8987715244293,1.58416,5.80696,481.83,0.0240971,5,1817.40990649,-0.0363394,0.997940737521
0.0,1994,481042,525.1940896511078,1.57206,8.22525,489.17,0.0168996,4,1845.95630571,-0.0331188,0.997424349654
0.0,1998,483123,527.6185965538025,1.54916,6.41108,497.74,0.0193506,4,1877.42741478,-0.0371807,0.996699850308
0.0,2002,484854,530.0461986064911,1.53324,10.2916,497.51,0.0177586,4,1876.35810391,-0.0361834,0.995010428596
0.0,2006,486864,532.4844696521759,1.50849,5.70917,504.95,0.0200693,4,1905.05982011,-0.0323505,0.997130604694
0.0,2011,489111,534.8190279006958,1.50474,11.0636,504.98,0.0231759,5,1907.18388259,-0.0305205,0.996466537705
0.0,2016,491166,537.2878713607788,1.48855,406.718,507.48,0.0195159,5,1915.53533215,-0.0206443,0.921756006777
0.0,2018,493115,539.7285258769989,1.46729,13.4461,520.06,0.0193153,2,1962.42336606,-0.0358129,0.959120672196
0.0,2022,495353,542.2565343379974,1.45533,7.26261,521.7,0.0219375,4,1969.39812241,-0.0296832,0.98775613308
0.0,2026,497145,544.7280588150024,1.44607,6.76496,525.62,0.0304771,4,1984.77788084,-0.0318696,0.992859534454
0.0,2031,499108,547.0686914920807,1.41997,7.66974,521.63,0.0341983,5,1972.90772598,-0.0221755,0.994252732024
0.0,2034,501000,549.1469724178314,1.41569,318.54,519.65,0.030826,3,1966.92385747,-0.0221093,0.886724092066
0.0,2038,503755,551.2323014736176,1.43577,715.926,531.63,0.0309056,4,2008.69161471,-0.0239808,0.778929874301
0.0,2043,505625,553.3453030586243,1.44324,415.413,525.53,0.0326032,5,1985.56594642,-0.0190939,0.900984488428
0.0,2048,507425,555.4367039203644,1.44763,13.5396,515.68,0.0254139,5,1948.85080419,-0.0384787,0.990374187008
0.0,2051,509656,557.515538930893,1.45882,410.484,521.28,0.0190643,3,1966.9504375,-0.018531,0.855252981186
0.0,2055,511875,559.5843284130096,1.43273,335.412,512.79,0.0280209,4,1936.22734567,-0.0261525,0.897214964032
0.0,2059,513895,561.693755865097,1.41877,478.463,511.22,0.0285081,4,1929.32059899,-0.0269639,0.862115949392
0.0,2062,515838,563.7875247001648,1.42685,7.19457,517.25,0.0228645,3,1952.07125229,-0.0335897,0.993235375732
0.0,2066,518113,565.8833861351013,1.44279,498.246,516.0,0.0301114,4,1946.45186263,-0.0225383,0.882533110678
0.0,2070,520172,567.9209063053131,1.40217,10.8706,515.65,0.0295851,4,1944.45010025,-0.0235552,0.990425218828
0.0,2073,521627,569.9903950691223,1.40545,6.57642,515.18,0.0391375,3,1942.71063439,-0.027113,0.996526628034
0.0,2076,523641,572.0528280735016,1.44106,477.16,519.98,0.0279143,3,1959.0923902,-0.0195234,0.841985076666
0.0,2080,525672,574.1700673103333,1.43907,7.54049,518.99,0.0235331,4,1955.51231277,-0.0307304,0.995138209313
0.0,2086,528202,576.2489275932312,1.44001,401.055,510.02,0.0289911,6,1921.82644325,-0.0183818,0.928989484906
0.0,2089,530025,578.3435924053192,1.47128,12.9202,515.47,0.0201298,3,1942.89370254,-0.0380749,0.992375517264
0.0,2093,532310,580.4748167991638,1.47716,5.20223,516.95,0.0203078,4,1947.54002083,-0.0308499,0.996405826416
0.0,2098,534104,582.6625726222992,1.48613,311.549,509.81,0.0133919,5,1920.87055872,-0.0180162,0.926898732781
0.0,2101,535951,584.9621913433075,1.5082,8.07508,516.83,0.0187556,3,1947.01163641,-0.0299449,0.995319922455
0.0,2105,538326,587.2437183856964,1.49231,5.4102,518.81,0.0222361,4,1954.07722919,-0.0323864,0.996792194899
0.0,2108,540499,589.4844350814819,1.47744,7.44585,525.27,0.0257604,3,1978.79606341,-0.0341822,0.996900528204
0.0,2113,542669,591.7247643470764,1.45879,4.59197,523.42,0.0220194,5,1972.47870069,-0.0338568,0.998599410057
0.0,2117,544516,594.0850739479065,1.43521,4.94311,523.5,0.0219386,4,1974.45844433,-0.0338143,0.998587804497
0.0,2121,546785,596.5093975067139,1.44648,5.45,521.79,0.0194871,4,1968.93227887,-0.0389082,0.998424182879
0.0,2124,548668,598.953483581543,1.44817,5.19024,525.58,0.0240537,3,1983.3800498,-0.0387069,0.99776495737
0.0,2129,550867,601.2949180603027,1.43071,4.1084,524.85,0.0197456,5,1981.4656894,-0.0394294,0.998387829866
0.0,2132,552634,603.7043347358704,1.39484,5.81488,525.26,0.0199959,3,1984.9556934,-0.0331879,0.998012333876
0.0,2136,554756,606.168071269989,1.38556,3.5294,523.62,0.0186912,4,1980.30327106,-0.0369276,0.998749302002
0.0,2141,556950,608.7170877456665,1.35532,3.87875,518.45,0.023742,5,1962.50254863,-0.0405218,0.998749855557
0.0,2145,558861,611.1732931137085,1.35801,3.71236,524.25,0.0223707,4,1985.17137587,-0.0449662,0.998486163444
0.0,2149,560859,613.616406917572,1.34877,6.71804,526.71,0.0200962,4,1993.60424834,-0.0423244,0.997893189546
0.0,2153,562587,615.7873549461365,1.3633,7.31016,520.18,0.0318394,4,1971.67093977,-0.0255384,0.997718049912
0.0,2158,565135,617.8726065158844,1.38163,11.0241,516.36,0.0229638,5,1959.91435302,-0.0356318,0.995645224582
0.0,2164,566874,619.9786434173584,1.40765,677.834,495.51,0.0245691,6,1879.72570326,-0.0190447,0.860140904784
0.0,2168,568953,622.0529162883759,1.37909,9.5396,496.8,0.020998,4,1884.97108164,-0.0289557,0.990679645911
0.0,2172,570927,624.1467015743256,1.38723,7.1339,499.07,0.0217348,4,1893.13084381,-0.036358,0.995895069093
0.0,2177,573378,626.2161343097687,1.39287,5.10524,489.76,0.0242161,5,1859.40178346,-0.0359449,0.997868416831
0.0,2181,575446,628.311252117157,1.38191,4.12279,490.02,0.0207338,4,1859.26458235,-0.0350499,0.997719510226
0.0,2186,577183,630.3879306316376,1.37902,367.561,489.81,0.0142884,5,1859.09246531,-0.0208081,0.933548942208
0.0,2191,579196,632.4945693016052,1.35298,5.15159,480.2,0.0332339,5,1822.12841737,-0.00671371,0.995012846775
0.0,2195,581334,634.5456943511963,1.35562,4.23835,482.44,0.0259233,4,1831.4562729,-0.0292501,0.997498973738
0.0,2199,583294,636.6389484405518,1.37861,6.17713,483.52,0.0178898,4,1837.48479221,-0.0371422,0.996783081209
0.0,2204,585700,638.7176311016083,1.36563,4.0645,478.62,0.0229119,5,1819.20479525,-0.0412836,0.998270863434
0.0,2208,587735,640.8109812736511,1.33653,3.94803,472.36,0.0293406,4,1793.37513851,-0.0426169,0.998203000287
0.0,2211,589560,642.889057636261,1.32156,4.45849,477.72,0.0181974,3,1814.88827453,-0.0364404,0.998202292132
0.0,2217,591737,644.9596719741821,1.33138,5.70837,472.21,0.0259666,6,1792.79927078,-0.0391906,0.997728007613
0.0,2221,593504,647.0687370300293,1.30268,3.91696,467.19,0.022008,4,1774.15075584,-0.0385467,0.998609249713
0.0,2224,595570,649.2245011329651,1.30527,495.804,469.02,0.0282858,3,1779.44609031,-0.0205802,0.777778953314
0.0,2229,597789,651.5528481006622,1.2634,6.8844,469.22,0.0285639,5,1780.87700693,-0.0249758,0.991239539348
0.0,2234,599882,653.8100996017456,1.24099,6.58832,464.98,0.0246852,5,1763.59703427,-0.0468439,0.997293605702
0.0,2237,601365,656.0682015419006,1.22192,5.87181,460.31,0.0198032,3,1745.98152838,-0.0385012,0.995558992494
0.0,2242,604132,658.3111352920532,1.20873,4.97506,466.28,0.0215,5,1769.49911876,-0.0333309,0.997479971731
0.0,2246,606035,660.6550226211548,1.15817,4.13494,468.2,0.0229815,4,1776.64807046,-0.0405008,0.998111760011
0.0,2250,607910,663.0700399875641,1.14055,4.62368,465.77,0.0211943,4,1768.92703128,-0.0393183,0.997943874681
0.0,2255,609961,665.5063185691833,1.12298,4.65693,458.56,0.0279677,5,1743.81211266,-0.0348741,0.998441267409
0.0,2261,612318,667.8538341522217,1.10959,6.38817,462.89,0.0215438,6,1762.36269142,-0.0365835,0.997952556936
0.0,2265,614196,670.2430822849274,1.07987,3.76081,468.2,0.0273711,4,1785.09256501,-0.0397878,0.998356407625
0.0,2270,616283,672.6862354278564,1.06034,4.55124,464.34,0.0231334,5,1770.58352237,-0.041381,0.998598832637
0.0,2274,618210,675.2277956008911,1.06539,6.84069,458.39,0.0272831,4,1748.86571562,-0.0381655,0.997985497816
0.0,2277,619788,677.6708114147186,1.0838,2.32358,464.1,0.0213734,3,1770.15716586,-0.0464814,0.998580156127
0.0,2281,622223,680.1312832832336,1.11807,3.95074,467.77,0.0272852,4,1784.29463127,-0.0403497,0.998292710283
0.0,2285,624261,682.2870633602142,1.10456,2.26527,475.15,0.0214318,4,1814.16988489,-0.0367649,0.998470422928
0.0,2290,626530,684.3966002464294,1.10691,6.22264,476.93,0.025844,5,1821.9271216,-0.0428679,0.997575670714
0.0,2294,628602,686.5058948993683,1.10442,8.71752,479.37,0.0241825,4,1830.75461851,-0.041204,0.997473386349
0.0,2299,630267,688.5841059684753,1.1151,358.496,469.73,0.0278024,5,1792.18260158,-0.0229467,0.924832671881
0.0,2303,632448,690.6329207420349,1.11807,8.74662,471.19,0.019475,4,1799.62083034,-0.0279909,0.99203385599
0.0,2307,634559,692.6870799064636,1.1026,4.86787,475.63,0.023017,4,1817.64017669,-0.0356529,0.99680323014
0.0,2310,636634,694.7874283790588,1.10256,4.10751,479.67,0.0264455,3,1833.6507343,-0.0378302,0.997680533445
0.0,2314,638748,696.8812839984894,1.08069,5.37944,481.99,0.0270387,4,1843.1065184,-0.0424503,0.997694615507
0.0,2317,640416,698.9491989612579,1.07778,5.67582,486.79,0.0234557,3,1861.74767098,-0.0349374,0.997500905301
0.0,2320,642812,700.9988465309143,1.07723,5.17502,497.83,0.0218305,3,1902.04210427,-0.0393542,0.99641593406
0.0,2325,644822,703.0689027309418,1.06473,4.72876,488.09,0.0203152,5,1867.939381,-0.0388459,0.99794595805
0.0,2330,646922,705.1470959186554,1.06081,4.49169,486.57,0.0294342,5,1863.71418433,-0.041353,0.998329367372
0.0,2333,648579,707.2429766654968,1.03114,3.85696,491.89,0.0239013,3,1884.31749873,-0.0429984,0.997798144817
0.0,2337,651096,709.2959725856781,1.02165,2.59371,497.31,0.0315512,4,1906.73968148,-0.0383523,0.998940247577
0.0,2340,653042,711.3495345115662,1.02558,3.41078,498.19,0.0260747,3,1910.22315654,-0.0362563,0.998255146435
0.0,2344,655085,713.4432895183563,1.01916,4.05191,500.06,0.0205445,4,1917.49481561,-0.0394353,0.997266711667
0.0,2348,657227,715.5706603527069,0.990783,3.37834,503.7,0.0247479,4,1932.6025769,-0.0416041,0.998056124547
0.0,2351,659065,717.7628059387207,0.984602,327.92,507.41,0.0402435,3,1946.00875904,-0.0209432,0.869542494416
0.0,2356,661444,720.014219045639,0.969843,6.72851,509.99,0.0266083,5,1955.80498798,-0.0263619,0.99413896678
0.0,2359,662939,722.2602825164795,0.990002,8.90763,514.76,0.0335981,3,1974.15737693,-0.0375539,0.996305886656
0.0,2364,665494,724.4973731040955,1.0005,9.09801,516.63,0.0456763,5,1981.17725807,-0.0295545,0.995682446286
0.0,2368,667418,726.7956078052521,0.971598,4.52793,521.48,0.0271041,4,2001.40288601,-0.0391176,0.997497502947
0.0,2371,669097,729.0843434333801,0.96839,3.63,521.5,0.0267928,3,2001.44934145,-0.045809,0.997423170134
0.0,2375,671083,731.5092830657959,0.941471,3.93055,525.0,0.0267459,4,2015.30414373,-0.0429348,0.998333588243
0.0,2379,673525,733.8435413837433,0.919748,3.46241,523.71,0.0243612,4,2012.30254804,-0.0406934,0.998771060142
0.0,2382,675464,736.2337346076965,0.91625,257.2,527.21,0.0304338,3,2025.8058367,-0.0216416,0.892391681671
0.0,2386,677870,738.6179838180542,0.912966,13.8374,530.05,0.0330981,4,2037.22929933,-0.030447,0.98334627226
0.0,2391,679913,741.0998823642731,0.895214,6.97935,529.75,0.0255591,5,2037.24200252,-0.0319112,0.990183009766
0.0,2395,681738,743.5527997016907,0.856232,8.17669,526.47,0.0308116,4,2025.75710137,-0.0418763,0.995115998201
0.0,2400,683958,746.014068365097,0.848059,7.93173,530.72,0.0372631,5,2045.21193361,-0.0262951,0.997001954587
0.0,2404,685738,748.452427148819,0.85075,5.55878,527.65,0.030425,4,2034.06109026,-0.0341654,0.998050650349
0.0,2409,687848,750.9436914920807,0.844569,3.67046,517.47,0.0357437,5,1995.85691702,-0.0372587,0.998669341323
0.0,2415,690067,753.0531351566315,0.835956,5.6546,504.93,0.0329669,6,1948.51203027,-0.0452186,0.9982554405
0.0,2417,691255,755.2247972488403,0.787592,3.1241,508.39,0.0243976,2,1963.03812937,-0.0439885,0.997439219384
0.0,2422,694070,757.2883405685425,0.767816,150.504,503.62,0.0306404,5,1946.72955623,-0.0209405,0.962001595646
0.0,2427,696271,759.3814034461975,0.722368,6.12072,505.33,0.0312408,5,1954.03555803,-0.0279441,0.995562235825
0.0,2433,698280,761.4593091011047,0.719801,4.70509,497.01,0.0335983,6,1923.40680323,-0.0362663,0.997280016541
0.0,2436,700150,763.5454041957855,0.724111,548.154,497.87,0.0270661,3,1926.41926999,-0.0190841,0.853288590908
0.0,2440,702060,765.6320569515228,0.700845,6.6361,490.18,0.0288905,4,1899.75989052,-0.033633,0.99531471869
0.0,2444,704185,767.6910543441772,0.686128,4.80774,491.0,0.0310121,4,1904.04290939,-0.0420773,0.997712617274
0.0,2450,706354,769.7871010303497,0.633182,2.79912,477.05,0.0325714,6,1852.79853018,-0.0433403,0.998712985194
0.0,2455,708292,771.8659465312958,0.641755,309.777,473.11,0.0259653,5,1836.47360583,-0.0221734,0.913831762969
0.0,2459,710337,774.0062546730042,0.658432,9.87183,473.98,0.0401466,4,1841.20019628,-0.0169478,0.986494178884
0.0,2463,712696,776.0580172538757,0.641276,6.84274,476.79,0.0313967,4,1853.03494214,-0.0265508,0.995590650011
0.0,2466,714279,778.1310439109802,0.675365,6.95122,478.68,0.0296065,3,1860.13349901,-0.0386155,0.996473429026
0.0,2469,715974,780.1859481334686,0.686468,4.522,475.78,0.0336923,3,1850.04980536,-0.0344858,0.997638572939
0.0,2473,718664,782.3112435340881,0.666863,3.80295,485.54,0.0354487,4,1887.09347653,-0.0395465,0.998541364679
0.0,2477,720428,784.4373073577881,0.675564,4.75384,477.58,0.0269263,4,1856.52720109,-0.0450438,0.998259290587
0.0,2481,722728,786.6153054237366,0.689337,3.96989,475.28,0.0287659,4,1850.00667999,-0.0327203,0.998500977643
0.0,2485,724939,788.7874360084534,0.657559,4.44357,477.36,0.0277389,4,1857.91532823,-0.0456494,0.99832741823
0.0,2488,726367,791.0419600009918,0.631106,4.45414,476.24,0.028375,3,1853.4395338,-0.0353885,0.998515481013
0.0,2493,728947,793.303985118866,0.648981,3.83508,482.5,0.024531,5,1878.10155858,-0.0390969,0.998269434669
0.0,2497,730653,795.600093126297,0.633745,8.90959,482.41,0.0315437,4,1877.06545141,-0.0467806,0.996815020451
0.0,2503,732905,797.8374578952789,0.631076,5.88209,476.75,0.025876,6,1854.95514777,-0.0426661,0.997924881289
0.0,2509,735133,800.1802968978882,0.629179,4.22243,472.85,0.0440802,6,1841.05687872,-0.0295104,0.997985612368
0.0,2514,737074,802.5770108699799,0.635141,5.29265,474.93,0.0282842,5,1849.8628899,-0.0447704,0.998469609302
0.0,2520,739116,804.991043806076,0.670805,4.62009,458.78,0.0261823,6,1789.12965558,-0.0366331,0.998753025196
0.0,2526,741217,807.4593386650085,0.669151,5.46475,452.27,0.0251376,6,1762.9045792,-0.0396418,0.998373151175
0.0,2531,743209,809.8191573619843,0.659317,4.57536,458.76,0.0273792,5,1787.56270397,-0.0478373,0.997814606177
0.0,2537,745173,812.3028612136841,0.653133,6.73984,446.1,0.0360419,6,1737.14746787,-0.0362603,0.997682669666
0.0,2542,747371,814.7557978630066,0.655954,6.6779,440.16,0.0255893,5,1714.23845329,-0.0429694,0.997525378596
0.0,2546,749270,817.2882032394409,0.655471,5.62635,444.0,0.0271077,4,1729.14707087,-0.0363747,0.998254310223
0.0,2551,751485,819.7672188282013,0.633062,4.16422,445.96,0.0238156,5,1736.31323493,-0.0390092,0.998644767678
0.0,2555,753370,821.9129676818848,0.612595,6.58024,450.78,0.0268704,4,1757.25510361,-0.0358201,0.998049031943
0.0,2561,755549,823.9566042423248,0.602897,6.50805,438.92,0.0267436,6,1710.39616179,-0.0406036,0.996910260757
0.0,2565,757644,826.021894454956,0.595411,4.53011,438.45,0.0193571,4,1708.82090447,-0.0387311,0.997793240473
0.0,2569,759544,828.084799528122,0.59418,5.16798,435.7,0.0404357,4,1697.97495989,-0.0324977,0.998339880258
0.0,2573,761753,830.1823136806488,0.582133,3.50069,430.89,0.0264334,4,1682.24110166,-0.0470167,0.998595006415
0.0,2577,763411,832.2574315071106,0.555346,4.10715,429.83,0.0274512,4,1678.80141633,-0.0421592,0.998144211248
0.0,2581,765851,834.290116071701,0.544701,76.9649,431.23,0.036971,4,1683.09215563,-0.0230071,0.963497113436
0.0,2585,767316,836.3688499927521,0.537155,8.95518,423.77,0.037167,4,1654.80535968,-0.0344823,0.98926504422
0.0,2590,769748,838.4518160820007,0.542534,9.52842,421.19,0.0285308,5,1645.21038401,-0.0286271,0.993318507914
0.0,2595,772033,840.5766751766205,0.534383,11.1045,422.72,0.0334571,5,1650.05520406,-0.0408804,0.996224988019
0.0,2599,773833,842.6390602588654,0.530647,6.89451,424.02,0.0354894,4,1656.74949822,-0.0435917,0.996867705602
0.0,2602,776046,844.7006857395172,0.508506,5.14708,435.29,0.0310816,3,1701.25601098,-0.0373938,0.998044985346
0.0,2608,778207,846.7640171051025,0.50707,9.77754,433.5,0.0357712,6,1693.75321459,-0.0429337,0.996884098742
0.0,2613,780023,848.8583126068115,0.519475,6.80911,432.69,0.02933,5,1690.92146526,-0.0400624,0.996647857595
0.0,2619,782317,850.9827990531921,0.485715,7.27028,435.33,0.0333038,6,1701.09953075,-0.0435814,0.9978014261
0.0,2623,784080,853.0844678878784,0.501677,7.66626,440.54,0.0318886,4,1721.68852998,-0.04105,0.997519904515
0.0,2628,786188,855.1937153339386,0.502423,7.37116,440.81,0.0261684,5,1723.53674576,-0.0447654,0.99740127218
0.0,2635,788400,857.3825767040253,0.498339,6.41694,438.86,0.0313391,7,1718.51125749,-0.0392035,0.997774393531
0.0,2640,790295,859.6648225784302,0.474077,5.87714,435.89,0.0261224,5,1707.62675911,-0.0425606,0.998005465372
0.0,2647,792397,861.9682357311249,0.482379,5.08663,426.45,0.0316411,7,1672.12261294,-0.0390655,0.998398556025
0.0,2652,794493,864.2327926158905,0.477408,4.7315,424.94,0.0281963,5,1667.43204746,-0.0389888,0.997805775842
0.0,2658,796569,866.45228099823,0.480807,7.35367,420.17,0.0282632,6,1650.75798093,-0.0334864,0.997996752616
0.0,2663,798376,868.7716808319092,0.468497,4.70495,417.91,0.024811,5,1644.69011537,-0.0412768,0.998526641983
0.0,2668,800438,871.1880040168762,0.439388,6.02053,412.58,0.0376105,5,1625.62519696,-0.0360427,0.997932121623
0.0,2675,802786,873.6464035511017,0.448251,5.74865,404.27,0.0270052,7,1594.38773298,-0.0419054,0.998448848375
0.0,2679,804803,876.1311185359955,0.453335,4.88829,395.97,0.0380411,4,1563.6822935,-0.0331383,0.997844855068
0.0,2684,806903,878.5286757946014,0.454029,4.77432,400.42,0.0313417,5,1578.74979606,-0.0441104,0.997637884459
0.0,2688,808815,880.9520754814148,0.429567,6.00753,400.08,0.0280204,4,1577.87068675,-0.0472682,0.995417166967
0.0,2694,810866,883.4672203063965,0.412386,5.55129,392.72,0.032282,6,1549.52621006,-0.0459623,0.998134176829
0.0,2699,812831,885.9692068099976,0.366625,4.1466,389.98,0.027625,5,1539.50843252,-0.0422394,0.998380245641
0.0,2703,814942,888.4657545089722,0.353245,3.36305,385.83,0.0272342,4,1524.13897687,-0.0431145,0.998636745149
0.0,2706,816550,890.6859452724457,0.357035,3.36019,391.89,0.0340797,3,1547.1738396,-0.036012,0.998325809604
0.0,2711,818678,892.7402772903442,0.377331,4.14249,393.81,0.0350595,5,1556.23775926,-0.0462705,0.998395028291
0.0,2716,820949,894.9144139289856,0.407538,6.15833,398.39,0.0287674,5,1573.58005788,-0.0426901,0.997829757398
0.0,2722,823258,897.0098462104797,0.392818,4.65009,397.91,0.0315727,6,1572.0075388,-0.0308587,0.998270799872
0.0,2728,825208,899.0846009254456,0.385611,6.81438,390.2,0.0306371,6,1544.16265808,-0.0389758,0.997035249369
0.0,2732,827246,901.1318790912628,0.38737,8.40317,397.9,0.0353145,4,1574.21256647,-0.0393619,0.996913120849
0.0,2738,829363,903.2335810661316,0.377177,4.7729,397.71,0.0308418,6,1575.01750179,-0.0493335,0.998540208093
0.0,2744,831095,905.3183064460754,0.366899,284.884,395.77,0.0337803,6,1566.98525669,-0.0269342,0.927733689547
0.0,2749,833439,907.4444482326508,0.379635,10.0065,404.45,0.0356899,5,1599.7528068,-0.0277019,0.992419953458
0.0,2754,835349,909.5089838504791,0.38977,7.41912,403.22,0.0300368,5,1593.53660725,-0.0402492,0.997184335021
0.0,2760,837500,911.5763561725616,0.40265,11.8352,401.59,0.0339887,6,1584.79392224,-0.0499941,0.997164051514
0.0,2766,839646,913.6381952762604,0.393627,6.31412,401.57,0.0390623,6,1584.75561046,-0.038714,0.998375446419
0.0,2771,841619,915.7321107387543,0.376193,11.7958,401.78,0.028862,5,1584.91556732,-0.0413253,0.997026127763
0.0,2776,843537,917.8275570869446,0.344401,7.48685,402.61,0.0339529,5,1588.0097492,-0.0404639,0.997935747029
0.0,2782,845691,919.8969700336456,0.366278,8.28951,396.55,0.0267433,6,1566.11912585,-0.0384573,0.996782917064
0.0,2787,847853,921.9593594074249,0.337552,9.43438,396.56,0.0393175,5,1568.4349706,-0.0280871,0.996458833339
0.0,2792,849744,924.0846045017242,0.369925,5.56415,396.76,0.0288268,5,1571.8823694,-0.0464499,0.998334060889
0.0,2796,851549,926.2901084423065,0.362543,8.12963,398.93,0.0286295,4,1581.27863956,-0.0441367,0.996579723433
0.0,2803,854004,928.5459213256836,0.364269,7.6917,390.62,0.0268132,7,1549.00976381,-0.0361892,0.998107760679
0.0,2808,855843,930.8194272518158,0.33174,4.60468,380.45,0.035629,5,1510.16610556,-0.0451699,0.998501200462
0.0,2814,858010,933.0397584438324,0.322685,9.22378,379.34,0.0369333,6,1504.95686766,-0.0470428,0.996134726098
0.0,2819,859964,935.3209655284882,0.307313,6.43062,378.46,0.0349446,5,1500.9927818,-0.0345166,0.997560018906
0.0,2824,862083,937.5460369586945,0.332979,4.53669,382.28,0.0312572,5,1516.74952221,-0.0423864,0.997844743077
0.0,2830,864139,940.0214788913727,0.340117,9.02209,380.21,0.0303768,6,1508.60607944,-0.0362448,0.997229269007
0.0,2837,866289,942.3585150241852,0.316842,678.044,373.38,0.0339624,7,1479.63167374,-0.0286228,0.863143056631
0.0,2843,868048,944.7561333179474,0.299922,935.976,373.1,0.0315408,6,1475.02250165,-0.0173517,0.829715192318
0.0,2848,870144,947.1157939434052,0.271419,20.8151,370.78,0.0446333,5,1466.79762725,-0.0186061,0.925647541881
0.0,2856,872217,949.569051027298,0.232534,774.822,362.12,0.0275444,8,1432.41169523,-0.0171573,0.904320932925
0.0,2862,874308,952.0682880878448,0.205941,10.7633,361.86,0.0336112,6,1432.97550355,-0.0219236,0.978506240994
0.0,2868,876326,954.5489389896393,0.219648,407.385,357.14,0.0223608,6,1412.52536176,-0.0232317,0.936409838498
0.0,2873,878277,956.9669649600983,0.219662,11.4006,361.17,0.036097,5,1429.5548421,-0.0308165,0.988137284294
0.0,2878,880139,959.4443135261536,0.241796,16.6456,358.62,0.0377472,5,1418.32006702,-0.0501655,0.993945331778
0.0,2883,882236,961.6471674442291,0.234723,15.8745,359.68,0.0345724,5,1422.64497001,-0.0475739,0.995807174128
0.0,2889,884701,963.7588818073273,0.254441,14.4706,360.56,0.0347593,6,1423.70954629,-0.0462359,0.995830963831
0.0,2894,886647,965.8427307605743,0.263374,426.737,360.15,0.0244962,5,1421.20842518,-0.0275826,0.914405234158
0.0,2899,888780,967.8997476100922,0.24748,12.866,361.06,0.0387305,5,1422.77936097,-0.0349841,0.994500900153
0.0,2903,890538,969.9977810382843,0.238341,8.01526,365.34,0.0343496,4,1439.39615727,-0.0401539,0.997055223444
0.0,2907,892630,972.0690867900848,0.242129,7.08324,372.6,0.0352565,4,1466.534862,-0.0485653,0.997553732246
0.0,2911,894452,974.2481634616852,0.230585,12.9899,373.73,0.0349677,4,1470.10844484,-0.0354816,0.997012823122
0.0,2915,896709,976.3099892139435,0.223541,8.60665,384.26,0.0406439,4,1511.73606379,-0.0389964,0.997163799359
0.0,2919,898789,978.3565890789032,0.196436,5.56727,388.25,0.0332607,4,1528.57261469,-0.0499221,0.998352375464
0.0,2924,901104,980.4219717979431,0.212574,5.98166,390.21,0.0373498,5,1535.09418297,-0.0464065,0.998432508553
0.0,2929,903158,982.5218904018402,0.187509,9.14047,393.23,0.0285741,5,1546.51599704,-0.0336125,0.996981846634
0.0,2933,905019,984.6294686794281,0.231307,16.8008,398.7,0.0375646,4,1568.2087444,-0.0441223,0.992899172474
0.0,2937,907076,986.7096862792969,0.220951,7.92025,407.87,0.0332666,4,1604.8158204,-0.0457717,0.996717510978
0.0,2942,909290,988.77454829216,0.215071,16.1965,415.63,0.0245582,5,1638.67362172,-0.046277,0.995304724202
0.0,2945,910991,990.8514337539673,0.208467,10.5435,420.44,0.0302137,3,1656.67640597,-0.037874,0.995533968788
0.0,2948,913033,992.9932980537415,0.209658,128.04,428.89,0.058378,3,1689.35435884,-0.0224313,0.948988895863
0.0,2952,915014,995.161966085434,0.187876,7.7581,439.48,0.0434711,4,1730.57093745,-0.0318786,0.994418696035
0.0,2956,917204,997.3191549777985,0.161445,6.72409,449.87,0.035451,4,1772.04215911,-0.0378487,0.994212245103
0.0,2961,919505,999.5557601451874,0.169578,10.5241,455.85,0.0336114,5,1794.63574718,-0.0406093,0.995724173728
0.0,2966,921589,1001.8422584533691,0.143457,10.3161,458.38,0.0325786,5,1803.85716725,-0.0433093,0.997025251156
0.0,2969,923006,1004.099490404129,0.135688,8.48477,463.5,0.0341516,3,1826.21518307,-0.0419661,0.995758673176
0.0,2973,925593,1006.4157559871674,0.151435,11.2916,473.16,0.0325978,4,1861.77392844,-0.0371999,0.996071993373
0.0,2977,927489,1008.6551284790039,0.184344,12.1633,476.45,0.0341919,4,1874.83087936,-0.0376249,0.996477598557
0.0,2981,929208,1011.0450837612152,0.174763,18.4475,477.64,0.0390206,4,1878.94295008,-0.036188,0.994913072791
0.0,2986,931647,1013.4305667877197,0.164822,9.53084,481.11,0.0304755,5,1893.40141929,-0.044069,0.995972862467
0.0,2991,933795,1015.857204914093,0.14499,8.67275,480.31,0.0291921,5,1891.52992798,-0.0414974,0.997770501766
0.0,2995,935904,1018.2909297943115,0.129697,5.26265,488.41,0.0301329,4,1925.98746349,-0.0440332,0.997977501713
0.0,2999,937723,1020.700208902359,0.12041,10.0994,489.43,0.0399501,4,1930.87647061,-0.038456,0.996095904848
0.0,3005,939787,1023.1746296882629,0.102045,7.89097,479.51,0.0321708,6,1894.11871546,-0.0367334,0.99748132471
