ev_tdlam_before,EpisodesSoFar,loss_vf_loss,EpLenMean,loss_pol_surr,EpRewMean,loss_ent,EpThisIter,loss_pol_entpen,TimestepsSoFar,TimeElapsed,loss_kl
-0.0182056427002,958,68.553,926.27,-0.00355941,926.27,0.974134,2,0.0,227180,178.19042325019836,0.00557601
-0.00342702865601,960,68.5971,930.9,-0.0041961,930.9,0.990849,2,0.0,229180,179.7841682434082,0.00597733
0.0010427236557,962,68.4489,930.9,-0.00898692,930.9,1.00223,2,0.0,231180,181.4091649055481,0.0113877
-0.000105261802673,964,68.5797,935.72,-0.0048093,935.72,0.987943,2,0.0,233180,183.00290846824646,0.0059759
0.00107681751251,966,68.4475,935.72,-0.00441245,935.72,0.987131,2,0.0,235180,184.59665441513062,0.00458391
-0.00458264350891,968,68.5068,935.72,-0.00757551,935.72,0.969333,2,0.0,237180,186.25290036201477,0.0109766
-0.00246250629425,970,68.5883,943.27,-0.00646524,943.27,0.949763,2,0.0,239180,187.8466455936432,0.00369679
-0.000930786132813,972,68.5571,950.89,-0.00506565,950.89,0.931612,2,0.0,241180,189.44161295890808,0.00471071
-0.0012948513031,974,68.5227,950.89,-0.00427707,950.89,0.939202,2,0.0,243180,191.0497579574585,0.0074962
0.558199644089,978,34.5657,943.94,-0.011969,943.94,0.947182,4,0.0,245609,192.67475366592407,0.00873846
-0.0270210504532,980,68.8383,943.94,-0.00452083,943.94,0.924969,2,0.0,247609,194.2684986591339,0.00533407
-0.0291241407394,982,64.6207,944.96,-0.00394354,944.96,0.927041,2,0.0,249609,195.87786865234375,0.00297604
0.137407124043,984,41.5331,944.96,-0.0101149,944.96,0.93412,2,0.0,251609,197.47161269187927,0.00917436
-0.00759851932526,986,70.5018,944.96,-0.00537838,944.96,0.929312,2,0.0,253609,199.0653591156006,0.00695711
0.0523807406425,988,66.6466,946.17,-0.00613622,946.17,0.930536,2,0.0,255609,200.65910506248474,0.00921551
-0.0153005123138,990,65.8025,946.17,-0.00506103,946.17,0.92786,2,0.0,257609,202.29972672462463,0.00806753
0.0951050519943,992,64.5358,946.17,-0.00570303,946.17,0.926422,2,0.0,259609,203.8930630683899,0.00568261
-0.0100373029709,994,69.8008,946.17,-0.00459925,946.17,0.935253,2,0.0,261609,205.49529886245728,0.00731609
-0.00660395622253,996,69.4412,946.17,-0.00381142,946.17,0.93956,2,0.0,263609,207.1054072380066,0.00994032
-0.0031681060791,998,68.8894,946.17,-0.0106281,946.17,0.929235,2,0.0,265609,208.7010314464569,0.00941883
-0.00450539588928,1000,67.1535,948.74,-0.00982466,948.74,0.927693,2,0.0,267609,210.30334281921387,0.009628
0.0337242484093,1002,66.4201,953.29,-0.00431123,953.29,0.939442,2,0.0,269609,211.89805626869202,0.00883493
0.00065141916275,1004,68.7989,958.44,-0.00478228,958.44,0.930541,2,0.0,271609,213.49893355369568,0.00725836
-0.00551772117615,1006,68.7235,958.44,-0.00619487,958.44,0.915676,2,0.0,273609,215.08582067489624,0.00676176
-0.0090925693512,1008,69.0255,958.44,-0.00434376,958.44,0.915308,2,0.0,275609,216.69444823265076,0.00731773
0.0147477984428,1010,63.3349,958.44,-0.00540799,958.44,0.935326,2,0.0,277609,218.29529094696045,0.00557233
-0.00983345508575,1012,69.9546,961.16,-0.00607426,961.16,0.940691,2,0.0,279609,219.8936686515808,0.00682509
-0.000392556190491,1015,102.634,961.16,-0.0040339,961.16,0.935867,3,0.0,282609,221.4874119758606,0.00881331
0.000768661499023,1017,68.6549,961.16,-0.00444636,961.16,0.955091,2,0.0,284609,223.09678268432617,0.00520096
-0.00127851963043,1019,68.7192,961.16,-0.00562765,961.16,0.943254,2,0.0,286609,224.69052743911743,0.00929809
-0.000900626182556,1021,68.6225,961.16,-0.00435136,961.16,0.939644,2,0.0,288609,226.29989886283875,0.00559795
0.0174825191498,1024,75.2028,951.71,-0.0065963,951.71,0.941868,3,0.0,290664,227.89364457130432,0.00550594
-0.00102484226227,1026,68.1861,951.71,-0.00830977,951.71,0.913156,2,0.0,292664,229.48738837242126,0.0078315
-0.128633141518,1028,66.9608,951.71,-0.00821283,951.71,0.912756,2,0.0,294664,231.0811333656311,0.00562407
-0.015768289566,1030,67.9288,951.71,-0.00729425,951.71,0.893357,2,0.0,296664,232.67487978935242,0.00875983
0.0986353158951,1033,84.9949,944.6,-0.010878,944.6,0.875364,3,0.0,298953,234.29535222053528,0.0114403
-0.0215920209885,1035,67.8445,944.6,-0.0039515,944.6,0.859854,2,0.0,300953,235.8792004585266,0.0158841
0.000364303588867,1037,67.6005,944.6,-0.00724457,944.6,0.870883,2,0.0,302953,237.4957480430603,0.00641588
-0.00122129917145,1039,68.1925,944.6,-0.00544753,944.6,0.868301,2,0.0,304953,239.0888376235962,0.00640193
0.0634390711784,1041,56.1514,938.15,-0.00961149,938.15,0.838697,2,0.0,306308,240.69702696800232,0.00485158
0.0921456813812,1044,81.348,929.34,-0.00820965,929.34,0.829734,3,0.0,308427,242.28526973724365,0.00900516
0.12702101469,1047,87.2826,926.07,-0.00581761,926.07,0.829661,3,0.0,311100,243.8946328163147,0.0103944
0.0205090045929,1049,67.1468,926.07,-0.00764611,926.07,0.806522,2,0.0,313100,245.49648022651672,0.00771576
-0.0295506715775,1051,66.6364,933.85,-0.00493906,933.85,0.831442,2,0.0,315100,247.0809519290924,0.0100803
-0.0123187303543,1053,68.0074,946.19,-0.00705165,946.19,0.818833,2,0.0,317100,248.72157311439514,0.00571461
0.0116610527039,1055,66.955,949.2,-0.00878136,949.2,0.826222,2,0.0,319100,250.31531810760498,0.0112199
-0.00932574272156,1057,68.8707,949.2,-0.00369535,949.2,0.842381,2,0.0,321100,251.92468762397766,0.00582201
-0.00197744369507,1059,68.5543,949.2,-0.00748921,949.2,0.825654,2,0.0,323100,253.51843357086182,0.00679793
0.00484246015549,1061,67.0984,949.2,-0.00467588,949.2,0.819903,2,0.0,325100,255.1278040409088,0.00682054
0.020128428936,1063,66.5847,949.2,-0.00766657,949.2,0.811365,2,0.0,327100,256.72154903411865,0.00946957
-0.00819444656372,1065,68.6278,949.2,-0.00370887,949.2,0.82021,2,0.0,329100,258.3355553150177,0.0112232
-0.00825119018555,1067,68.8456,949.2,-0.00521482,949.2,0.829822,2,0.0,331100,259.928414106369,0.0052849
0.00151896476746,1069,68.5276,949.2,-0.00967793,949.2,0.845779,2,0.0,333100,261.5381135940552,0.0102948
0.00554400682449,1071,65.3646,949.2,-0.00503564,949.2,0.832631,2,0.0,335100,263.12802052497864,0.00548502
-0.0159919261932,1073,69.0168,949.2,-0.00434729,949.2,0.823523,2,0.0,337100,264.7215976715088,0.00604397
0.0211145281792,1075,51.9829,949.2,-0.00562884,949.2,0.812459,2,0.0,339100,266.3309669494629,0.00364779
-0.008296251297,1077,68.0029,957.79,-0.00639914,957.79,0.815596,2,0.0,341100,267.9255154132843,0.0105202
-0.00763940811157,1079,69.5516,964.91,-0.00827544,964.91,0.807764,2,0.0,343100,269.5274062156677,0.00923654
0.016999900341,1082,95.8327,964.91,-0.0104316,964.91,0.808533,3,0.0,346100,271.1210308074951,0.0114214
-0.00726389884949,1084,65.7683,960.78,-0.0104728,960.78,0.814988,2,0.0,347687,272.72767639160156,0.0144088
-0.0320824384689,1086,68.3157,960.78,-0.00350421,960.78,0.846482,2,0.0,349687,274.33133935928345,0.00656653
0.00573718547821,1088,66.4541,960.78,-0.00707384,960.78,0.875344,2,0.0,351687,275.94062399864197,0.00983933
-0.0256398916245,1090,68.1917,960.78,-0.00755752,960.78,0.882801,2,0.0,353687,277.52587485313416,0.014952
-0.00646066665649,1092,68.2878,960.78,-0.00526612,960.78,0.871478,2,0.0,355687,279.13728618621826,0.0119276
0.00405848026276,1095,85.7331,953.76,-0.00817343,953.76,0.859259,3,0.0,357985,280.7302474975586,0.00778483
-0.0244705677032,1097,66.2149,953.76,-0.00903381,953.76,0.866523,2,0.0,359985,282.33961749076843,0.00947205
-0.00995469093323,1099,68.6789,953.76,-0.00552164,953.76,0.875431,2,0.0,361985,283.93272376060486,0.00866891
-0.00842702388763,1101,61.6648,953.76,-0.0089339,953.76,0.871843,2,0.0,363985,285.5351722240448,0.00531552
-0.00685656070709,1103,68.8385,953.76,-0.00627105,953.76,0.896927,2,0.0,365985,287.1447186470032,0.0101231
-0.00328624248505,1105,67.1416,953.76,-0.00631542,953.76,0.880613,2,0.0,367985,288.73855662345886,0.0066298
-0.00337362289429,1107,68.3598,953.76,-0.00625834,953.76,0.873157,2,0.0,369985,290.3404257297516,0.0180764
-0.00823581218719,1109,68.6859,953.76,-0.0051995,953.76,0.884291,2,0.0,371985,291.9404854774475,0.00653495
-0.0018984079361,1111,68.6783,953.76,-0.00580925,953.76,0.885893,2,0.0,373985,293.53422927856445,0.00565018
-0.00982844829559,1113,68.6627,953.76,-0.00583658,953.76,0.909298,2,0.0,375985,295.1279754638672,0.00633146
-0.00962173938751,1115,68.6406,953.76,-0.0047886,953.76,0.91425,2,0.0,377985,296.7373456954956,0.00809694
-0.00183725357056,1117,68.5807,953.76,-0.00604031,953.76,0.923704,2,0.0,379985,298.3154647350311,0.00608791
-0.000302195549011,1119,68.5701,953.76,-0.0071976,953.76,0.933113,2,0.0,381985,299.90921115875244,0.00796321
-0.000238180160522,1122,91.236,953.76,-0.00445148,953.76,0.939836,3,0.0,384985,301.51858019828796,0.00358875
-0.000144720077515,1124,68.2101,963.21,-0.00380712,963.21,0.960956,2,0.0,386985,303.1123251914978,0.00650347
