#{"t_start": 1536377799.4061978, "env_id": "Reacher-v2"}
r,l,t
-99.090981,50,1.180092
-111.829498,50,1.195716
-99.339196,50,1.226965
-123.407794,50,1.258216
-114.460942,50,1.289465
-115.141408,50,1.30509
-85.765086,50,1.336339
-117.307915,50,1.36759
-155.574922,50,1.39884
-94.328903,50,1.414465
-101.259956,50,1.445714
-94.438308,50,1.476966
-127.307333,50,1.508214
-92.808762,50,1.523839
-100.709751,50,1.555089
-81.484712,50,1.58634
-109.78127,50,1.617589
-120.944408,50,1.633214
-80.032455,50,1.664464
-108.807445,50,1.695715
-113.26741,50,1.71134
-78.978965,50,1.742588
-120.504699,50,1.766364
-116.867467,50,1.797616
-90.853416,50,1.828864
-118.335429,50,1.860113
-96.452729,50,1.875739
-91.769714,50,1.90699
-104.209323,50,1.938239
-105.163683,50,1.953864
-87.356468,50,1.985113
-109.697572,50,2.016364
-115.294547,50,2.047614
-114.058204,50,2.063239
-114.490486,50,2.094488
-132.999785,50,2.125739
-119.731604,50,2.141363
-117.204146,50,2.172613
-103.968005,50,2.203863
-97.154536,50,2.235114
-115.245971,50,3.165307
-93.47361,50,3.196558
-111.978777,50,3.227808
-109.414324,50,3.259058
-103.600422,50,3.274683
-100.131238,50,3.305933
-101.271382,50,3.337183
-80.850122,50,3.352808
-80.747315,50,3.384058
-114.606049,50,3.415308
-101.952352,50,3.446556
-90.558938,50,3.462183
-115.146042,50,3.493431
-82.237103,50,3.524681
-76.31066,50,4.048435
-99.204342,50,4.079685
-100.008493,50,4.110934
-107.186112,50,4.126559
-103.173122,50,4.157811
-99.109202,50,4.189061
-105.854801,50,4.204684
-128.472405,50,4.235934
-110.681443,50,4.267185
-109.283221,50,4.298435
-94.151126,50,4.314059
-114.156427,50,4.34531
-117.023265,50,4.37656
-106.385386,50,4.392185
-101.223327,50,4.423434
-78.510613,50,4.454685
-103.707467,50,4.485934
-103.849136,50,4.501559
-111.834774,50,4.53281
-81.757986,50,4.56406
-81.372046,50,4.595309
-98.217476,50,4.610934
-109.711788,50,4.642183
-101.144449,50,4.663868
-112.758872,50,4.695118
-127.990639,50,4.726368
-101.467891,50,4.757618
-94.079837,50,5.460741
-91.887641,50,5.491991
-75.273676,50,5.523243
-102.214264,50,5.538866
-79.533079,50,5.570116
-97.46126,50,5.601365
-103.145592,50,5.632617
-75.527865,50,5.648241
-101.589632,50,5.67949
-80.994752,50,5.71074
-108.353212,50,5.726367
-102.31882,50,5.757616
-120.150272,50,5.788865
-85.480206,50,5.820116
-94.871496,50,5.83574
-79.755068,50,5.866992
-113.128098,50,5.898239
-88.68417,50,5.929491
-87.362088,50,5.945116
-94.064491,50,5.976364
-100.608655,50,6.007614
-97.534735,50,6.023241
-101.197096,50,6.05449
-72.362316,50,6.085739
-94.775928,50,6.101364
-89.68167,50,6.132615
-103.778758,50,6.163864
-89.85617,50,6.195115
-94.31231,50,6.21074
-101.544285,50,6.24199
-69.885028,50,6.27324
-85.054626,50,6.288865
-116.709325,50,6.320115
-120.284238,50,6.351364
-93.939235,50,6.382613
-80.233756,50,6.398239
-95.508453,50,6.429488
-97.370965,50,6.460739
-79.515085,50,6.476364
-126.768828,50,6.507612
-96.777838,50,6.538864
-99.022857,50,7.226362
-85.052383,50,7.257612
-81.243557,50,7.28886
-91.152433,50,7.304487
-72.951892,50,7.335735
-102.174538,50,7.366985
-81.268757,50,7.38261
-87.07433,50,7.41386
-80.233816,50,7.445111
-82.628231,50,7.460735
-72.167256,50,7.491986
-101.233636,50,7.523236
-85.57896,50,7.554485
-100.630699,50,7.570109
-91.24051,50,7.601359
-78.228838,50,7.632609
-95.051531,50,7.648236
-97.310436,50,7.679484
-77.302159,50,7.710734
-107.507942,50,7.741984
-91.351484,50,7.757609
-67.26715,50,7.78886
-82.559442,50,7.820109
-96.715336,50,7.835734
-79.681786,50,7.874475
-83.433039,50,7.8901
-106.407164,50,7.917843
-86.501165,50,7.949095
-84.133903,50,7.980343
-80.500856,50,7.995969
-83.298405,50,8.027219
-70.030824,50,8.058469
-110.99127,50,8.089718
-105.396515,50,8.105345
-89.2621,50,8.136594
-103.067651,50,8.167843
-70.589472,50,8.199093
-93.66289,50,8.214719
-78.121054,50,8.245967
-95.464254,50,8.277217
-78.927084,50,8.308468
-108.370922,50,9.018751
-80.271168,50,9.050001
-84.148153,50,9.065622
-81.916925,50,9.096872
-99.840138,50,9.128123
-97.694159,50,9.159376
-104.204367,50,9.174997
-93.446557,50,9.206246
-93.408074,50,9.237497
-80.51044,50,9.268746
-90.956757,50,9.284372
-79.36313,50,9.315622
-80.158875,50,9.346872
-100.065494,50,9.362497
-72.522301,50,9.393747
-92.851974,50,9.424997
-86.725468,50,9.456245
-78.602349,50,9.471872
-58.022496,50,9.503121
-92.112565,50,9.53437
-84.897306,50,9.549996
-74.977547,50,9.581246
-62.718831,50,9.612496
-76.831772,50,9.643744
-90.156896,50,9.664006
