ev_tdlam_before,EpThisIter,loss_pol_surr,EpLenMean,loss_ent,loss_pol_entpen,EpisodesSoFar,TimestepsSoFar,EpRewMean,loss_kl,TimeElapsed,loss_vf_loss
0.90911526978,41,-0.0263372,50.0,-3.58054,0.0,9011,450550,-6.15066631413,0.0441849,392.01113510131836,0.0556889
0.961813002825,41,0.00314413,50.0,-3.61298,0.0,9052,452600,-5.93899176043,0.0675781,393.7770109176636,0.0359125
0.949170146137,41,-0.00113882,50.0,-3.62908,0.0,9093,454650,-5.84136857792,0.0311012,395.54947447776794,0.0229766
0.921507455409,41,-0.0228436,50.0,-3.61747,0.0,9134,456700,-5.61702840123,0.0310163,397.3150243759155,0.0359631
0.951659176499,41,-0.0211876,50.0,-3.62568,0.0,9175,458750,-5.7229504173,0.0487044,399.0822775363922,0.0319809
0.952465627342,41,-0.00781249,50.0,-3.65141,0.0,9216,460800,-5.70879763786,0.0471166,400.8502678871155,0.020957
0.965644236654,40,-0.010725,50.0,-3.63671,0.0,9256,462800,-5.86848689029,0.0305028,402.62449312210083,0.036631
0.958286516368,41,-0.0102978,50.0,-3.6448,0.0,9297,464850,-5.97050433322,0.0458587,404.37942123413086,0.0267137
0.938976369798,41,-0.014761,50.0,-3.62606,0.0,9338,466900,-5.99884402806,0.0427202,406.1523141860962,0.0285537
0.961846023798,41,-0.0177303,50.0,-3.62297,0.0,9379,468950,-6.05180117467,0.0285775,408.07288885116577,0.0555768
0.964325230569,41,0.00746153,50.0,-3.62114,0.0,9420,471000,-6.11157958848,0.199145,409.8516323566437,0.031195
0.963026698679,41,-0.0168948,50.0,-3.62632,0.0,9461,473050,-6.21466712439,0.0319638,411.624947309494,0.0290942
0.959826458246,41,-0.0160412,50.0,-3.6134,0.0,9502,475100,-5.80939078379,0.0295293,413.39172768592834,0.0184135
0.974383007735,41,-0.00607078,50.0,-3.61183,0.0,9543,477150,-5.36330237521,0.0465162,415.1629545688629,0.0125202
0.94949427247,41,0.0256785,50.0,-3.64931,0.0,9584,479200,-5.4626762971,0.0977233,416.9369351863861,0.019978
0.952858835459,41,0.00326378,50.0,-3.65864,0.0,9625,481250,-5.3638644189,0.0762106,418.7181808948517,0.0258349
0.927108511329,41,-0.019437,50.0,-3.65717,0.0,9666,483300,-5.37546839932,0.0340585,420.48379945755005,0.0327805
0.967541597784,41,-0.0144095,50.0,-3.66949,0.0,9707,485350,-5.28306835356,0.0256016,422.2494180202484,0.0239985
0.972164042294,41,-0.011135,50.0,-3.70331,0.0,9748,487400,-5.85297897687,0.0500979,424.0306308269501,0.0178198
0.973431233317,41,-0.00532703,50.0,-3.69929,0.0,9789,489450,-5.78529540354,0.0406344,425.813538312912,0.0181294
0.971799956635,41,-0.0114331,50.0,-3.71162,0.0,9830,491500,-5.1785857702,0.0331343,427.5780143737793,0.0189154
0.967551063746,41,-0.0113024,50.0,-3.70977,0.0,9871,493550,-5.28581969471,0.0594616,429.3549008369446,0.0206163
0.979168698192,41,-0.0222119,50.0,-3.71136,0.0,9912,495600,-5.47019437488,0.0326731,431.1283288002014,0.0142331
0.974227489904,41,0.00261193,50.0,-3.73318,0.0,9953,497650,-5.61653402667,0.0475354,432.9265022277832,0.0215335
0.949314951897,41,-0.0142445,50.0,-3.73705,0.0,9994,499700,-5.61385434209,0.0430311,434.69350600242615,0.0177913
0.963028803468,41,-0.00666894,50.0,-3.73739,0.0,10035,501750,-5.25872766797,0.0548465,436.46844696998596,0.0138384
0.974954375997,41,-0.0232316,50.0,-3.74023,0.0,10076,503800,-5.49712986006,0.0327686,438.25078296661377,0.0201261
0.975687779486,41,-0.00677244,50.0,-3.73444,0.0,10117,505850,-5.30926521081,0.0463026,440.0811653137207,0.0148176
0.97738143988,41,-0.0130774,50.0,-3.73238,0.0,10158,507900,-5.47641476756,0.0380491,441.85075640678406,0.0129911
0.976329958066,41,-0.0128367,50.0,-3.73005,0.0,10199,509950,-5.01636730369,0.0213117,443.64320945739746,0.0121204
0.975712738931,41,-0.0234769,50.0,-3.73512,0.0,10240,512000,-5.46759416346,0.0312781,445.40241289138794,0.0162994
0.975775795057,40,-0.027213,50.0,-3.72457,0.0,10280,514000,-5.89225543039,0.0319613,447.1925389766693,0.0132863
0.966233637184,41,-0.0142782,50.0,-3.72498,0.0,10321,516050,-5.74967723846,0.0324259,448.95943331718445,0.0172269
0.981577407569,41,-0.00928469,50.0,-3.75649,0.0,10362,518100,-5.72071478475,0.0381909,450.7406795024872,0.0143432
0.969796553254,41,-0.0159881,50.0,-3.74754,0.0,10403,520150,-5.48730451828,0.0282175,452.5009653568268,0.0139443
0.976064197719,41,-0.0148293,50.0,-3.75413,0.0,10444,522200,-5.33864871789,0.03512,454.31654810905457,0.0214134
0.974675664678,41,-0.0197163,50.0,-3.74809,0.0,10485,524250,-5.49207430444,0.0283199,456.0812315940857,0.0150317
0.970614433289,41,-0.0178504,50.0,-3.77088,0.0,10526,526300,-5.80644529425,0.021982,457.8573360443115,0.0221094
0.960434798151,41,-0.0134129,50.0,-3.77125,0.0,10567,528350,-5.97440705549,0.0274554,459.64043831825256,0.0146705
0.978071121499,41,-0.011306,50.0,-3.78238,0.0,10608,530400,-5.80614710738,0.0286179,461.4141972064972,0.0147355
0.968164987862,41,-0.0220774,50.0,-3.77369,0.0,10649,532450,-5.42927416979,0.0376506,463.17870593070984,0.0160441
0.973835619166,41,-0.0131377,50.0,-3.79752,0.0,10690,534500,-5.31313387878,0.0346182,464.9755549430847,0.0132411
0.928664162755,41,-0.00739784,50.0,-3.80034,0.0,10731,536550,-5.48799500083,0.0386587,466.72845673561096,0.0233871
0.954746458679,41,-0.0106941,50.0,-3.81959,0.0,10772,538600,-5.39592553885,0.0538876,468.5192701816559,0.0154367
0.971719337627,41,-0.0133246,50.0,-3.81996,0.0,10813,540650,-5.4061152323,0.0573399,470.2849214076996,0.0159649
0.944554276764,41,-0.0141028,50.0,-3.81518,0.0,10854,542700,-5.35044975922,0.0321234,472.0662422180176,0.0201369
0.97138206847,41,-0.00377583,50.0,-3.8131,0.0,10895,544750,-5.26850113836,0.0359596,473.8243384361267,0.0139716
0.971621086821,41,-0.0166278,50.0,-3.79568,0.0,10936,546800,-5.11511693827,0.0385094,475.6145725250244,0.0125023
0.977297008038,41,-0.0160773,50.0,-3.77007,0.0,10977,548850,-4.96338309692,0.0308486,477.38119411468506,0.0113434
0.980366542935,41,-0.0183378,50.0,-3.7597,0.0,11018,550900,-4.77331578224,0.0289608,479.17914175987244,0.00762077
0.984068801627,41,-0.0184644,50.0,-3.77425,0.0,11059,552950,-5.00988078736,0.0280319,480.94583082199097,0.0110079
0.982045872137,41,-0.0163492,50.0,-3.76449,0.0,11100,555000,-5.40300113903,0.0408387,482.7265160083771,0.0109009
0.97747672908,41,-0.0162817,50.0,-3.76746,0.0,11141,557050,-5.23937211722,0.0373247,484.4839389324188,0.00820831
0.987336308695,41,-0.021002,50.0,-3.7761,0.0,11182,559100,-5.33378666184,0.0417988,486.28067779541016,0.00882205
0.974478878081,41,-0.0160864,50.0,-3.79305,0.0,11223,561150,-5.47462356775,0.0353407,488.0651664733887,0.0122734
0.975010124967,41,-0.0140317,50.0,-3.79784,0.0,11264,563200,-5.25371439524,0.0358153,489.8432288169861,0.0125668
0.985170826316,40,-0.0179223,50.0,-3.78467,0.0,11304,565200,-5.3460547832,0.0259731,491.60910272598267,0.0097889
0.973704276606,41,0.00376314,50.0,-3.77195,0.0,11345,567250,-5.2989750657,0.0554363,493.39052414894104,0.012051
0.978898368776,41,-0.0186245,50.0,-3.802,0.0,11386,569300,-5.09333638456,0.0423917,495.160418510437,0.0138514
0.980575270951,41,-0.0227581,50.0,-3.82871,0.0,11427,571350,-5.16575805959,0.0242772,496.9410195350647,0.01083
0.980550765991,41,-0.0146709,50.0,-3.83164,0.0,11468,573400,-5.07001141067,0.0356837,498.70590829849243,0.0113965
0.976999238133,41,-0.00167628,50.0,-3.83615,0.0,11509,575450,-5.32626733925,0.0417973,500.5099744796753,0.0162632
0.978602247313,41,-0.0194324,50.0,-3.86687,0.0,11550,577500,-5.10879690685,0.0269511,502.2756359577179,0.00882888
0.977049663663,41,-0.0111269,50.0,-3.88029,0.0,11591,579550,-5.11487925714,0.0400833,504.05818462371826,0.00854194
0.984151693061,41,-0.0239944,50.0,-3.87547,0.0,11632,581600,-5.55319936691,0.0399572,505.82407784461975,0.00973561
0.974686691537,41,-0.0163931,50.0,-3.8858,0.0,11673,583650,-5.7721195133,0.0604583,507.61427879333496,0.00982438
0.984446847811,41,-0.0132522,50.0,-3.86867,0.0,11714,585700,-5.62915643339,0.0370821,509.3817903995514,0.00779004
0.980821989477,41,-0.0227194,50.0,-3.88239,0.0,11755,587750,-5.48443008006,0.0294222,511.1639246940613,0.00933709
0.981089167297,41,0.000752553,50.0,-3.89285,0.0,11796,589800,-5.12134074272,0.0561622,512.9303405284882,0.0132489
0.975185766816,41,-0.0217755,50.0,-3.90797,0.0,11837,591850,-5.02124900168,0.0323441,514.7181203365326,0.012694
0.975217981264,41,0.00375969,50.0,-3.87833,0.0,11878,593900,-5.17898637285,0.0729093,516.4837400913239,0.0122657
0.980939948931,41,-0.0217217,50.0,-3.88441,0.0,11919,595950,-5.49002857417,0.0310359,518.2649846076965,0.0105369
0.980358760804,41,-0.00873681,50.0,-3.90359,0.0,11960,598000,-5.19320207562,0.0393404,520.0306031703949,0.00930658
0.979611556977,41,-0.0218786,50.0,-3.942,0.0,12001,600050,-5.28854883796,0.0297127,521.8101279735565,0.0144695
0.971328292042,41,-0.019282,50.0,-3.94827,0.0,12042,602100,-5.52992392271,0.064269,523.5785822868347,0.0165248
0.983670402318,41,-0.0221905,50.0,-3.92849,0.0,12083,604150,-5.56478033012,0.0316731,525.3679773807526,0.0114466
0.988523701206,41,-0.0157721,50.0,-3.92902,0.0,12124,606200,-5.28092047747,0.0377669,527.1382744312286,0.010182
0.981506414711,41,-0.0130608,50.0,-3.95187,0.0,12165,608250,-4.94166340941,0.0428126,528.9277944564819,0.0106979
0.977441890165,41,-0.0190602,50.0,-3.96449,0.0,12206,610300,-5.15702541257,0.0459496,530.690752029419,0.00755071
0.984115708619,41,-0.0143457,50.0,-3.98624,0.0,12247,612350,-5.45008551487,0.0462323,532.4791369438171,0.00945674
0.98332856968,41,0.00272826,50.0,-3.9547,0.0,12288,614400,-5.43258718998,0.0632323,534.2494292259216,0.0099272
0.984329260886,40,-0.0126087,50.0,-3.94176,0.0,12328,616400,-5.23653935752,0.0325005,536.0115375518799,0.00962802
0.982723277062,41,-0.0180305,50.0,-3.95791,0.0,12369,618450,-5.38260085694,0.0329182,537.7765085697174,0.00989757
0.983082139865,41,-0.0115648,50.0,-3.96353,0.0,12410,620500,-5.52588289031,0.0350058,539.5499696731567,0.0088293
0.985462300479,41,-0.0177854,50.0,-3.97701,0.0,12451,622550,-5.724532153,0.0182155,541.3315215110779,0.00841598
0.983528550714,41,-0.00217138,50.0,-3.99706,0.0,12492,624600,-5.62558539211,0.04831,543.0966017246246,0.013086
0.982139879838,41,0.0133015,50.0,-3.95531,0.0,12533,626650,-5.35755067664,0.0603823,544.8625025749207,0.00992608
0.983170041814,41,-0.0120505,50.0,-3.97461,0.0,12574,628700,-5.24859764603,0.0407265,546.625260591507,0.0091927
0.980979152024,41,0.0038891,50.0,-3.9964,0.0,12615,630750,-5.1613053259,0.0486678,548.4021441936493,0.0123812
0.984258549288,41,0.0050431,50.0,-4.0133,0.0,12656,632800,-5.10856729129,0.0578016,550.1681451797485,0.0105719
0.980018166825,41,-0.0124741,50.0,-4.00235,0.0,12697,634850,-5.34305785086,0.0358023,551.9529414176941,0.0131504
0.985742912628,41,-0.00866673,50.0,-3.99969,0.0,12738,636900,-5.44173843218,0.04247,553.7146761417389,0.0141871
0.980569642037,41,-0.0219143,50.0,-4.02937,0.0,12779,638950,-5.60259016863,0.0338129,555.4892468452454,0.0148068
0.982998637483,41,-0.0194699,50.0,-4.06734,0.0,12820,641000,-5.48735361854,0.0364298,557.2647807598114,0.008474
0.975849634036,41,-0.0106255,50.0,-4.07458,0.0,12861,643050,-5.54269489057,0.0351312,559.0304009914398,0.0160248
0.978345392272,41,0.00166561,50.0,-4.10028,0.0,12902,645100,-5.45444773162,0.0532878,560.8116450309753,0.013583
0.976871903986,41,-0.016911,50.0,-4.08376,0.0,12943,647150,-5.23880950256,0.0311615,562.5772640705109,0.0166451
0.978337725624,41,-0.0137537,50.0,-4.06899,0.0,12984,649200,-5.4085105344,0.0328627,564.3541316986084,0.0159813
0.973270280287,41,-0.00797376,50.0,-4.06587,0.0,13025,651250,-5.65861437962,0.0478682,566.1376032829285,0.0160477
0.980159016326,41,-0.00597586,50.0,-4.0735,0.0,13066,653300,-5.86003246315,0.0401064,567.9129989147186,0.0124029
0.978257797658,41,-0.0113328,50.0,-4.0517,0.0,13107,655350,-5.82428052449,0.0378531,569.680780172348,0.0141563
0.978708583862,41,-0.00677805,50.0,-4.06416,0.0,13148,657400,-5.64777644341,0.0399081,571.4561357498169,0.0171961
0.980732373893,41,-0.0212735,50.0,-4.06671,0.0,13189,659450,-5.7217759559,0.0637984,573.22301030159,0.0101874
0.978787008673,41,-0.0177251,50.0,-4.05859,0.0,13230,661500,-5.68564954562,0.0322746,575.0045447349548,0.0149821
0.980312686414,41,-0.0161548,50.0,-4.0655,0.0,13271,663550,-5.61995259186,0.0264789,576.7844758033752,0.0106348
0.980253323913,41,-0.0154589,50.0,-4.08161,0.0,13312,665600,-5.45576913073,0.0330987,578.5618875026703,0.0134907
0.975596461445,40,-0.0178896,50.0,-4.09384,0.0,13352,667600,-5.33628875196,0.0249006,580.3431329727173,0.0174
0.97096741572,41,-0.0204588,50.0,-4.07437,0.0,13393,669650,-5.58700067764,0.055563,582.1087532043457,0.0178477
0.976981950924,41,-0.0111432,50.0,-4.09243,0.0,13434,671700,-5.84533010973,0.0393537,583.8994255065918,0.0194274
0.970903301612,41,-0.00702114,50.0,-4.08691,0.0,13475,673750,-5.82307448798,0.0312824,585.6641519069672,0.0170771
0.978196872398,41,-0.02495,50.0,-4.0928,0.0,13516,675800,-5.22196250304,0.0492385,587.4376409053802,0.0172423
0.975368410349,41,-0.0128399,50.0,-4.1001,0.0,13557,677850,-5.02265745579,0.0301065,589.2065627574921,0.0179923
0.919207528234,41,-0.0224678,50.0,-4.10518,0.0,13598,679900,-5.19884756454,0.0466027,590.9889094829559,0.0187149
0.947534713894,41,-0.0129571,50.0,-4.10931,0.0,13639,681950,-5.45792836484,0.0372733,592.7694280147552,0.0218212
0.973048647866,41,-0.0186468,50.0,-4.12373,0.0,13680,684000,-5.57092615537,0.0346061,594.5468380451202,0.0177851
0.957079835236,41,-0.0117491,50.0,-4.135,0.0,13721,686050,-5.47381632547,0.0413305,596.3227291107178,0.0244343
0.953055992723,41,-0.0117959,50.0,-4.12843,0.0,13762,688100,-5.66729397178,0.0421217,598.1052601337433,0.0118072
0.969167118892,41,-0.00666113,50.0,-4.12812,0.0,13803,690150,-5.62646636337,0.04726,599.8712055683136,0.0218139
0.966127581894,41,-0.0142308,50.0,-4.12775,0.0,13844,692200,-5.54416858068,0.160107,601.667317867279,0.0175176
0.938624408096,41,-0.0187756,50.0,-4.11926,0.0,13885,694250,-5.6264720936,0.047135,603.4408669471741,0.0326855
0.952912349254,41,-0.0173514,50.0,-4.09781,0.0,13926,696300,-5.95924145153,0.0428593,605.2215886116028,0.0270989
0.967116873711,41,-0.0231025,50.0,-4.10528,0.0,13967,698350,-5.47878634461,0.0279081,607.0186750888824,0.0159438
0.957427322865,41,-0.0168772,50.0,-4.09738,0.0,14008,700400,-5.51691136272,0.0420785,608.8003778457642,0.0226149
0.934262022376,41,-0.0251096,50.0,-4.08829,0.0,14049,702450,-5.76556846804,0.027059,610.5661489963531,0.0262227
0.951560460031,41,-0.00760968,50.0,-4.06714,0.0,14090,704500,-6.06969425506,0.0427155,612.3525950908661,0.0172528
0.913088545203,41,-0.0104022,50.0,-4.0623,0.0,14131,706550,-5.95210354445,0.0577813,614.1177990436554,0.0466933
0.953204199672,41,-0.0140828,50.0,-4.07729,0.0,14172,708600,-6.03856386909,0.041919,615.898384809494,0.0214962
0.948665309697,41,-0.0176016,50.0,-4.09848,0.0,14213,710650,-5.70077319498,0.03553,617.6688435077667,0.0293366
0.962719101459,41,-0.00668429,50.0,-4.0838,0.0,14254,712700,-5.53339162541,0.0457222,619.4598824977875,0.0231115
0.939281713217,41,0.00823552,50.0,-4.06781,0.0,14295,714750,-5.19829079669,0.0577437,621.2573049068451,0.0205017
0.946614634246,41,-0.00354109,50.0,-4.07506,0.0,14336,716800,-5.49064280637,0.0402758,623.0551869869232,0.0299957
0.937915168703,40,-0.0156719,50.0,-4.06612,0.0,14376,718800,-5.87035918443,0.0700551,624.8216264247894,0.0281734
0.959100075066,41,-0.00670908,50.0,-4.05954,0.0,14417,720850,-5.82818049959,0.0514921,626.6135392189026,0.0154682
0.886385761201,41,0.0253629,50.0,-4.03425,0.0,14458,722900,-5.67568793519,1.6862,628.4019131660461,0.0172574
0.84231467545,41,-0.0305839,50.0,-4.04575,0.0,14499,724950,-6.07676073798,0.139454,630.1835923194885,0.0651514
0.907284416258,41,-0.0127342,50.0,-4.0555,0.0,14540,727000,-6.03607425431,0.0387095,631.9485416412354,0.0376621
0.945904042572,41,-0.016205,50.0,-4.06894,0.0,14581,729050,-6.27882063303,0.0282756,633.7456865310669,0.0366638
0.957352742553,41,-0.0200415,50.0,-4.06967,0.0,14622,731100,-6.0129573094,0.0280415,635.5034232139587,0.0308431
0.969683686271,41,-0.0216401,50.0,-4.08007,0.0,14663,733150,-6.2767236347,0.0317303,637.2842266559601,0.0362012
0.964556440711,41,-0.016452,50.0,-4.06454,0.0,14704,735200,-6.03278145652,0.0298756,639.051159620285,0.0289823
0.930826030672,41,-0.0215352,50.0,-4.07095,0.0,14745,737250,-5.88467522588,0.0604923,640.8352885246277,0.0299883
0.965627219528,41,-0.0116375,50.0,-4.06686,0.0,14786,739300,-5.44224255907,0.0346781,642.6093683242798,0.0229389
0.966716665775,41,-0.0171232,50.0,-4.07655,0.0,14827,741350,-5.78523027087,0.0375233,644.4015533924103,0.01608
0.962534800172,41,-0.00877514,50.0,-4.07593,0.0,14868,743400,-5.99809211395,0.0443258,646.1716964244843,0.0235088
0.972433701158,41,-0.013056,50.0,-4.09801,0.0,14909,745450,-5.66337416537,0.0381377,647.9599261283875,0.0152468
0.975927241147,41,0.00649252,50.0,-4.11798,0.0,14950,747500,-5.58227561839,0.0677223,649.7332563400269,0.0149373
0.977488225326,41,-0.0115845,50.0,-4.12229,0.0,14991,749550,-5.53689434282,0.0429934,651.5220742225647,0.01077
0.959422577173,41,-0.015582,50.0,-4.1129,0.0,15032,751600,-5.59495245886,0.0358965,653.2806527614594,0.0194718
0.962993588299,41,-0.0200764,50.0,-4.09364,0.0,15073,753650,-5.60678967508,0.0653518,655.0618975162506,0.026001
0.956005040556,41,-0.0183101,50.0,-4.10436,0.0,15114,755700,-5.46952072905,0.0308879,656.83495926857,0.0225441
0.97218451649,41,-0.0073072,50.0,-4.09033,0.0,15155,757750,-5.31201704578,0.0443625,658.609249830246,0.0160595
0.93951876834,41,-0.020641,50.0,-4.09996,0.0,15196,759800,-5.59709828491,0.0331931,660.4060378074646,0.0160487
0.966756954789,41,-0.00165544,50.0,-4.10862,0.0,15237,761850,-5.76012991209,0.0576887,662.1882510185242,0.0135424
0.95696721971,41,-0.00813625,50.0,-4.08222,0.0,15278,763900,-5.29844404312,0.041499,663.9526596069336,0.0112367
0.977722520009,41,-0.0107988,50.0,-4.07474,0.0,15319,765950,-5.42624499153,0.0393638,665.7340507507324,0.0126519
0.975033504888,41,-0.0183504,50.0,-4.09907,0.0,15360,768000,-5.16356667557,0.0490197,667.4921677112579,0.0169309
0.972444694489,40,-0.00579688,50.0,-4.08345,0.0,15400,770000,-5.07291500698,0.0402352,669.2901077270508,0.0110012
0.961149189621,41,-0.0140374,50.0,-4.07726,0.0,15441,772050,-5.03248095569,0.0470734,671.0400664806366,0.0175402
0.970769893378,41,-0.0172252,50.0,-4.06429,0.0,15482,774100,-5.19358595473,0.0288995,672.8387327194214,0.0158661
0.966171916574,41,-0.020458,50.0,-4.05964,0.0,15523,776150,-5.10547845968,0.0332192,674.5982058048248,0.0143813
0.974414778873,41,-0.0238119,50.0,-4.0704,0.0,15564,778200,-5.38336156211,0.0437189,676.387585401535,0.0103813
0.966694679111,41,-0.0150722,50.0,-4.06197,0.0,15605,780250,-5.43138959552,0.0419269,678.1726107597351,0.0159141
0.946725130081,41,-0.0139293,50.0,-4.0452,0.0,15646,782300,-5.4225338729,0.0483228,679.968165397644,0.0130414
0.950975902379,41,-0.0100651,50.0,-4.03137,0.0,15687,784350,-5.41213054935,0.0291183,681.7383146286011,0.0171719
0.960023727268,41,-0.0148184,50.0,-4.04553,0.0,15728,786400,-5.21596184631,0.0500755,683.5267367362976,0.0118887
0.952161673456,41,-0.0217518,50.0,-4.04404,0.0,15769,788450,-5.27961652143,0.040458,685.2840285301208,0.0132653
0.965853333473,41,-0.0135284,50.0,-4.04306,0.0,15810,790500,-5.49944934268,0.0434638,687.0821859836578,0.0180191
0.961659241468,41,-0.0233315,50.0,-4.04316,0.0,15851,792550,-5.31970864948,0.0229873,688.832457780838,0.0186412
0.961246646941,41,-0.0217439,50.0,-4.05848,0.0,15892,794600,-5.47899260375,0.0446021,690.6284613609314,0.0150719
0.921678900719,41,-0.0241164,50.0,-4.06988,0.0,15933,796650,-5.43335692095,0.268748,692.3932077884674,0.0223129
0.960728399456,41,-0.0175077,50.0,-4.07974,0.0,15974,798700,-5.2188095091,0.0954673,694.5306558609009,0.0136852
0.959501378238,41,-0.00716258,50.0,-4.08112,0.0,16015,800750,-4.96001490791,0.0463024,696.2939186096191,0.0182583
0.959309931844,41,-0.0066211,50.0,-4.08087,0.0,16056,802800,-5.05319736714,0.0497276,698.0946569442749,0.0213678
0.974663989618,41,-0.0227367,50.0,-4.09682,0.0,16097,804850,-4.76747917082,0.0221179,699.8466606140137,0.0165512
0.920843571424,41,-0.0223681,50.0,-4.10402,0.0,16138,806900,-5.36658161196,0.0383444,701.644061088562,0.0357521
0.964723974466,41,-0.0223598,50.0,-4.10104,0.0,16179,808950,-5.32118797118,0.0710139,703.4167895317078,0.0150685
0.95728604123,41,0.0034086,50.0,-4.07747,0.0,16220,811000,-5.4180394795,0.0587699,705.1979947090149,0.0169252
0.952282272279,41,-0.0207088,50.0,-4.08172,0.0,16261,813050,-5.26141299829,0.0525669,706.9636883735657,0.0208224
0.957063384354,41,-0.0189533,50.0,-4.07828,0.0,16302,815100,-5.40174180363,0.0294171,708.7457299232483,0.0211955
0.956934176385,41,-0.00937311,50.0,-4.10838,0.0,16343,817150,-5.10260099336,0.0559954,710.5033032894135,0.0165152
0.970238374546,41,-0.021443,50.0,-4.1084,0.0,16384,819200,-4.94060452178,0.0284894,712.2706158161163,0.0123562
0.967788722366,40,0.00628765,50.0,-4.09856,0.0,16424,821200,-5.02453892237,0.0714188,714.0372087955475,0.0153414
0.948054246604,41,-0.0196437,50.0,-4.11116,0.0,16465,823250,-5.24334868827,0.0503175,715.8196573257446,0.01228
0.962217099965,41,-0.0138386,50.0,-4.11679,0.0,16506,825300,-5.25001636134,0.034284,717.5783050060272,0.0168054
0.966171272099,41,-0.0102531,50.0,-4.10944,0.0,16547,827350,-4.99665233756,0.048118,719.3483817577362,0.0175905
0.97102567181,41,-0.0173386,50.0,-4.10849,0.0,16588,829400,-4.99500965939,0.0408847,721.0976710319519,0.0144642
0.967922233045,41,-0.0206264,50.0,-4.10367,0.0,16629,831450,-4.93842149922,0.0441933,722.8948707580566,0.0106155
0.935940794647,41,0.127849,50.0,-4.11961,0.0,16670,833500,-5.03432004082,7.12443,724.6601045131683,0.0181569
0.649385899305,41,-0.0269807,50.0,-4.11127,0.0,16711,835550,-5.69526665534,0.0368397,726.4328532218933,0.0358087
0.836075514555,41,0.039794,50.0,-4.11028,0.0,16752,837600,-6.9692166372,0.131977,728.1977663040161,0.0579278
0.896738514304,41,-0.0211761,50.0,-4.1072,0.0,16793,839650,-6.91500628066,0.0341259,729.9803066253662,0.0413939
0.921908147633,41,-0.00949547,50.0,-4.09203,0.0,16834,841700,-7.33223673408,0.0440288,731.7452371120453,0.0577022
0.952174860984,41,-0.0127507,50.0,-4.0884,0.0,16875,843750,-6.79912006541,0.0469163,733.5187623500824,0.0272622
0.93837288022,41,-0.0125964,50.0,-4.07278,0.0,16916,845800,-6.51179073656,0.0452954,735.2846279144287,0.0478134
0.916830845177,41,-0.00115263,50.0,-4.06038,0.0,16957,847850,-6.71667022239,0.0683836,737.0662672519684,0.0364248
0.94350675866,41,-0.0162752,50.0,-4.06221,0.0,16998,849900,-7.3419095789,0.0304051,738.8514459133148,0.0702526
0.940986886621,41,-0.0206175,50.0,-4.06041,0.0,17039,851950,-7.38032509128,0.0477595,740.6777858734131,0.0520177
0.957740172744,41,-0.00986623,50.0,-4.05689,0.0,17080,854000,-7.14632283816,0.0400898,742.4446730613708,0.0586696
0.960134066641,41,-0.00755295,50.0,-4.0309,0.0,17121,856050,-7.30885873546,0.044586,744.2193515300751,0.0615141
0.983644083142,41,-0.0173686,50.0,-4.05505,0.0,17162,858100,-7.91682498718,0.0560872,745.9850652217865,0.0430284
0.974310740829,41,-0.00261338,50.0,-4.03453,0.0,17203,860150,-7.37610242506,0.0503497,747.7630658149719,0.0266285
0.965589143336,41,-0.000895491,50.0,-4.04588,0.0,17244,862200,-7.36066845311,0.0513209,749.5220742225647,0.0410282
0.961821008474,41,-0.00441019,50.0,-4.04291,0.0,17285,864250,-6.89196375578,0.18291,751.299925327301,0.0220956
0.980677256361,41,-0.0199367,50.0,-4.04302,0.0,17326,866300,-7.17311656565,0.0330874,753.0824537277222,0.0246026
0.968268882483,41,-0.0218906,50.0,-4.0613,0.0,17367,868350,-7.23767343532,0.0571948,754.8483417034149,0.0240566
0.973442256451,41,-0.012978,50.0,-4.06063,0.0,17408,870400,-7.48567644648,0.0451685,756.6421446800232,0.0350585
0.975488752127,40,-0.00875794,50.0,-4.06149,0.0,17448,872400,-7.36225953188,0.0411281,758.4169728755951,0.0210989
0.976885024458,41,0.0206009,50.0,-4.06294,0.0,17489,874450,-7.17997586949,0.0626203,760.1984670162201,0.0251158
0.975031891838,41,0.00209877,50.0,-4.04852,0.0,17530,876500,-6.96079397605,0.0767001,761.9684162139893,0.0284794
0.984337184578,41,-0.0146941,50.0,-4.05551,0.0,17571,878550,-7.01318595541,0.0473789,763.7505176067352,0.0204451
0.974083062261,41,-0.0200559,50.0,-4.07297,0.0,17612,880600,-6.98076362507,0.0533211,765.5242917537689,0.0226757
0.964582741261,41,-0.0127936,50.0,-4.07235,0.0,17653,882650,-6.43844313417,0.0389705,767.3002164363861,0.0235993
0.97055025585,41,-0.0205812,50.0,-4.09059,0.0,17694,884700,-6.35674518765,0.0337565,769.0807628631592,0.0284844
0.969363301992,41,-0.0171737,50.0,-4.09182,0.0,17735,886750,-6.43641194921,0.0750956,770.8656013011932,0.0234905
0.966650307178,41,-0.00668978,50.0,-4.09087,0.0,17776,888800,-6.16015771664,0.0541115,772.6427094936371,0.0272359
0.972625067458,41,0.00243823,50.0,-4.1016,0.0,17817,890850,-6.23239022596,0.0438174,774.4103255271912,0.0393309
0.969127753749,41,0.0135888,50.0,-4.12006,0.0,17858,892900,-6.48214034092,0.111159,776.1853759288788,0.0453434
0.961340222508,41,-0.0232297,50.0,-4.1017,0.0,17899,894950,-6.67820684151,0.0618004,777.9700956344604,0.0286934
