TimestepsSoFar,EpRewMean,EpisodesSoFar,loss_pol_entpen,loss_kl,loss_vf_loss,loss_pol_surr,EpThisIter,ev_tdlam_before,EpLenMean,loss_ent,TimeElapsed
454650,-8.01731611334,9093,0.0,0.0258899,0.108109,-0.0204636,41,0.946972537786,50.0,-3.20609,384.1345944404602
456700,-7.87053134718,9134,0.0,0.0399168,0.0842944,-0.0174265,41,0.939537767321,50.0,-3.20016,385.8527762889862
458750,-7.97385851744,9175,0.0,0.0304141,0.131398,-0.0156553,41,0.942838773131,50.0,-3.21214,387.5707058906555
460800,-7.77520296084,9216,0.0,0.0250786,0.14333,-0.00907265,41,0.926084026694,50.0,-3.21194,389.3042266368866
462800,-7.45781902698,9256,0.0,0.0240619,0.113428,-0.0155155,40,0.951236646622,50.0,-3.21441,391.01546025276184
464850,-7.71800026273,9297,0.0,0.0638592,0.120172,-0.0136741,41,0.943773191422,50.0,-3.21672,392.7416536808014
466900,-8.11396029339,9338,0.0,0.055613,0.112789,-0.0199512,41,0.923429876566,50.0,-3.2074,394.4633812904358
468950,-8.12418092907,9379,0.0,0.0317603,0.171708,-0.0174186,41,0.929262757301,50.0,-3.2205,396.19477796554565
471000,-7.18399922878,9420,0.0,0.0246622,0.134057,-0.0250522,41,0.934166662395,50.0,-3.26112,397.90668082237244
473050,-7.586356918,9461,0.0,0.0315497,0.112878,-0.018474,41,0.962932620198,50.0,-3.28969,399.6346707344055
475100,-7.62573207876,9502,0.0,0.0340997,0.155224,-0.0124106,41,0.935266233981,50.0,-3.30334,401.3544909954071
477150,-7.2503983324,9543,0.0,0.0377801,0.120777,-0.0127182,41,0.948586419225,50.0,-3.34269,403.08477544784546
479200,-7.21504870478,9584,0.0,0.0374236,0.113591,-0.0236238,41,0.929021045566,50.0,-3.35941,404.7886571884155
481250,-7.56880607176,9625,0.0,0.041386,0.134927,-0.0034268,41,0.933028787374,50.0,-3.35877,406.5250518321991
483300,-7.43891487107,9666,0.0,0.0351113,0.121411,-0.0127759,41,0.94413760677,50.0,-3.37209,408.24178886413574
485350,-7.58191826433,9707,0.0,0.0278328,0.150054,-0.0160698,41,0.939583685249,50.0,-3.40323,409.96277689933777
487400,-7.13791322482,9748,0.0,0.0348683,0.131298,-0.011824,41,0.950645256788,50.0,-3.41415,411.67172861099243
489450,-7.17862630237,9789,0.0,0.0320956,0.125296,-0.0215534,41,0.949954014271,50.0,-3.41995,413.4058721065521
491500,-7.40389428229,9830,0.0,0.0427916,0.187365,-0.00126749,41,0.911016240716,50.0,-3.41136,415.11724734306335
493550,-7.73352834812,9871,0.0,0.029232,0.261351,-0.0130323,41,0.919039793313,50.0,-3.43751,416.86662220954895
495600,-8.08076100841,9912,0.0,0.033384,0.188041,-0.00325479,41,0.92557656765,50.0,-3.45999,418.57266497612
497650,-7.75357154627,9953,0.0,0.0326125,0.112569,-0.01049,41,0.936605468392,50.0,-3.48083,420.3040280342102
499700,-7.50647657391,9994,0.0,0.0328269,0.129399,-0.0137976,41,0.937394782901,50.0,-3.50475,422.0228490829468
501750,-7.04501395878,10035,0.0,0.0297591,0.121158,-0.00544931,41,0.949869692326,50.0,-3.52084,423.7573356628418
503800,-6.89690424927,10076,0.0,0.0417661,0.135051,-0.0106559,41,0.934520229697,50.0,-3.49703,425.47576236724854
505850,-7.20784402873,10117,0.0,0.0733189,0.12062,0.0210058,41,0.947546802461,50.0,-3.486,427.20263862609863
507900,-7.65548089546,10158,0.0,0.033461,0.125371,-0.00662997,41,0.941978584975,50.0,-3.49121,428.9134862422943
509950,-7.71120086767,10199,0.0,0.0255494,0.0831479,-0.024569,41,0.960965275764,50.0,-3.48365,430.64775681495667
512000,-7.46267876884,10240,0.0,0.0264944,0.143417,-0.012816,41,0.940692801028,50.0,-3.46904,432.38151717185974
514000,-7.26335435559,10280,0.0,0.0154459,0.129139,-0.0179866,40,0.958934955299,50.0,-3.51722,434.0917670726776
516050,-7.65702062879,10321,0.0,0.0330494,0.192689,-0.00976698,41,0.913711674511,50.0,-3.49185,435.8117461204529
518100,-7.76652705053,10362,0.0,0.0355232,0.21768,-0.00113444,41,0.92987242341,50.0,-3.5023,437.54600405693054
520150,-7.92899181886,10403,0.0,0.0397521,0.134675,-0.0150488,41,0.951464816928,50.0,-3.49976,439.25644087791443
522200,-7.83525672823,10444,0.0,0.0241463,0.119592,-0.0177831,41,0.955818407238,50.0,-3.53409,440.99129271507263
524250,-7.64166445967,10485,0.0,0.0364847,0.156417,-0.000198961,41,0.915957860649,50.0,-3.54861,442.7098388671875
526300,-7.5111064021,10526,0.0,0.0207846,0.123342,-0.0157651,41,0.942473940551,50.0,-3.58133,444.42841243743896
528350,-7.4764963682,10567,0.0,0.0242933,0.142256,-0.0147149,41,0.950243487954,50.0,-3.58083,446.14741945266724
530400,-7.536336632,10608,0.0,0.0381134,0.13334,-0.00184926,41,0.94337086007,50.0,-3.55162,447.882036447525
532450,-7.23873393663,10649,0.0,0.0640559,0.135214,0.0210831,41,0.939874581993,50.0,-3.56619,449.60096549987793
534500,-6.94500950398,10690,0.0,0.033687,0.11282,-0.0128106,41,0.943485058844,50.0,-3.57979,451.31983065605164
536550,-6.58205100502,10731,0.0,0.0201714,0.138486,-0.0165657,41,0.934823967516,50.0,-3.57813,453.04666781425476
538600,-6.73008399531,10772,0.0,0.0586967,0.144473,-0.0135989,41,0.929638892412,50.0,-3.54397,454.772931098938
540650,-6.94040354739,10813,0.0,0.0413858,0.153941,-0.0111811,41,0.925234384835,50.0,-3.53149,456.49457001686096
542700,-7.30666571591,10854,0.0,0.0336095,0.141864,-0.00619719,41,0.952165842056,50.0,-3.54231,458.20755887031555
544750,-7.43082717302,10895,0.0,0.0275498,0.183697,-0.0134191,41,0.921967402101,50.0,-3.54043,459.9299111366272
546800,-7.82614626352,10936,0.0,0.0293946,0.159957,-0.0172293,41,0.959904268384,50.0,-3.56481,461.6633622646332
548850,-7.73946369275,10977,0.0,0.0509813,0.134288,-0.00817547,41,0.917865693569,50.0,-3.57512,463.38632130622864
550900,-7.28713355769,11018,0.0,0.024001,0.140511,-0.0178345,41,0.942913211882,50.0,-3.5479,465.1007580757141
552950,-7.57883689782,11059,0.0,0.0400902,0.167011,-0.00171531,41,0.9388868846,50.0,-3.57909,466.819456577301
555000,-7.47687667108,11100,0.0,0.0346048,0.20968,-0.00245679,41,0.91157899797,50.0,-3.59317,468.546311378479
557050,-7.39643095453,11141,0.0,0.0268512,0.220976,-0.019133,41,0.919545099139,50.0,-3.63026,470.27293705940247
559100,-7.51070748282,11182,0.0,0.0256031,0.28707,-0.0111042,41,0.921906873584,50.0,-3.63647,471.9783179759979
561150,-7.51963571852,11223,0.0,0.0308888,0.170594,-0.00398425,41,0.93802915886,50.0,-3.67678,473.7105221748352
563200,-7.53219463489,11264,0.0,0.0559035,0.134023,-0.000729523,41,0.951508086175,50.0,-3.66106,475.4215016365051
565200,-7.34655405159,11304,0.0,0.0290775,0.171722,-0.0108821,40,0.937920566648,50.0,-3.65327,477.14782786369324
567250,-7.62559229915,11345,0.0,0.0239293,0.125752,-0.0215566,41,0.91808026284,50.0,-3.67079,478.8981125354767
569300,-7.51611821301,11386,0.0,0.0399349,0.179553,0.0024845,41,0.92262172699,50.0,-3.64706,480.6188077926636
571350,-7.39182280564,11427,0.0,0.0478049,0.114152,0.0136435,41,0.949635449797,50.0,-3.65061,482.34328627586365
573400,-7.30572267146,11468,0.0,0.0239615,0.213842,-0.0171494,41,0.870447427034,50.0,-3.63172,484.05411028862
575450,-7.17007192634,11509,0.0,0.0332448,0.21587,-0.00993544,41,0.941880635917,50.0,-3.64591,485.77263379096985
577500,-7.42096576756,11550,0.0,0.0336344,0.192645,-0.021134,41,0.939739190042,50.0,-3.67667,487.50716853141785
579550,-7.81697752735,11591,0.0,0.0323332,0.142771,-0.0158827,41,0.93214520812,50.0,-3.70117,489.2368595600128
581600,-7.8173376307,11632,0.0,0.025197,0.158987,-0.0158585,41,0.916575357318,50.0,-3.71054,490.9906620979309
583650,-8.26007140429,11673,0.0,0.0787673,0.158819,-0.00789816,41,0.946873605251,50.0,-3.71646,492.6914806365967
585700,-8.23984169353,11714,0.0,0.0228169,0.201947,-0.0117268,41,0.922661781311,50.0,-3.71494,494.4291949272156
587750,-7.70894749453,11755,0.0,0.0284881,0.196241,-0.00477855,41,0.935280270875,50.0,-3.71236,496.14042258262634
589800,-7.21456695452,11796,0.0,0.0382419,0.112051,-0.0106849,41,0.946244738996,50.0,-3.73966,497.8823547363281
591850,-6.99399382919,11837,0.0,0.0328629,0.1745,-0.0108213,41,0.937259279191,50.0,-3.73316,499.60188031196594
593900,-7.34090788437,11878,0.0,0.0497688,0.179649,-0.0141908,41,0.943558629602,50.0,-3.73363,501.3390619754791
595950,-7.82513264357,11919,0.0,0.0292401,0.15043,-0.0153997,41,0.936974853277,50.0,-3.7198,503.05353260040283
598000,-7.26354915839,11960,0.0,0.024641,0.140048,-0.0179654,41,0.929147861898,50.0,-3.72204,504.8033754825592
600050,-7.01812666637,12001,0.0,0.0370704,0.1491,-0.0135831,41,0.940918616951,50.0,-3.71239,506.52205777168274
602100,-7.26667357117,12042,0.0,0.0446008,0.129513,-0.00692706,41,0.926376976073,50.0,-3.70133,508.2572674751282
604150,-7.45674125047,12083,0.0,0.0336047,0.153113,-0.0216319,41,0.879985392094,50.0,-3.71508,509.98410749435425
606200,-7.42114426459,12124,0.0,0.0316126,0.141299,-0.00612764,41,0.945190709084,50.0,-3.72939,511.7185537815094
608250,-7.73521187617,12165,0.0,0.0675041,0.160706,-0.02247,41,0.903664588928,50.0,-3.72868,513.4288241863251
610300,-7.32710943429,12206,0.0,0.0442964,0.180168,-0.00126315,41,0.926332384348,50.0,-3.7439,515.1556527614594
612350,-7.26947757189,12247,0.0,0.0611832,0.169029,0.00164509,41,0.925749778748,50.0,-3.74991,516.8901252746582
614400,-7.21397042864,12288,0.0,0.0548146,0.1612,0.00691786,41,0.932373762131,50.0,-3.74363,518.6263160705566
616400,-7.34164445883,12328,0.0,0.0681783,0.196646,0.0258713,40,0.936869293451,50.0,-3.76018,520.5909113883972
618450,-7.32571529696,12369,0.0,0.0375666,0.200973,-0.00183986,41,0.929172702134,50.0,-3.73989,522.3036291599274
620500,-7.38465727744,12410,0.0,0.0301294,0.168272,-0.0114742,41,0.925730586052,50.0,-3.73385,524.0225412845612
622550,-7.28238761257,12451,0.0,0.0370976,0.208526,-0.000758993,41,0.907033979893,50.0,-3.74605,525.7569918632507
624600,-7.1914200369,12492,0.0,0.0341304,0.162293,-0.010427,41,0.918342232704,50.0,-3.75195,527.4758064746857
626650,-7.34696015363,12533,0.0,0.364491,0.16756,-0.0141844,41,0.904679633677,50.0,-3.7676,529.2026607990265
628700,-7.91146636331,12574,0.0,0.0280605,0.176726,-0.0119331,41,0.919754214585,50.0,-3.75884,530.937130689621
630750,-7.93201073335,12615,0.0,0.0326152,0.149269,-0.00437062,41,0.948641724885,50.0,-3.76863,532.6542844772339
632800,-7.7563664194,12656,0.0,0.0260445,0.167862,-0.00653935,41,0.910348542035,50.0,-3.78626,534.3887243270874
634850,-7.40922663881,12697,0.0,0.0497713,0.123033,-0.0158377,41,0.914689265192,50.0,-3.80244,536.1159744262695
636900,-7.0422470354,12738,0.0,0.0469014,0.148962,-0.0198367,41,0.918674342334,50.0,-3.80181,537.8345863819122
638950,-7.00840425395,12779,0.0,0.033331,0.178789,-0.00962957,41,0.914220862091,50.0,-3.79489,539.5692415237427
641000,-7.18778263341,12820,0.0,0.050132,0.116059,-0.0186291,41,0.951339669526,50.0,-3.83384,541.2883071899414
643050,-7.05176607636,12861,0.0,0.068424,0.126756,-0.00286323,41,0.941791441292,50.0,-3.83989,543.0069086551666
645100,-7.41128103451,12902,0.0,0.0423316,0.153533,-0.0129998,41,0.940040029585,50.0,-3.84272,544.7260563373566
647150,-7.27938582976,12943,0.0,0.0381365,0.154412,0.0011941,41,0.911721646786,50.0,-3.83614,546.4526474475861
649200,-7.44981045623,12984,0.0,0.0329813,0.173768,-0.01456,41,0.933479592204,50.0,-3.81972,548.1800663471222
651250,-7.46638030219,13025,0.0,0.0405621,0.179323,-0.00230238,41,0.935113012791,50.0,-3.82755,549.9325406551361
653300,-7.31220376762,13066,0.0,0.0416107,0.171344,0.00297221,41,0.921297997236,50.0,-3.84809,551.6561706066132
655350,-7.33732251232,13107,0.0,0.0471797,0.182565,-0.00575832,41,0.947425488383,50.0,-3.85858,553.3664879798889
657400,-7.74273065605,13148,0.0,0.0790727,0.225536,0.013236,41,0.900778979063,50.0,-3.83735,555.0945932865143
659450,-7.44377640037,13189,0.0,0.0434828,0.180407,0.000693614,41,0.911215677857,50.0,-3.83838,556.8198640346527
661500,-7.38022399067,13230,0.0,0.049371,0.14295,-0.00222089,41,0.938916914165,50.0,-3.85984,558.5384526252747
663550,-7.27293572303,13271,0.0,0.0427132,0.106803,-0.0218177,41,0.950366809964,50.0,-3.85799,560.2722160816193
665600,-7.48914772498,13312,0.0,0.0438818,0.178634,-0.0121988,41,0.919277094305,50.0,-3.87245,561.9990928173065
667600,-7.39639647151,13352,0.0,0.0331558,0.224427,-0.00987314,40,0.912384003401,50.0,-3.85275,563.7185912132263
669650,-7.3803912638,13393,0.0,0.0240644,0.178145,-0.00605393,41,0.932136461139,50.0,-3.81062,565.4447953701019
671700,-7.50265750739,13434,0.0,0.0235065,0.115824,-0.0173857,41,0.953034304082,50.0,-3.82108,567.1716437339783
673750,-7.94033901254,13475,0.0,0.0333196,0.189739,-0.021876,41,0.93701249361,50.0,-3.80548,568.9287295341492
675800,-8.38081346183,13516,0.0,0.0336547,0.224548,-0.0101178,41,0.932434640825,50.0,-3.79694,570.6316227912903
677850,-7.96761145936,13557,0.0,0.0218967,0.198479,-0.0117408,41,0.924587972462,50.0,-3.80204,572.3980031013489
679900,-7.39888297287,13598,0.0,0.0380066,0.23868,0.00130534,41,0.920845285058,50.0,-3.82807,574.1092278957367
681950,-7.7501513816,13639,0.0,0.0309159,0.204363,-0.0193576,41,0.925155863166,50.0,-3.82553,575.8668210506439
684000,-8.02451378687,13680,0.0,0.0302218,0.236092,-0.0174348,41,0.910829328001,50.0,-3.83228,577.5730946063995
686050,-7.99169165542,13721,0.0,0.0368142,0.216989,-0.0211694,41,0.889130264521,50.0,-3.83362,579.3033182621002
688100,-7.47583596834,13762,0.0,0.0387518,0.182645,0.0075418,41,0.923030212522,50.0,-3.84033,581.0290660858154
690150,-7.34464504623,13803,0.0,0.0648977,0.293993,0.00643218,41,0.850077494979,50.0,-3.83366,582.7803544998169
692200,-7.62418154711,13844,0.0,0.0584237,0.203291,0.00445616,41,0.926332443953,50.0,-3.82753,584.4837431907654
694250,-7.79874134848,13885,0.0,0.0524145,0.137464,-0.025193,41,0.939494088292,50.0,-3.80913,586.2257645130157
696300,-7.49229994908,13926,0.0,0.0323299,0.127923,-0.00930794,41,0.951516766101,50.0,-3.81188,587.928956747055
698350,-7.26652251831,13967,0.0,0.149024,0.203393,-0.00128348,41,0.87998175621,50.0,-3.82159,589.6635308265686
700400,-7.49037695161,14008,0.0,0.0368489,0.189133,-0.0134488,41,0.919054821134,50.0,-3.81471,591.3819932937622
702450,-7.47664838584,14049,0.0,0.0250912,0.194145,-0.0126062,41,0.92147474736,50.0,-3.81255,593.1244704723358
704500,-8.05529136497,14090,0.0,0.0212382,0.194664,-0.0162462,41,0.936522044241,50.0,-3.82706,594.8267199993134
706550,-8.07922424221,14131,0.0,0.0293084,0.213785,-0.01051,41,0.921242363751,50.0,-3.83584,596.5934429168701
708600,-8.25692903825,14172,0.0,0.0723685,0.20467,-0.0273092,41,0.854481473565,50.0,-3.8327,598.3041474819183
710650,-7.82710125749,14213,0.0,0.029296,0.186487,-0.0166152,41,0.906179644167,50.0,-3.84863,600.0466289520264
712700,-7.24355177752,14254,0.0,0.0346279,0.129709,-0.00947957,41,0.957660853863,50.0,-3.85959,601.75754570961
714750,-7.24222651306,14295,0.0,0.0404452,0.221404,-0.00826946,41,0.880960859358,50.0,-3.87143,603.4910740852356
716800,-7.86928320924,14336,0.0,0.136524,0.14939,-0.0145401,41,0.916530855,50.0,-3.87929,605.2022728919983
718800,-7.82163902494,14376,0.0,0.0353951,0.181422,-0.0207149,40,0.887622117996,50.0,-3.87461,606.9376065731049
720850,-7.35995307375,14417,0.0,0.0333788,0.239757,-0.00615986,41,0.904702283442,50.0,-3.85063,608.6473989486694
722900,-7.25590546588,14458,0.0,0.0631133,0.166608,0.016279,41,0.935558311641,50.0,-3.87154,610.3787741661072
724950,-7.06681450894,14499,0.0,0.0367722,0.161544,-0.0169767,41,0.931077614427,50.0,-3.89504,612.1014158725739
727000,-7.35935361516,14540,0.0,0.0197163,0.196116,-0.0187035,41,0.918711617589,50.0,-3.89685,613.8355236053467
729050,-7.5996466731,14581,0.0,0.197224,0.146652,-0.0031769,41,0.915163487196,50.0,-3.87703,615.5564754009247
731100,-7.57912327153,14622,0.0,0.0486318,0.135876,-0.0280974,41,0.87711815536,50.0,-3.87256,617.3040187358856
733150,-7.42973506694,14663,0.0,0.035536,0.125509,-0.00578653,41,0.924048878253,50.0,-3.8633,619.0382761955261
735200,-7.30385009922,14704,0.0,0.0359579,0.170311,-0.0129367,41,0.895243108273,50.0,-3.88054,620.7668650150299
737250,-7.40806747191,14745,0.0,0.0365402,0.194693,-0.0145345,41,0.914395056665,50.0,-3.88926,622.4759378433228
739300,-6.92402105531,14786,0.0,0.0603024,0.150461,0.00887223,41,0.91687732935,50.0,-3.85359,624.2027840614319
741350,-7.39114622067,14827,0.0,0.0399019,0.152438,-0.00154568,41,0.930533960462,50.0,-3.87154,625.9213180541992
743400,-7.57490747428,14868,0.0,0.0346012,0.185831,-0.00850787,41,0.93653588742,50.0,-3.86153,627.6544432640076
745450,-7.77065245243,14909,0.0,0.0537617,0.163119,0.00500583,41,0.918503373861,50.0,-3.86592,629.3589026927948
747500,-7.60604710511,14950,0.0,0.0276969,0.148943,-0.0112802,41,0.92263251543,50.0,-3.84623,631.0859498977661
749550,-7.30040589855,14991,0.0,0.0644162,0.105532,0.0100508,41,0.924868486822,50.0,-3.86895,632.8070261478424
751600,-7.02704151222,15032,0.0,0.0426315,0.151318,-0.0198792,41,0.94222920388,50.0,-3.87207,634.5466566085815
753650,-7.03013195115,15073,0.0,0.0403913,0.142063,-0.00323282,41,0.946373764426,50.0,-3.89594,636.2567620277405
755700,-6.96790957201,15114,0.0,0.0383868,0.196373,-0.0101846,41,0.91106312722,50.0,-3.91393,637.9680042266846
757750,-7.58697104117,15155,0.0,0.0720807,0.104147,0.00831145,41,0.938816763461,50.0,-3.92864,639.7029085159302
759800,-7.37026308176,15196,0.0,0.0515255,0.179111,0.00676135,41,0.91041572392,50.0,-3.89261,641.4288094043732
761850,-7.73218964747,15237,0.0,0.0350478,0.154193,-0.0112213,41,0.93678689003,50.0,-3.88862,643.1546757221222
763900,-7.55879464456,15278,0.0,0.029029,0.163369,-0.00721831,41,0.909952715039,50.0,-3.87259,644.8579049110413
765950,-7.31241144846,15319,0.0,0.0285759,0.124831,-0.0197966,41,0.936490483582,50.0,-3.87785,646.5934591293335
768000,-7.15207244328,15360,0.0,0.0362246,0.115219,-0.0231031,41,0.938262950629,50.0,-3.88738,648.3041911125183
770000,-7.3028640266,15400,0.0,0.032019,0.167749,-0.00325481,40,0.941854663193,50.0,-3.91729,650.0565960407257
772050,-7.29418767852,15441,0.0,0.0692282,0.200974,0.00933145,41,0.890217445791,50.0,-3.92027,651.7801406383514
774100,-6.9691111915,15482,0.0,0.0364068,0.156757,-0.00770214,41,0.920210503042,50.0,-3.92389,653.5152924060822
776150,-6.93556053649,15523,0.0,0.0586987,0.0937289,-0.0115834,41,0.943886376917,50.0,-3.9164,655.2364866733551
778200,-7.05490987044,15564,0.0,0.0225774,0.135095,-0.0224088,41,0.933060757816,50.0,-3.8923,656.9527349472046
780250,-6.99144492088,15605,0.0,0.0173008,0.182051,-0.0166372,41,0.922959379852,50.0,-3.88539,658.6715612411499
782300,-7.39339864761,15646,0.0,0.0211133,0.149247,-0.0161273,41,0.937806542963,50.0,-3.88704,660.4372851848602
784350,-6.8194869429,15687,0.0,0.0212203,0.109501,-0.0176627,41,0.926010131836,50.0,-3.89863,662.1511206626892
786400,-7.08642717707,15728,0.0,0.0278403,0.167558,-0.0174697,41,0.932515211403,50.0,-3.92225,663.9058721065521
788450,-7.50548458925,15769,0.0,0.0230419,0.169124,-0.0151634,41,0.949171446264,50.0,-3.91322,665.6561760902405
790500,-7.33323612122,15810,0.0,0.0330309,0.115041,-0.00888876,41,0.93851024285,50.0,-3.89517,667.3814446926117
792550,-7.33878361379,15851,0.0,0.0589793,0.173578,-0.00223983,41,0.937485799193,50.0,-3.89747,669.1073000431061
794600,-6.76291271444,15892,0.0,0.0540273,0.0944234,0.0053026,41,0.941655598581,50.0,-3.881,670.8428385257721
796650,-6.6089103697,15933,0.0,0.0397432,0.13571,-0.00647996,41,0.937702849507,50.0,-3.90229,672.5776841640472
798700,-6.60994860383,15974,0.0,0.0363712,0.109249,-0.00263745,41,0.947331402451,50.0,-3.89648,674.3040142059326
800750,-6.49480663058,16015,0.0,0.0309106,0.183536,-0.0128901,41,0.886251032352,50.0,-3.86945,676.0228714942932
802800,-6.31468039584,16056,0.0,0.0188593,0.233469,-0.0101338,41,0.871023178101,50.0,-3.89849,677.7416870594025
804850,-6.72387705646,16097,0.0,0.0271606,0.187377,-0.00860447,41,0.906482845545,50.0,-3.91624,679.4627914428711
806900,-7.17163717729,16138,0.0,0.022309,0.13843,-0.0148959,41,0.945554830134,50.0,-3.90827,681.2100532054901
808950,-7.31980305624,16179,0.0,0.0240936,0.154963,-0.0119615,41,0.928454101086,50.0,-3.90553,682.9286031723022
811000,-7.0413174611,16220,0.0,0.0268849,0.198125,-0.0134498,41,0.923688329756,50.0,-3.91392,684.6508703231812
813050,-6.76457994339,16261,0.0,0.0465927,0.147135,0.0070067,41,0.9273750633,50.0,-3.92679,686.3605134487152
815100,-6.78705263598,16302,0.0,0.0253699,0.15556,-0.0164559,41,0.931429535151,50.0,-3.91542,688.1036581993103
817150,-7.02607097176,16343,0.0,0.0665998,0.139157,-0.0125356,41,0.936281010509,50.0,-3.92637,689.82679438591
819200,-7.09665818189,16384,0.0,0.0233248,0.0841068,-0.0195392,41,0.957654826343,50.0,-3.89462,691.5463562011719
821200,-6.97955603907,16424,0.0,0.0313018,0.119073,-0.00598867,40,0.933377861977,50.0,-3.89682,693.2737805843353
823250,-6.6514294276,16465,0.0,0.0407424,0.123153,-0.00312971,41,0.913489624858,50.0,-3.93177,695.0069732666016
825300,-6.92108751936,16506,0.0,0.0647121,0.143308,0.0282189,41,0.95310620591,50.0,-3.94857,696.7335543632507
827350,-7.59747200072,16547,0.0,0.130381,0.10397,-0.0178745,41,0.947857439518,50.0,-3.93551,698.4682240486145
829400,-7.40621128155,16588,0.0,0.0302061,0.142413,-0.0116258,41,0.913175038993,50.0,-3.9674,700.1946403980255
831450,-6.89100026575,16629,0.0,0.0466824,0.133039,0.00110999,41,0.943396572024,50.0,-3.99695,701.9142990112305
833500,-7.04052932888,16670,0.0,0.0374121,0.119879,-0.0137591,41,0.935088284314,50.0,-4.00134,703.6367490291595
835550,-7.17689379739,16711,0.0,0.0473186,0.117372,-0.0102919,41,0.836541980505,50.0,-3.98788,705.3593323230743
837600,-7.27454590939,16752,0.0,0.0504031,0.110702,-0.0192552,41,0.912993356586,50.0,-3.98299,707.0890371799469
839650,-6.84035648274,16793,0.0,0.0547467,0.0977379,-0.0223839,41,0.923306755722,50.0,-3.98701,708.810896396637
841700,-6.95729840669,16834,0.0,0.0372718,0.111376,-0.0198047,41,0.893380530179,50.0,-3.98572,710.5306162834167
843750,-6.69871036413,16875,0.0,0.029923,0.0966582,-0.0172711,41,0.933090649545,50.0,-3.99199,712.2413551807404
845800,-6.75984537852,16916,0.0,0.0267644,0.0868543,-0.0148521,41,0.949288506061,50.0,-4.00545,713.9773695468903
847850,-6.70936213267,16957,0.0,0.0374335,0.09692,0.000700615,41,0.940894622356,50.0,-4.00626,715.6975662708282
849900,-6.586594708,16998,0.0,0.0423329,0.0789159,-0.0121758,41,0.955298174173,50.0,-3.99998,717.4224238395691
851950,-6.6915194947,17039,0.0,0.0410932,0.0885584,-0.0167274,41,0.954502753913,50.0,-4.00905,719.1507251262665
854000,-6.23117704785,17080,0.0,0.0598104,0.0817991,-0.0159974,41,0.901514694095,50.0,-4.01418,720.8746201992035
856050,-6.18624589959,17121,0.0,0.0329257,0.103803,-0.00984559,41,0.944463275373,50.0,-4.01977,722.5934493541718
858100,-6.46379305304,17162,0.0,0.0478178,0.0600403,-0.0208712,41,0.942426811904,50.0,-4.03284,724.3435554504395
860150,-6.92726948893,17203,0.0,0.0480672,0.0555635,-0.0228278,41,0.921341270208,50.0,-4.02241,726.0564527511597
862200,-6.66075717063,17244,0.0,0.0507049,0.10005,-0.00974177,41,0.946228180081,50.0,-4.02632,727.7809464931488
864250,-6.91513837455,17285,0.0,0.0362893,0.0910876,-0.00787762,41,0.939643327147,50.0,-4.03434,729.4994752407074
866300,-6.8653417723,17326,0.0,0.0497387,0.0730387,-0.0129622,41,0.942498773336,50.0,-4.05519,731.2410786151886
868350,-6.53425989099,17367,0.0,0.0268251,0.0790346,-0.0238987,41,0.939404521137,50.0,-4.06419,732.9466600418091
870400,-6.65604841055,17408,0.0,0.0314256,0.100727,-0.00940174,41,0.945954661816,50.0,-4.06295,734.6865606307983
872400,-6.70654634149,17448,0.0,0.0515038,0.0883383,-0.0109701,40,0.949272278696,50.0,-4.06355,736.4043571949005
874450,-7.11115706321,17489,0.0,0.0427854,0.112825,-0.0259157,41,0.913061507046,50.0,-4.05029,738.1253252029419
876500,-6.92748259987,17530,0.0,0.065929,0.101346,-0.00298207,41,0.93036339432,50.0,-4.04197,739.8506965637207
878550,-6.54923400971,17571,0.0,0.0488263,0.095067,-0.00709883,41,0.926008425653,50.0,-4.06561,741.6045944690704
880600,-6.48791283844,17612,0.0,0.0406751,0.0931749,-0.0206359,41,0.925895102322,50.0,-4.05854,743.3034038543701
882650,-6.43345576329,17653,0.0,0.0573636,0.0660668,-0.00843247,41,0.941644918174,50.0,-4.05116,745.0386137962341
884700,-6.46820634302,17694,0.0,0.0511917,0.0771048,-0.00174617,41,0.923124849796,50.0,-4.09506,746.7592544555664
886750,-6.59482412029,17735,0.0,0.0441206,0.0814384,-0.0228399,41,0.940979424864,50.0,-4.13229,748.4998171329498
888800,-6.80080803179,17776,0.0,0.0742244,0.125575,0.0126515,41,0.9185635373,50.0,-4.10792,750.2126612663269
890850,-6.62279611967,17817,0.0,0.0392869,0.100916,-0.0101505,41,0.912008859217,50.0,-4.09623,751.9528739452362
892900,-6.4306815666,17858,0.0,0.038218,0.0861107,-0.0123115,41,0.944828201085,50.0,-4.09934,753.6635041236877
894950,-6.66581394981,17899,0.0,0.0296788,0.125332,-0.0131734,41,0.931999117136,50.0,-4.08303,755.3990454673767
897000,-6.7084253457,17940,0.0,0.027248,0.0992631,-0.0143928,41,0.909720726311,50.0,-4.08503,757.1248776912689
899050,-6.62895831758,17981,0.0,0.0380832,0.0700188,-0.0178145,41,0.949096821249,50.0,-4.07655,758.8510737419128
901100,-6.61276278997,18022,0.0,0.0442431,0.131872,0.00100608,41,0.910587251186,50.0,-4.07812,760.5773191452026
903150,-6.67068505763,18063,0.0,0.0361799,0.0946397,-0.0183115,41,0.914228782058,50.0,-4.0828,762.3042817115784
905200,-6.83283531143,18104,0.0,0.0335904,0.0847841,-0.00744056,41,0.922536745667,50.0,-4.07669,764.0380220413208
