loss_kl,EpRewMean,EpisodesSoFar,TimeElapsed,EpLenMean,loss_vf_loss,TimestepsSoFar,loss_pol_entpen,EpThisIter,loss_pol_surr,loss_ent,ev_tdlam_before
0.0297552,1341.8202378,460,402.8123137950897,1000.0,135.647,460000,0.0,2,-0.035623,0.321596,0.102184414864
0.043331,1345.08305962,462,404.5931022167206,1000.0,143.744,462000,0.0,2,-0.0410917,0.345997,0.313693881035
0.028262,1345.86917089,464,406.3762946128845,1000.0,149.979,464000,0.0,2,-0.0344108,0.344218,0.158664226532
0.0403439,1345.62850226,466,408.1696813106537,1000.0,148.894,466000,0.0,2,-0.0310158,0.332393,0.0912297964096
0.028222,1345.81536015,468,409.9526562690735,1000.0,147.821,468000,0.0,2,-0.0412711,0.312912,0.30030298233
0.0504727,1345.49295616,471,411.73440051078796,1000.0,194.213,471000,0.0,3,-0.0351114,0.293941,0.134137868881
0.0500215,1345.58711869,473,413.5158188343048,1000.0,148.633,473000,0.0,2,-0.0273138,0.264972,0.127734303474
0.0339276,1347.85311276,475,415.312459230423,1000.0,146.602,475000,0.0,2,-0.0328395,0.27091,0.128284990788
0.027985,1349.57975011,477,417.078400850296,1000.0,147.009,477000,0.0,2,-0.0307024,0.266026,0.111061275005
0.0597586,1350.29011484,479,418.8767931461334,1000.0,149.415,479000,0.0,2,-0.0234962,0.256427,0.123691022396
0.0364359,1350.98660901,481,420.65630650520325,1000.0,140.792,481000,0.0,2,-0.0284416,0.277185,0.098404109478
0.0343722,1351.54990867,483,422.4371705055237,1000.0,146.918,483000,0.0,2,-0.033616,0.288195,0.130913376808
0.0285587,1352.42179265,485,424.211252450943,1000.0,148.159,485000,0.0,2,-0.0353355,0.282968,0.110019803047
0.0312858,1352.79703674,487,425.9997901916504,1000.0,141.05,487000,0.0,2,-0.0319357,0.283362,0.12317866087
0.164794,1352.38630726,489,427.78077006340027,1000.0,141.545,489000,0.0,2,-0.04317,0.227688,0.395409524441
0.030255,1351.23696583,491,429.5626919269562,1000.0,155.413,491000,0.0,2,-0.0461929,0.216332,0.508412718773
0.0282457,1349.13477464,493,431.3432996273041,1000.0,143.864,493000,0.0,2,-0.0373232,0.217779,0.37337076664
0.0323577,1348.45018695,495,433.12456464767456,1000.0,145.916,495000,0.0,2,-0.0351347,0.203162,0.154032766819
0.0306632,1347.4821533,497,434.9064664840698,1000.0,148.781,497000,0.0,2,-0.0338442,0.206103,0.168655395508
0.0301896,1345.59782095,499,436.68691778182983,1000.0,140.595,499000,0.0,2,-0.0358831,0.225206,0.13386964798
0.0253117,1345.79975721,501,438.4688181877136,1000.0,141.839,501000,0.0,2,-0.0391836,0.208582,0.130219101906
0.0370021,1346.30660298,503,440.26502776145935,1000.0,148.508,503000,0.0,2,-0.0363334,0.180539,0.128710031509
0.0541464,1346.21894734,505,442.04695773124695,1000.0,141.516,505000,0.0,2,-0.0268316,0.176111,0.130466163158
0.0365202,1348.24731914,507,443.8126013278961,1000.0,143.661,507000,0.0,2,-0.0332286,0.154798,0.177725970745
0.030156,1347.60907092,509,445.59308910369873,1000.0,152.493,509000,0.0,2,-0.0388763,0.146394,0.136471986771
0.0409466,1348.82966942,512,447.3904085159302,1000.0,216.457,512000,0.0,3,-0.0370051,0.131417,0.0968337059021
0.0293015,1350.09497693,514,449.1716709136963,1000.0,146.615,514000,0.0,2,-0.0387841,0.115737,0.16737639904
0.0386548,1352.09207452,516,450.9526288509369,1000.0,137.16,516000,0.0,2,-0.0322509,0.124167,0.0775036215782
0.0298154,1353.45132628,518,452.765837430954,1000.0,145.581,518000,0.0,2,-0.0361635,0.116912,0.110202491283
0.0365455,1353.59792695,520,454.56239128112793,1000.0,143.892,520000,0.0,2,-0.0324249,0.09698,0.10956788063
0.0331075,1353.57625796,522,456.35937547683716,1000.0,147.801,522000,0.0,2,-0.0335416,0.0746163,0.135939061642
0.0426907,1354.03376457,524,458.13289189338684,1000.0,150.398,524000,0.0,2,-0.034449,0.0758622,0.161516726017
0.0323733,1355.10466395,526,459.921217918396,1000.0,159.888,526000,0.0,2,-0.0378707,0.0550696,0.160631716251
0.02864,1356.69720275,528,461.71883845329285,1000.0,148.565,528000,0.0,2,-0.0355586,0.0824554,0.152103841305
0.0307206,1357.86106398,530,463.4994423389435,1000.0,153.711,530000,0.0,2,-0.0345829,0.0596795,0.187632381916
0.0269579,1358.36380463,532,465.29650115966797,1000.0,152.331,532000,0.0,2,-0.0368614,0.0402579,0.189379811287
0.0399353,1359.01185463,534,467.0777928829193,1000.0,153.067,534000,0.0,2,-0.0377021,0.0641837,0.269776940346
0.0293832,1359.64390538,536,468.85910987854004,1000.0,146.903,536000,0.0,2,-0.0373357,0.0489067,0.096552670002
0.0339574,1360.3386775,538,470.65589475631714,1000.0,142.668,538000,0.0,2,-0.0369963,0.0486231,0.135642707348
0.0551156,1362.61502719,540,472.4373073577881,1000.0,146.158,540000,0.0,2,-0.0313045,0.0139978,0.129606842995
0.0408669,1363.40056709,542,474.21829319000244,1000.0,147.059,542000,0.0,2,-0.0346357,-0.0244396,0.10257512331
0.0348309,1363.8509308,544,476.0002529621124,1000.0,150.93,544000,0.0,2,-0.0333955,-0.0217683,0.0795452594757
0.0343697,1364.32090195,546,477.7969286441803,1000.0,140.882,546000,0.0,2,-0.0471107,-0.0506775,0.603781402111
0.0233318,1355.1389967,548,479.59323048591614,1000.0,143.859,548000,0.0,2,-0.0381671,-0.0862064,0.286778271198
0.0416751,1355.52549007,550,481.37522745132446,1000.0,145.371,550000,0.0,2,-0.0307443,-0.0995383,0.116113007069
0.0300547,1356.01244824,552,483.15643429756165,1000.0,149.29,552000,0.0,2,-0.0301909,-0.0578434,0.225042283535
0.0479692,1356.73784603,555,484.95322370529175,1000.0,201.652,555000,0.0,3,-0.0291255,-0.0382404,0.052795290947
0.0433248,1358.13159793,557,486.72675013542175,1000.0,144.966,557000,0.0,2,-0.032365,-0.0515867,0.251338005066
0.0242831,1358.81064877,559,488.51531529426575,1000.0,148.377,559000,0.0,2,-0.0384788,-0.0365548,0.135607421398
0.0350331,1359.13762993,561,490.2964642047882,1000.0,153.803,561000,0.0,2,-0.0340238,-0.0428578,0.11380648613
0.0252536,1359.22403789,563,492.09503149986267,1000.0,147.227,563000,0.0,2,-0.0383864,-0.0492142,0.136718571186
0.0288961,1358.86718625,565,493.89014434814453,1000.0,149.463,565000,0.0,2,-0.0358599,-0.0821401,0.0981832146645
0.0357673,1359.27365246,567,495.6872959136963,1000.0,144.18,567000,0.0,2,-0.0321266,-0.0777489,0.198655188084
0.0292183,1360.32008901,569,497.46823382377625,1000.0,148.957,569000,0.0,2,-0.0377106,-0.152525,0.105608701706
0.0319784,1360.99369302,571,499.2495505809784,1000.0,145.376,571000,0.0,2,-0.0356137,-0.130603,0.125660538673
0.0343021,1360.82141975,573,501.03311920166016,1000.0,148.909,573000,0.0,2,-0.0358463,-0.126375,0.145916879177
0.034049,1360.1051868,575,502.8279957771301,1000.0,141.409,575000,0.0,2,-0.0356131,-0.157437,0.0776256918907
0.0405708,1360.70158403,577,504.60916209220886,1000.0,146.578,577000,0.0,2,-0.0272183,-0.161676,0.150183320045
0.0445318,1361.8222215,579,506.4058356285095,1000.0,150.005,579000,0.0,2,-0.0290751,-0.165009,0.122181892395
0.0349391,1363.1932938,581,508.1887934207916,1000.0,151.138,581000,0.0,2,-0.0366572,-0.180701,0.132130026817
0.0352467,1363.79326766,583,509.9683680534363,1000.0,155.263,583000,0.0,2,-0.0358045,-0.189697,0.125339508057
0.0384288,1365.26137222,585,511.76594400405884,1000.0,149.108,585000,0.0,2,-0.0339999,-0.234531,0.114399015903
0.0391332,1366.66781271,587,513.5469431877136,1000.0,147.154,587000,0.0,2,-0.0293645,-0.222947,0.118174254894
0.0383836,1368.01314787,589,515.3435208797455,1000.0,147.757,589000,0.0,2,-0.043689,-0.256364,0.737981796265
0.522402,1354.92228119,591,517.1403987407684,1000.0,90.1968,591000,0.0,2,-0.0564645,-0.309578,0.770838707685
0.0337243,1358.51809485,593,518.9289762973785,1000.0,158.861,593000,0.0,2,-0.03423,-0.303561,0.188726484776
0.0318194,1360.39948336,595,520.7190144062042,1000.0,156.201,595000,0.0,2,-0.0376573,-0.302418,0.185934245586
0.0389283,1360.8088713,598,522.4843661785126,1000.0,212.701,598000,0.0,3,-0.0391976,-0.31667,0.404479980469
0.0283516,1363.56297146,600,524.2806053161621,1000.0,147.316,600000,0.0,2,-0.0389084,-0.297473,0.136412322521
0.034118,1363.45727793,602,526.0473051071167,1000.0,152.289,602000,0.0,2,-0.0306007,-0.305997,0.089388012886
0.0328192,1364.54121916,604,527.8390159606934,1000.0,142.364,604000,0.0,2,-0.0349635,-0.313325,0.120245933533
0.0234053,1365.00672819,606,529.6249577999115,1000.0,148.041,606000,0.0,2,-0.037209,-0.300975,0.169024050236
0.0413453,1365.48102176,608,531.4058926105499,1000.0,153.079,608000,0.0,2,-0.0323408,-0.311329,0.127234816551
0.0268979,1365.86769881,610,533.1871144771576,1000.0,145.894,610000,0.0,2,-0.0332709,-0.299414,0.102224171162
0.0459259,1366.18375895,612,534.9689712524414,1000.0,151.115,612000,0.0,2,-0.0298139,-0.280315,0.0541788935661
0.0352177,1366.58673185,614,536.7501266002655,1000.0,149.894,614000,0.0,2,-0.0344118,-0.316662,0.141121685505
0.0376814,1365.62839635,616,538.54665184021,1000.0,152.585,616000,0.0,2,-0.0306516,-0.353439,0.114065229893
0.0342049,1366.63816745,618,540.3283681869507,1000.0,149.616,618000,0.0,2,-0.0335609,-0.377613,0.137812376022
0.0266815,1367.69087388,620,542.125125169754,1000.0,151.926,620000,0.0,2,-0.0402371,-0.38237,0.0941179990768
0.0441517,1368.79323261,622,543.9061906337738,1000.0,148.75,622000,0.0,2,-0.0270288,-0.378564,0.0919860005379
0.0306539,1369.9490984,624,545.6872098445892,1000.0,154.033,624000,0.0,2,-0.0377614,-0.373115,0.122192025185
0.0432764,1370.5564071,626,547.4687309265137,1000.0,156.839,626000,0.0,2,-0.0325521,-0.362115,0.133861422539
0.041015,1371.02826092,628,549.2710785865784,1000.0,155.841,628000,0.0,2,-0.0336048,-0.369049,0.0981449484825
0.0339029,1370.50004015,630,551.0468521118164,1000.0,148.251,630000,0.0,2,-0.0349412,-0.361563,0.109060883522
0.0319414,1371.29689216,632,552.8899474143982,1000.0,151.203,632000,0.0,2,-0.0372348,-0.369446,0.11772608757
0.0489206,1371.75862893,634,554.6720650196075,1000.0,158.315,634000,0.0,2,-0.0273642,-0.365195,0.160450875759
0.0591027,1373.37521941,636,556.4530572891235,1000.0,154.902,636000,0.0,2,-0.0263795,-0.360872,0.102538228035
0.0376553,1374.61536014,638,558.2346093654633,1000.0,153.019,638000,0.0,2,-0.0323747,-0.375699,0.132097423077
0.0264283,1378.40326134,641,560.0308187007904,1000.0,227.688,641000,0.0,3,-0.0381574,-0.370342,0.125995457172
0.0285057,1379.16834404,643,561.8127217292786,1000.0,149.212,643000,0.0,2,-0.0350734,-0.328958,0.142124831676
0.0320114,1380.35646106,645,563.5933601856232,1000.0,156.875,645000,0.0,2,-0.0313266,-0.317052,0.141273796558
0.029547,1390.14209592,647,565.3751289844513,1000.0,153.64,647000,0.0,2,-0.0360598,-0.317937,0.104298174381
0.0411481,1393.22843624,649,567.1627368927002,1000.0,156.312,649000,0.0,2,-0.0359631,-0.311817,0.0971810817719
0.0395334,1392.85437514,651,568.9341447353363,1000.0,154.473,651000,0.0,2,-0.032235,-0.295598,0.111100435257
0.0333845,1394.82498707,653,570.7200675010681,1000.0,156.51,653000,0.0,2,-0.0334304,-0.320233,0.0906790494919
0.0462793,1394.92010868,655,572.5156149864197,1000.0,142.647,655000,0.0,2,-0.0296135,-0.332388,0.128392159939
0.0411573,1395.36778029,657,574.2967576980591,1000.0,162.714,657000,0.0,2,-0.0310479,-0.343444,0.135193228722
0.0448286,1396.95163335,659,576.0783693790436,1000.0,165.744,659000,0.0,2,-0.0310493,-0.351775,0.106175303459
0.0513604,1399.0669452,661,577.8743283748627,1000.0,156.506,661000,0.0,2,-0.0269155,-0.372385,0.149470865726
0.0301904,1401.02412158,663,579.6473608016968,1000.0,160.522,663000,0.0,2,-0.0335928,-0.381669,0.0819798111916
0.0524791,1401.99343312,665,581.4370443820953,1000.0,161.233,665000,0.0,2,-0.0288352,-0.413469,0.126228034496
0.0487805,1403.46051265,667,583.218293428421,1000.0,167.282,667000,0.0,2,-0.0249795,-0.413455,0.0888773202896
0.0267858,1405.58850174,669,585.002284526825,1000.0,158.454,669000,0.0,2,-0.0420167,-0.455893,0.171525418758
0.0425225,1406.77709806,671,586.799177646637,1000.0,164.417,671000,0.0,2,-0.0324461,-0.437095,0.100567579269
0.051197,1408.54501363,673,588.578063249588,1000.0,168.471,673000,0.0,2,-0.0305415,-0.430392,0.124864399433
0.0385322,1410.0470352,675,590.3589849472046,1000.0,166.104,675000,0.0,2,-0.0370303,-0.446273,0.142938256264
0.0447082,1409.99030784,677,592.1405613422394,1000.0,151.376,677000,0.0,2,-0.0306234,-0.432369,0.0187689065933
0.0386402,1410.80822146,679,593.9228456020355,1000.0,158.631,679000,0.0,2,-0.030923,-0.445262,0.105251848698
0.0416765,1412.5409353,681,595.7027416229248,1000.0,157.229,681000,0.0,2,-0.0297967,-0.446304,0.0651360154152
0.0385354,1413.99131486,684,597.4843444824219,1000.0,215.146,684000,0.0,3,-0.031561,-0.446931,0.105307638645
0.0693777,1414.59059635,686,599.2730975151062,1000.0,156.995,686000,0.0,2,-0.0255088,-0.491393,0.0363268256187
0.0417327,1414.47519934,688,601.0470554828644,1000.0,154.369,688000,0.0,2,-0.0271773,-0.449936,0.0649094581604
0.0369235,1431.11582276,690,602.8303740024567,1000.0,149.669,690000,0.0,2,-0.0276804,-0.445047,0.0579998493195
0.0333005,1431.01412875,692,604.6092500686646,1000.0,149.767,692000,0.0,2,-0.0295807,-0.429997,0.0673446655273
0.0463215,1431.90515643,694,606.4060485363007,1000.0,146.834,694000,0.0,2,-0.0277003,-0.390512,0.0558428764343
0.025017,1431.40932629,696,608.1833941936493,1000.0,154.812,696000,0.0,2,-0.0367475,-0.426567,0.0766865611076
0.0443594,1434.73403759,698,609.968302488327,1000.0,156.708,698000,0.0,2,-0.0352182,-0.428079,0.103273034096
0.0289336,1434.77094466,700,611.749841928482,1000.0,153.61,700000,0.0,2,-0.0374598,-0.42946,0.117243766785
0.0319246,1436.04931958,702,613.5933835506439,1000.0,154.222,702000,0.0,2,-0.0371441,-0.443027,0.0558034777641
0.0345107,1437.7251226,704,615.3743753433228,1000.0,167.099,704000,0.0,2,-0.029767,-0.472772,0.134096980095
0.0328083,1440.19497243,706,617.1556131839752,1000.0,160.296,706000,0.0,2,-0.0331551,-0.473274,0.0856686234474
0.0320566,1442.01928847,708,618.9376888275146,1000.0,167.326,708000,0.0,2,-0.0338829,-0.485615,0.0764997005463
0.0363887,1443.59167452,710,620.7337465286255,1000.0,163.087,710000,0.0,2,-0.032859,-0.465692,0.109079539776
0.0289917,1445.97000822,712,622.5149595737457,1000.0,162.423,712000,0.0,2,-0.0347199,-0.449303,0.067607820034
0.034579,1446.53187024,714,624.2813255786896,1000.0,162.719,714000,0.0,2,-0.0343025,-0.462272,0.0937104225159
0.0332457,1447.83775135,716,626.0780549049377,1000.0,161.561,716000,0.0,2,-0.0335708,-0.443874,0.101779878139
0.0437465,1448.64131642,718,627.8589842319489,1000.0,162.106,718000,0.0,2,-0.0290825,-0.449878,0.0599223971367
0.0319498,1450.6479625,720,629.6405100822449,1000.0,163.204,720000,0.0,2,-0.0367301,-0.481487,0.0657560825348
0.0368389,1452.29314073,722,631.4372200965881,1000.0,166.191,722000,0.0,2,-0.0324334,-0.499541,0.0904071331024
0.0400718,1452.38979393,724,633.2343409061432,1000.0,160.31,724000,0.0,2,-0.0352811,-0.492433,0.0903921127319
0.0299107,1454.50408713,727,635.0153250694275,1000.0,215.214,727000,0.0,3,-0.036989,-0.496441,0.0850718021393
0.0387678,1455.54435186,729,636.8125462532043,1000.0,167.294,729000,0.0,2,-0.0325996,-0.504043,0.119191110134
0.0387001,1457.44058519,731,638.5948235988617,1000.0,170.478,731000,0.0,2,-0.0316735,-0.532024,0.0741086602211
0.0304502,1457.11242556,733,640.367933511734,1000.0,159.485,733000,0.0,2,-0.032966,-0.551392,0.0712118148804
0.0390604,1458.88496911,735,642.1571016311646,1000.0,159.657,735000,0.0,2,-0.0343217,-0.529893,0.0664076209068
0.0617167,1459.48917335,737,643.9376578330994,1000.0,164.042,737000,0.0,2,-0.0190276,-0.540739,0.0734834074974
0.0439729,1460.25035286,739,645.7186627388,1000.0,168.592,739000,0.0,2,-0.0310667,-0.551474,0.108912110329
0.0428938,1458.70287732,741,647.5156404972076,1000.0,160.556,741000,0.0,2,-0.0339755,-0.590395,0.0930842161179
0.0433859,1457.27872141,743,649.2965240478516,1000.0,164.638,743000,0.0,2,-0.0331606,-0.603884,0.0973119735718
0.0349839,1458.1485702,745,651.0777952671051,1000.0,157.929,745000,0.0,2,-0.0346049,-0.622793,0.108128905296
0.0475724,1453.61504878,747,652.8766086101532,1000.0,167.962,747000,0.0,2,-0.0447773,-0.608566,0.547257572412
0.0458461,1454.56248061,749,654.6565024852753,1000.0,165.745,749000,0.0,2,-0.0304214,-0.615634,0.0862632393837
0.039573,1455.80149555,751,656.4376168251038,1000.0,156.397,751000,0.0,2,-0.0308734,-0.613281,0.132578969002
0.0607829,1455.55082063,753,658.2185304164886,1000.0,165.101,753000,0.0,2,-0.02561,-0.636312,0.128706932068
0.0324924,1455.89317255,755,659.9995741844177,1000.0,165.002,755000,0.0,2,-0.0341423,-0.664768,0.130833864212
0.0373044,1456.78654483,757,661.7962472438812,1000.0,154.202,757000,0.0,2,-0.0328308,-0.68126,0.0596814155579
0.0363699,1456.68206738,759,663.5625193119049,1000.0,163.151,759000,0.0,2,-0.034103,-0.716731,0.126664280891
0.0280958,1457.47046292,761,665.3594224452972,1000.0,170.465,761000,0.0,2,-0.0371878,-0.697684,0.0918046236038
0.0345884,1457.31086419,763,667.1366188526154,1000.0,163.023,763000,0.0,2,-0.0329738,-0.73439,0.103516221046
0.0392457,1457.81742041,765,668.9227452278137,1000.0,158.331,765000,0.0,2,-0.0351111,-0.759082,0.0959726572037
0.0439223,1458.89655425,768,670.7039737701416,1000.0,237.753,768000,0.0,3,-0.0378648,-0.779072,0.0511938929558
0.0351422,1460.05227004,770,672.4837455749512,1000.0,167.047,770000,0.0,2,-0.0326266,-0.806635,0.10953193903
0.0330173,1460.83266288,772,674.2743458747864,1000.0,160.199,772000,0.0,2,-0.0358375,-0.820707,0.103382527828
0.0376882,1460.98360436,774,676.0627403259277,1000.0,167.292,774000,0.0,2,-0.0326697,-0.827004,0.110280156136
0.0337978,1461.78394957,776,677.8437469005585,1000.0,169.892,776000,0.0,2,-0.0317372,-0.843843,0.0800800323486
0.0376412,1463.83408813,778,679.6251938343048,1000.0,166.192,778000,0.0,2,-0.0452311,-0.819853,0.621994435787
0.0561121,1449.24632775,780,681.4219286441803,1000.0,173.306,780000,0.0,2,-0.0218464,-0.834342,0.835453107953
0.0518738,1449.90265611,782,683.2054936885834,1000.0,168.816,782000,0.0,2,-0.0291707,-0.831017,0.0957086086273
0.0405189,1449.87212945,784,684.9845194816589,1000.0,165.805,784000,0.0,2,-0.0320999,-0.810844,0.0928134322166
0.0302336,1451.0183147,786,686.7656495571136,1000.0,161.501,786000,0.0,2,-0.036173,-0.849311,0.112036287785
0.031786,1452.3831125,788,688.5471541881561,1000.0,167.268,788000,0.0,2,-0.0350138,-0.885481,0.115563631058
0.0539791,1454.60922411,790,690.3436999320984,1000.0,168.929,790000,0.0,2,-0.0256256,-0.902093,0.10523891449
0.0461084,1456.17453497,792,692.1243259906769,1000.0,166.688,792000,0.0,2,-0.0260774,-0.916417,0.110623180866
0.0437574,1457.03793904,794,693.9063851833344,1000.0,161.728,794000,0.0,2,-0.0293591,-0.910326,0.112637460232
0.0361346,1459.26376877,796,695.6869523525238,1000.0,167.596,796000,0.0,2,-0.0358006,-0.910358,0.119004011154
0.029517,1460.29534805,798,697.4689373970032,1000.0,169.202,798000,0.0,2,-0.0375618,-0.913579,0.143154680729
0.0375075,1461.78745048,800,699.250159740448,1000.0,174.835,800000,0.0,2,-0.0330478,-0.932201,0.131314516068
0.0363293,1462.5600472,802,701.030588388443,1000.0,175.188,802000,0.0,2,-0.0349803,-0.943628,0.129761338234
0.0358067,1462.1010204,804,702.8140041828156,1000.0,171.165,804000,0.0,2,-0.0385051,-0.978231,0.118033051491
0.105463,1461.25447766,806,704.5945961475372,1000.0,168.99,806000,0.0,2,-0.0167531,-1.01355,0.108283758163
0.0484014,1460.61852909,808,706.3745124340057,1000.0,169.305,808000,0.0,2,-0.0273437,-1.02723,0.0844757556915
0.0383111,1461.66029695,811,708.1575284004211,1000.0,240.542,811000,0.0,3,-0.0371392,-0.987242,0.0559172034264
0.0384552,1463.14994039,813,709.9373750686646,1000.0,168.564,813000,0.0,2,-0.0348886,-0.971138,0.114721894264
0.0484453,1464.742593,815,711.7182958126068,1000.0,166.685,815000,0.0,2,-0.0247421,-0.946819,0.0689970254898
0.0668556,1467.1505439,817,713.5001239776611,1000.0,171.133,817000,0.0,2,-0.0222368,-0.952688,0.0708394646645
0.0321834,1467.0156547,819,715.2970380783081,1000.0,167.85,819000,0.0,2,-0.0372231,-0.980707,0.123339176178
0.0431961,1467.86748051,821,717.0626533031464,1000.0,171.545,821000,0.0,2,-0.0286778,-0.979504,0.0760903954506
0.0533862,1468.14094171,823,718.859227180481,1000.0,174.679,823000,0.0,2,-0.0300969,-0.978155,0.143368065357
0.0391704,1467.46181962,825,720.6403098106384,1000.0,170.574,825000,0.0,2,-0.036665,-0.990765,0.102992415428
0.0434994,1467.66220525,827,722.421347618103,1000.0,161.266,827000,0.0,2,-0.0355604,-0.999952,0.0610346794128
0.0352376,1467.52863446,829,724.2059857845306,1000.0,158.398,829000,0.0,2,-0.0309759,-1.03265,0.0619083046913
0.0378178,1467.06604247,831,725.9996111392975,1000.0,166.557,831000,0.0,2,-0.0336428,-1.03882,0.0752530097961
0.0439815,1468.31205896,833,727.7811269760132,1000.0,172.958,833000,0.0,2,-0.0305492,-1.04457,0.11052441597
0.0281618,1468.12648224,835,729.5671808719635,1000.0,168.612,835000,0.0,2,-0.0354805,-1.01141,0.110009670258
0.0446961,1469.66375833,837,731.3435635566711,1000.0,164.311,837000,0.0,2,-0.0292479,-0.990817,0.0538209080696
0.0480019,1471.05320875,839,733.1406526565552,1000.0,168.432,839000,0.0,2,-0.0320394,-0.99566,0.0736069083214
0.0591217,1472.5264944,841,734.9215757846832,1000.0,167.858,841000,0.0,2,-0.0264888,-1.02935,0.0889850258827
0.046179,1474.46323626,843,736.7039194107056,1000.0,168.98,843000,0.0,2,-0.0335589,-1.08435,0.126483500004
0.0373993,1473.77030783,845,738.4838917255402,1000.0,170.184,845000,0.0,2,-0.0335361,-1.08913,0.0839232206345
0.042145,1479.80915235,847,740.2965312004089,1000.0,168.972,847000,0.0,2,-0.0277796,-1.09449,0.0794899463654
0.055831,1480.35381193,849,742.0777258872986,1000.0,165.103,849000,0.0,2,-0.0280018,-1.07969,0.0896273255348
0.0299377,1481.73752845,851,743.8587040901184,1000.0,166.44,851000,0.0,2,-0.0325803,-1.07095,0.0515094995499
0.0415676,1482.87288019,854,745.6399416923523,1000.0,238.113,854000,0.0,3,-0.0317922,-1.0636,0.0807891488075
0.0496015,1483.21113479,856,747.4219706058502,1000.0,167.494,856000,0.0,2,-0.0268496,-1.07108,0.0311689376831
0.0471166,1483.41007511,858,749.2032506465912,1000.0,164.518,858000,0.0,2,-0.0282468,-1.0863,0.0837069749832
0.0365312,1483.14001717,860,750.9993681907654,1000.0,161.226,860000,0.0,2,-0.030077,-1.11126,0.0718361735344
0.044191,1482.43445367,862,752.7805426120758,1000.0,161.641,862000,0.0,2,-0.0294254,-1.12625,0.0467139482498
0.0386552,1483.27900145,864,754.5624840259552,1000.0,164.021,864000,0.0,2,-0.031707,-1.16117,0.0776562690735
0.0311037,1483.28090528,866,756.3432521820068,1000.0,166.074,866000,0.0,2,-0.035287,-1.18191,0.0974449515343
0.0314236,1483.6976614,868,758.1402277946472,1000.0,160.944,868000,0.0,2,-0.0309978,-1.16655,0.0478662252426
0.0441716,1483.90335984,870,759.9214768409729,1000.0,163.034,870000,0.0,2,-0.0298578,-1.16697,0.0663414597511
0.0418954,1482.82339116,872,761.7028915882111,1000.0,161.007,872000,0.0,2,-0.03328,-1.1753,0.0855677723885
0.0385602,1482.54282849,874,763.4913663864136,1000.0,161.226,874000,0.0,2,-0.032608,-1.18025,0.0418263673782
0.0438282,1482.74885534,876,765.280693769455,1000.0,159.839,876000,0.0,2,-0.0297025,-1.18063,0.106876432896
0.0366338,1483.65202558,878,767.0619864463806,1000.0,162.409,878000,0.0,2,-0.0388178,-1.19131,0.121963977814
0.0452613,1497.25738142,880,768.8435864448547,1000.0,168.118,880000,0.0,2,-0.0389753,-1.19916,0.0640214085579
0.0445707,1496.83881014,882,770.6246254444122,1000.0,158.834,882000,0.0,2,-0.03111,-1.14992,0.0166571140289
0.0468342,1497.72193199,884,772.4059443473816,1000.0,173.16,884000,0.0,2,-0.0311618,-1.13567,0.104877948761
0.034599,1497.42366733,886,774.1868951320648,1000.0,161.766,886000,0.0,2,-0.0315374,-1.13265,0.072706580162
0.0417422,1496.54390772,888,775.9843881130219,1000.0,154.362,888000,0.0,2,-0.0324377,-1.16155,0.0464543700218
0.033593,1496.04904228,890,777.7656531333923,1000.0,161.434,890000,0.0,2,-0.0327365,-1.15892,0.0433477163315
0.0350028,1495.97310454,892,779.5618641376495,1000.0,160.189,892000,0.0,2,-0.0340397,-1.15628,0.0620183944702
0.0391106,1496.2417928,894,781.3278586864471,1000.0,160.464,894000,0.0,2,-0.0347466,-1.14757,0.106486678123
0.0483817,1495.37586803,897,783.1247544288635,1000.0,236.042,897000,0.0,3,-0.0384778,-1.16344,0.0775020718575
0.0324755,1493.4316737,899,784.9057738780975,1000.0,162.317,899000,0.0,2,-0.034359,-1.15003,0.116881966591
0.110123,1493.15109886,901,786.7032694816589,1000.0,163.384,901000,0.0,2,-0.0326446,-1.15421,0.204601109028
0.0892612,1492.80767377,903,788.4683675765991,1000.0,168.202,903000,0.0,2,-0.0473737,-1.14492,0.507833391428
0.0451673,1469.97714459,905,790.2813274860382,1000.0,121.138,905000,0.0,2,-0.0408173,-1.15624,0.842749238014
0.0359283,1470.44773271,907,792.0622565746307,1000.0,166.379,907000,0.0,2,-0.0292386,-1.13607,0.1287509799
0.035953,1469.90294372,909,793.8592340946198,1000.0,168.708,909000,0.0,2,-0.0352898,-1.14449,0.24743449688
0.0419149,1469.36447837,911,795.6414666175842,1000.0,166.454,911000,0.0,2,-0.0329756,-1.12609,0.122750341892
0.053563,1469.21724313,913,797.4383065700531,1000.0,164.256,913000,0.0,2,-0.0247885,-1.12121,0.0604588389397
0.0363463,1468.8963295,915,799.2184901237488,1000.0,169.805,915000,0.0,2,-0.0427961,-1.11382,0.440857112408
0.0376411,1466.22854499,917,801.0112910270691,1000.0,171.028,917000,0.0,2,-0.0455971,-1.07676,0.793786689639
0.0389319,1455.09577623,919,802.7964808940887,1000.0,169.213,919000,0.0,2,-0.0371002,-1.10535,0.686435312033
0.0410299,1449.40217919,921,804.5930871963501,1000.0,191.132,921000,0.0,2,-0.0440513,-1.11729,0.811016649008
0.0436596,1447.40987851,923,806.3766202926636,1000.0,183.589,923000,0.0,2,-0.0420437,-1.14409,0.723583966494
0.053368,1445.85546277,925,808.1718156337738,1000.0,180.971,925000,0.0,2,-0.0342428,-1.154,0.813794672489
