#{"env_id": "HalfCheetah-v2", "t_start": 1536383095.7382505}
r,l,t
-654.331709,1000,1.687796
-694.94004,1000,2.234668
-634.771198,1000,3.688858
-548.805371,1000,4.235732
-684.495558,1000,5.469116
-622.591536,1000,6.015989
-585.885859,1000,7.234526
-502.534617,1000,7.782635
-710.087838,1000,9.000353
-572.690703,1000,9.548556
-679.194362,1000,10.766219
-584.508528,1000,11.313092
-441.539249,1000,12.548442
-534.771364,1000,13.095314
-495.593727,1000,14.313426
-546.957248,1000,14.859817
-470.218002,1000,16.07869
-497.426281,1000,16.626419
-523.451289,1000,17.859784
-523.24161,1000,18.406769
-443.908558,1000,19.624882
-535.230268,1000,20.171753
-431.450241,1000,21.39201
-369.537942,1000,21.938883
-391.284444,1000,23.172309
-413.611032,1000,23.719364
-435.868931,1000,24.929988
-340.680337,1000,25.484668
-411.231191,1000,26.703678
-400.668736,1000,27.251714
-306.964227,1000,28.500967
-293.630411,1000,29.032216
-311.771225,1000,30.265727
-401.75313,1000,30.812799
-327.881554,1000,32.047464
-313.712653,1000,32.578884
-307.616687,1000,33.812392
-352.660899,1000,34.374996
-315.248498,1000,35.593693
-335.900176,1000,36.140567
-277.998678,1000,37.35989
-253.999366,1000,37.906762
-296.36922,1000,38.438098
-347.34147,1000,39.658001
-219.770349,1000,40.204875
-388.833832,1000,41.437773
-242.616253,1000,41.984646
-225.04275,1000,43.200923
-247.50812,1000,43.750092
-164.962282,1000,44.970024
-283.518275,1000,45.516034
-176.516279,1000,46.734988
-234.408373,1000,47.283007
-119.224405,1000,48.516814
-159.342034,1000,49.063687
-125.379349,1000,50.289463
-150.154553,1000,50.816375
-91.209763,1000,52.058672
-45.330115,1000,52.594236
-47.423945,1000,53.813126
-105.527587,1000,54.375716
-96.399959,1000,55.593619
-80.968321,1000,56.140492
-113.8563,1000,57.35968
-42.89843,1000,57.906557
-27.362339,1000,59.14105
32.889586,1000,59.68776
-62.918063,1000,60.906957
9.599199,1000,61.45401
40.31668,1000,62.688653
54.601176,1000,63.235527
43.497448,1000,64.453484
7.6672,1000,65.000361
77.293143,1000,66.235016
37.257701,1000,66.782077
167.281771,1000,68.000111
128.395392,1000,68.547118
141.849918,1000,69.781655
223.649559,1000,70.333405
144.773113,1000,71.547746
234.314966,1000,72.095775
172.757567,1000,73.313664
196.558413,1000,73.859691
254.685912,1000,75.078716
241.567377,1000,75.624914
253.277273,1000,76.171787
329.512566,1000,77.422301
184.279146,1000,77.971088
303.549343,1000,79.188055
312.315871,1000,79.727338
382.790143,1000,80.954096
344.875322,1000,81.484548
418.439583,1000,82.704463
414.491969,1000,83.235712
465.254504,1000,84.469479
398.541841,1000,85.018499
427.317195,1000,86.235401
408.769143,1000,86.782004
480.776461,1000,87.99994
453.306919,1000,88.547108
496.477523,1000,89.766261
471.00626,1000,90.313133
539.93392,1000,91.532107
588.117579,1000,92.080095
501.107873,1000,93.297652
538.320957,1000,93.828774
577.709691,1000,95.063112
506.415509,1000,95.6092
490.516962,1000,96.812459
518.21423,1000,97.359581
595.702234,1000,98.578317
494.653762,1000,99.125191
543.812139,1000,100.343943
610.260968,1000,100.89082
682.924939,1000,102.115699
558.12259,1000,102.656498
562.821092,1000,103.875546
616.972952,1000,104.42208
620.654949,1000,105.641186
587.186429,1000,106.188059
661.353225,1000,107.408
592.200661,1000,107.954872
700.262026,1000,109.176715
705.878224,1000,109.719788
649.546803,1000,110.921722
691.266934,1000,111.469224
649.947754,1000,112.688172
707.120794,1000,113.235045
667.489407,1000,113.789611
603.278553,1000,115.000238
673.792919,1000,115.547367
679.742719,1000,116.765844
712.241038,1000,117.297093
735.974244,1000,118.515937
724.598296,1000,119.062812
710.984135,1000,120.281731
734.558773,1000,120.828505
634.463183,1000,122.049698
729.674522,1000,122.594397
736.004153,1000,123.81233
691.534676,1000,124.36092
717.421965,1000,125.578888
773.710797,1000,126.12576
734.739566,1000,127.344581
752.56584,1000,127.875832
814.53628,1000,129.097149
785.050137,1000,129.642316
755.049911,1000,130.860978
754.194692,1000,131.40702
790.971021,1000,132.625317
793.682103,1000,133.172191
802.256336,1000,134.390938
873.513651,1000,134.937811
774.665916,1000,136.156941
765.155123,1000,136.688126
823.083448,1000,137.907281
