#{"t_start": 1536384859.1602879, "env_id": "HalfCheetah-v2"}
r,l,t
-651.390553,1000,1.702878
-602.328921,1000,2.249731
-618.624045,1000,3.712596
-767.651688,1000,4.25092
-729.631511,1000,5.469579
-736.031735,1000,6.015585
-667.769497,1000,7.249789
-600.234744,1000,7.796663
-630.364718,1000,9.047261
-607.975701,1000,9.594134
-494.267257,1000,10.828528
-588.158028,1000,11.374714
-597.742393,1000,12.593532
-522.37308,1000,13.140578
-394.28456,1000,14.375254
-570.487824,1000,14.922961
-659.073526,1000,16.141697
-604.560359,1000,16.688571
-507.572824,1000,17.921926
-409.561013,1000,18.468801
-388.240546,1000,19.687972
-479.136693,1000,20.234946
-476.057104,1000,21.469284
-479.639522,1000,22.01614
-663.41077,1000,23.234548
-463.497605,1000,23.781418
-475.233331,1000,25.016961
-438.09069,1000,25.563834
-489.494282,1000,26.781538
-546.468839,1000,27.328128
-512.524745,1000,28.562499
-548.893015,1000,29.110608
-420.337063,1000,30.328342
-357.579756,1000,30.890841
-410.95845,1000,32.109946
-364.953559,1000,32.656819
-322.238621,1000,33.891072
-397.857002,1000,34.43468
-396.591227,1000,35.688082
-309.39163,1000,36.234121
-394.512783,1000,37.452804
-274.211777,1000,37.999659
-367.868722,1000,38.562158
-280.519976,1000,39.781492
-379.220044,1000,40.328387
-398.820635,1000,41.563473
-367.209933,1000,42.10934
-341.272886,1000,43.344473
-318.030441,1000,43.891347
-242.696656,1000,45.125398
-303.313484,1000,45.672271
-301.334946,1000,46.906591
-237.73631,1000,47.452831
-218.57668,1000,48.671584
-272.460345,1000,49.219158
-288.310581,1000,50.453513
-257.147256,1000,51.000096
-304.20443,1000,52.219385
-239.037495,1000,52.766259
-196.888211,1000,54.000847
-233.70415,1000,54.547719
-250.354564,1000,55.765995
-219.105889,1000,56.32788
-181.883513,1000,57.546576
-302.615281,1000,58.100878
-177.901387,1000,59.31263
-242.938813,1000,59.875128
-130.414771,1000,61.093724
-202.165911,1000,61.640597
-157.308323,1000,62.859454
-153.900107,1000,63.406681
-189.401005,1000,64.642282
-171.163846,1000,65.187991
-123.664004,1000,66.422343
-97.26143,1000,66.968945
-85.465265,1000,68.187242
-116.892615,1000,68.734115
-170.941574,1000,69.96927
-52.24095,1000,70.516143
-165.214308,1000,71.750514
-199.870209,1000,72.296823
-108.878982,1000,73.531347
-19.315705,1000,74.078368
-46.268471,1000,75.296967
-36.710302,1000,75.843841
-106.154178,1000,76.390748
-45.900829,1000,77.625051
18.027384,1000,78.171989
-48.93438,1000,79.406175
-64.831457,1000,79.954093
-6.378023,1000,81.187503
-12.266334,1000,81.734376
4.838224,1000,82.952815
122.20165,1000,83.490268
-17.712923,1000,84.734025
58.736799,1000,85.273656
47.27953,1000,86.500092
119.244901,1000,87.046777
47.471566,1000,88.265975
183.53821,1000,88.812848
163.986707,1000,90.047173
128.273324,1000,90.595156
162.858885,1000,91.828138
227.236831,1000,92.375136
222.19113,1000,93.593611
238.95358,1000,94.140644
233.805241,1000,95.374761
192.781935,1000,95.92162
140.505153,1000,97.141177
286.214211,1000,97.688051
244.229077,1000,98.922157
234.038875,1000,99.469032
347.768502,1000,100.688467
323.518728,1000,101.249663
368.159463,1000,102.484027
363.324588,1000,103.031606
333.949274,1000,104.251337
444.869138,1000,104.79821
422.799253,1000,106.015707
423.098624,1000,106.562581
462.937039,1000,107.781606
235.261325,1000,108.328639
482.537744,1000,109.562977
480.36095,1000,110.109061
451.232539,1000,111.327824
498.044445,1000,111.879943
502.586622,1000,113.109154
485.55727,1000,113.656027
501.825067,1000,114.202878
557.853846,1000,115.422996
548.421873,1000,115.968846
586.483211,1000,117.189061
617.03361,1000,117.735935
489.630373,1000,118.953477
666.540306,1000,119.507852
549.1397,1000,120.735371
621.172608,1000,121.281958
647.001357,1000,122.500732
671.967101,1000,123.047016
627.09591,1000,124.266768
591.368891,1000,124.813642
622.315116,1000,126.031156
678.783162,1000,126.593656
700.082543,1000,127.814107
660.693631,1000,128.359158
701.226857,1000,129.578257
672.90949,1000,130.125167
689.250625,1000,131.360034
749.680198,1000,131.891282
746.714931,1000,133.126007
647.538445,1000,133.67288
672.465688,1000,134.890778
771.04243,1000,135.43863
794.92181,1000,136.65641
746.267833,1000,137.203131
792.410812,1000,138.423229
740.026506,1000,138.968688
858.31359,1000,140.187505
753.656214,1000,140.734378
788.994413,1000,141.95381
785.900203,1000,142.500683
758.121398,1000,143.719363
755.49954,1000,144.265386
740.419848,1000,145.484852
772.011707,1000,146.031831
789.283983,1000,147.265378
879.075402,1000,147.796626
810.525454,1000,149.031713
732.210352,1000,149.562961
765.996252,1000,150.781726
763.445458,1000,151.344693
797.64831,1000,151.891566
800.720439,1000,153.109134
-238.397357,1000,153.656007
809.531833,1000,154.875804
815.236807,1000,155.406799
270.52314,1000,156.640289
836.491767,1000,157.188877
888.920644,1000,158.406633
-591.49104,1000,158.968611
835.674599,1000,160.187466
872.18127,1000,160.734339
891.968063,1000,161.953007
815.560427,1000,162.499878
847.411781,1000,163.719335
808.253478,1000,164.269764
859.113757,1000,165.49982
893.801658,1000,166.046688
840.527097,1000,167.265756
-507.790737,1000,167.812629
789.429499,1000,169.046764
892.780709,1000,169.593636
935.271991,1000,170.812367
863.787752,1000,171.35927
848.657406,1000,172.589785
857.937452,1000,173.124784
900.785575,1000,174.34373
868.729894,1000,174.876117
943.093661,1000,176.110132
876.432869,1000,176.657005
860.793442,1000,177.859149
997.895571,1000,178.407316
-45.327587,1000,179.648972
919.419325,1000,180.187816
913.146601,1000,181.406069
913.388894,1000,181.952994
949.397838,1000,183.187515
937.242199,1000,183.734388
938.204163,1000,184.952868
953.528005,1000,185.499741
907.865875,1000,186.734182
994.153138,1000,187.281809
1010.425612,1000,188.499841
972.95484,1000,189.046651
999.430139,1000,189.593493
997.173538,1000,190.812248
975.823055,1000,191.364751
956.197405,1000,192.578613
984.403346,1000,193.125513
1016.128797,1000,194.359069
-518.170275,1000,194.919533
995.436307,1000,196.124667
995.507831,1000,196.67305
-378.542954,1000,197.92161
1062.616263,1000,198.468485
-261.441451,1000,199.687251
1051.055879,1000,200.23412
1024.66127,1000,201.468462
997.045063,1000,202.015527
1025.530934,1000,203.234618
1092.817798,1000,203.765867
998.109923,1000,204.999939
981.180043,1000,205.548023
1000.914833,1000,206.765933
1047.095429,1000,207.310079
-481.001623,1000,208.546613
1033.723473,1000,209.094145
1102.665573,1000,210.312964
1049.024374,1000,210.859838
932.316361,1000,212.078359
1081.389142,1000,212.625246
1040.193291,1000,213.845345
1019.731585,1000,214.391249
1055.713042,1000,215.609795
1054.488895,1000,216.156672
1080.416105,1000,217.375472
1120.795785,1000,217.922345
1007.654922,1000,219.14602
1111.180262,1000,219.692894
1076.996068,1000,220.921971
1136.797732,1000,221.453223
1085.332303,1000,222.68719
1138.551447,1000,223.234694
1115.576258,1000,224.453468
842.48007,1000,224.999994
1065.154875,1000,225.546867
1147.895664,1000,226.766811
1091.677926,1000,227.3124
1043.948674,1000,228.516492
1098.707581,1000,229.063506
1083.333577,1000,230.281203
1101.940413,1000,230.828076
984.412689,1000,232.046535
1148.546719,1000,232.59341
1145.505042,1000,233.813839
1157.569572,1000,234.359709
1059.096403,1000,235.578217
1091.355603,1000,236.126094
1131.012472,1000,237.376576
1102.460835,1000,237.921996
1105.769101,1000,239.140484
1188.264766,1000,239.678995
1053.660952,1000,240.922291
1110.984772,1000,241.469166
1161.596006,1000,242.687883
1135.100358,1000,243.234108
1166.157547,1000,244.453722
1140.134858,1000,244.999894
769.770154,1000,246.218754
1060.932718,1000,246.765625
1159.834362,1000,247.984138
1136.594974,1000,248.531012
1164.636076,1000,249.766096
1147.202541,1000,250.313112
1071.47792,1000,251.5316
1048.146667,1000,252.078432
1199.680987,1000,253.297475
1184.488539,1000,253.844347
1190.638659,1000,255.06301
1103.872463,1000,255.609883
1163.836379,1000,256.828631
1180.153168,1000,257.375275
1220.630225,1000,258.594118
1151.712026,1000,259.140666
1177.236824,1000,260.360389
1113.274824,1000,260.91768
1161.405561,1000,262.124983
1200.849219,1000,262.671856
1079.895324,1000,263.21859
1247.719905,1000,264.437345
1216.800946,1000,264.984464
1192.166108,1000,266.228307
215.757834,1000,266.775181
79.539076,1000,268.01604
1167.539807,1000,268.553234
1161.7142,1000,269.781333
1123.339803,1000,270.328189
1171.033486,1000,271.546635
1065.002835,1000,272.093489
1232.657522,1000,273.312831
197.822596,1000,273.859705
936.112347,1000,275.094928
1154.939573,1000,275.641801
1197.930858,1000,276.859696
1194.904379,1000,277.406294
1129.649336,1000,278.625027
1149.911329,1000,279.172647
1034.844116,1000,280.391402
1201.776104,1000,280.938676
1197.645481,1000,282.219371
1215.929071,1000,282.772785
1130.512446,1000,283.984278
1192.781045,1000,284.531152
1175.488657,1000,285.766215
1161.967164,1000,286.313078
1187.993213,1000,287.53188
1168.253794,1000,288.062204
914.972504,1000,289.29743
1178.20243,1000,289.844303
1174.826521,1000,291.062753
1132.833413,1000,291.610073
1120.222082,1000,292.832312
1202.356979,1000,293.376413
1088.771969,1000,294.594139
1193.454984,1000,295.141789
1128.708735,1000,296.360564
1104.935223,1000,296.913413
1208.646772,1000,298.124702
1153.01979,1000,298.671575
1156.660546,1000,299.891217
1129.38021,1000,300.437541
1230.528662,1000,300.984083
1174.850881,1000,302.202819
1213.488371,1000,302.749692
1051.788496,1000,303.969262
1170.95409,1000,304.516135
1202.621498,1000,305.735495
1221.734644,1000,306.281492
1189.935767,1000,307.499934
1208.472456,1000,308.048031
1242.615231,1000,309.265603
1218.495217,1000,309.812418
1166.204025,1000,311.031076
1172.709418,1000,311.57795
953.7668,1000,312.796773
1217.56431,1000,313.343587
1231.245465,1000,314.563545
1217.172472,1000,315.109311
1103.530049,1000,316.328055
1141.939568,1000,316.874931
1188.345252,1000,318.094136
1239.312937,1000,318.630582
1248.917747,1000,319.859543
1304.803937,1000,320.406474
1228.889297,1000,321.610286
1265.704779,1000,322.156115
1312.322612,1000,323.391105
1282.493449,1000,323.922354
1281.835604,1000,325.141837
1287.701405,1000,325.690271
1206.871185,1000,326.912519
1263.776187,1000,327.453811
1275.689744,1000,328.671575
1234.040059,1000,329.221278
1234.507485,1000,330.438103
1221.909171,1000,330.984899
1282.537823,1000,332.203621
1184.59633,1000,332.750495
1269.17953,1000,333.969683
1217.168415,1000,334.516557
1200.980861,1000,335.73501
1256.881234,1000,336.28197
1253.957248,1000,337.502034
1228.029974,1000,338.047101
1176.942116,1000,338.593972
1038.985577,1000,339.812403
1216.25943,1000,340.359238
1272.414639,1000,341.594954
1316.02762,1000,342.140529
1236.644411,1000,343.36101
1274.605298,1000,343.8975
1188.817716,1000,345.124825
1208.444252,1000,345.671698
1221.435045,1000,346.890928
1071.857088,1000,347.437801
1261.714521,1000,348.65594
1329.173304,1000,349.203757
1260.369564,1000,350.422556
1216.668693,1000,350.968577
1252.473818,1000,352.18731
1283.005574,1000,352.734181
1108.709065,1000,353.969502
934.967707,1000,354.516375
1000.294758,1000,355.750024
1002.740301,1000,356.298064
974.578176,1000,357.515517
1035.523366,1000,358.049314
1056.39687,1000,359.282596
1035.267748,1000,359.820047
1004.27995,1000,361.046722
983.363093,1000,361.57797
1025.371284,1000,362.80443
980.993614,1000,363.360418
1004.880547,1000,364.579185
1026.056247,1000,365.109545
1038.890879,1000,366.344917
1072.753955,1000,366.891792
1083.591869,1000,368.109437
1066.6248,1000,368.640686
1092.266158,1000,369.875924
1066.693097,1000,370.421795
1065.395511,1000,371.632512
1083.346344,1000,372.187974
1083.555863,1000,373.406736
1089.729965,1000,373.952776
1106.342855,1000,375.172318
-150.487497,1000,375.734816
1073.91461,1000,376.281879
1137.996538,1000,377.500546
1075.990679,1000,378.047514
1087.466415,1000,379.265887
1075.564953,1000,379.812761
1151.61554,1000,381.031219
1113.88977,1000,381.578097
1132.716243,1000,382.79695
1102.962882,1000,383.344084
1143.061787,1000,384.568431
1165.991539,1000,385.109973
1108.455715,1000,386.328755
1150.121388,1000,386.875628
1147.086715,1000,388.094021
1182.183164,1000,388.640895
1149.948937,1000,389.859322
1137.032431,1000,390.406997
