#{"env_id": "Humanoid-v2", "t_start": 1536339325.6590402}
r,l,t
135.086388,28,1.258577
108.675756,22,1.289843
80.965796,17,1.305454
91.543646,19,1.321079
76.877941,16,1.336704
106.119179,22,1.367954
86.167605,18,1.383577
86.300192,18,1.399204
96.993753,21,1.430453
95.079626,20,1.446078
85.360574,18,1.477327
135.552383,30,1.51265
92.337714,19,1.532304
146.081167,30,1.563554
93.911049,20,1.579178
76.648559,16,1.594804
127.244756,26,1.626054
80.206481,17,1.641679
76.374934,16,1.657303
105.930023,23,1.688553
92.968483,20,1.704177
76.385935,16,1.719804
93.470994,20,1.751056
90.919735,19,1.766678
87.085401,18,1.782304
126.395599,28,1.813553
83.79563,18,1.844802
85.150228,18,1.860427
81.217444,17,1.876052
120.73234,25,1.907303
85.746394,18,1.922927
86.380947,18,1.938552
141.757583,30,1.969801
163.323619,33,2.016678
81.480446,17,2.032301
91.990059,19,2.047927
83.922129,18,2.063553
85.681567,18,2.094802
90.240319,19,2.110427
161.350191,35,2.157301
105.12574,22,2.172926
127.702958,27,2.204176
116.800836,25,2.235427
78.166866,17,2.251052
103.964062,22,2.2823
86.527312,18,2.297926
97.011672,20,2.313551
77.890138,17,2.329175
82.381594,17,2.360427
76.500929,16,2.376052
76.29792,16,2.391677
86.736593,18,2.411892
96.851804,20,2.430549
111.825463,23,2.446175
136.451214,30,2.49305
119.254169,25,2.508673
87.400179,18,2.539925
151.108111,32,2.571175
75.63082,16,2.586798
92.907312,19,2.602425
233.823424,49,2.664933
80.97817,17,2.680548
126.817839,27,2.711799
85.402277,18,2.727482
84.772356,19,2.74305
85.944673,18,2.774298
76.027246,16,2.789925
81.22858,17,2.805549
170.42299,39,2.852422
131.238504,28,2.883672
80.966223,17,2.899299
75.75708,16,2.914925
108.646217,23,2.930549
91.176596,19,2.9618
84.812276,18,2.97746
79.140327,17,2.993048
91.705818,19,3.008675
96.327528,20,3.039923
88.091864,19,3.055549
81.547908,17,3.071174
137.431635,29,3.102422
76.591394,16,3.118048
110.954791,23,3.149298
108.350998,22,3.180548
81.660512,17,3.196172
87.547665,19,3.211797
85.749728,18,3.227424
104.191532,22,3.258672
91.566228,19,3.274297
75.643314,16,3.289923
146.134727,33,3.336796
73.732364,16,3.352423
81.187751,17,3.368047
81.575903,17,3.383672
105.517428,22,3.414921
74.845454,16,3.430548
103.796236,24,3.461798
81.295856,17,4.93371
97.315036,21,4.949333
99.57004,23,4.980584
81.657849,17,4.99621
76.656759,17,5.011835
186.494815,42,5.058709
113.834548,24,5.089957
123.33021,25,5.121207
130.223767,28,5.152458
118.929353,25,5.168082
129.092019,29,5.199332
86.448636,18,5.230583
91.871473,19,5.246207
84.706196,18,5.261832
94.794274,21,5.293082
99.985825,21,5.308709
126.717257,28,5.339956
96.741599,21,5.371207
92.861943,19,5.386832
97.660531,22,5.415084
163.6659,35,5.446337
133.556329,28,5.477586
123.148022,27,5.508835
92.583096,20,5.540085
113.013255,24,5.555714
115.708589,24,5.58696
161.497321,33,5.61821
113.309884,24,5.64946
143.901305,32,5.680711
181.659596,40,5.727585
110.304982,23,5.758835
197.155383,40,5.80571
91.253985,19,5.821335
81.057769,17,5.836961
86.34153,18,5.868208
132.696107,28,5.883834
155.928803,32,5.930709
115.843273,25,5.961958
80.256093,17,5.977584
142.585287,32,6.008833
76.270337,16,6.02446
88.794494,19,6.040083
128.898789,28,6.071333
96.436662,20,6.102584
87.058007,18,6.118208
99.746248,20,6.149458
101.726203,21,6.165083
96.180388,20,6.180708
79.031017,17,6.211958
95.515547,20,6.227583
118.008278,27,6.258832
117.93618,26,6.290083
75.349901,16,6.305708
127.696561,27,6.336959
106.183688,23,6.368207
85.009792,18,6.383868
105.829546,23,6.399457
106.352156,22,6.430707
120.799659,26,6.461957
71.573107,16,6.477582
98.196907,20,6.493207
75.656876,16,6.516962
140.73145,29,6.548214
109.569515,25,6.579464
106.405058,22,6.59509
76.613187,16,6.610715
96.886929,20,6.641964
186.00794,41,6.688839
93.472989,19,6.704463
93.954648,20,6.735712
100.959235,22,6.751339
84.651019,18,6.782588
75.880469,16,6.798213
76.460873,16,6.813839
139.854827,30,6.845088
123.131802,27,6.87634
86.065466,18,6.891964
80.451694,17,6.907589
81.296572,17,6.923213
161.180801,34,6.970087
95.609147,20,6.985713
153.306351,32,7.016962
136.475155,28,7.048214
112.531557,23,7.079463
74.292721,16,7.095089
151.711687,30,7.126336
80.74741,17,7.141962
132.333225,29,7.188838
104.141949,22,8.446187
80.10163,17,8.461812
96.698768,20,8.477435
94.230775,20,8.512757
139.59083,29,8.53241
81.133913,17,8.563659
144.770943,30,8.59491
97.916999,20,8.610535
152.379567,32,8.65741
80.922874,17,8.673035
112.343528,24,8.68866
100.467294,21,8.71991
128.040389,27,8.751159
141.749261,29,8.78241
133.122424,28,8.813691
91.990901,20,8.844908
85.190141,18,8.860535
88.194233,19,8.876159
147.35788,31,8.90741
121.734234,27,8.93866
127.914474,28,8.969933
76.086734,16,8.985534
128.922489,26,9.016783
105.853637,22,9.048035
153.767781,32,9.079284
89.010004,19,9.094909
119.265022,25,9.12616
146.211415,30,9.15741
113.498015,24,9.188659
99.491548,21,9.219909
99.455138,21,9.235535
137.738863,28,9.266784
84.782004,18,9.282408
85.389905,18,9.313658
81.56412,17,9.329283
141.636132,29,9.360533
130.681805,28,9.391783
96.069521,20,9.415966
109.723864,24,9.431592
115.254513,26,9.462842
104.269914,22,9.494092
117.85985,25,9.525342
81.329766,17,9.540967
103.05153,22,9.572217
94.947543,20,9.603467
153.883613,33,9.634717
84.889321,18,9.665968
81.219036,17,9.681592
100.935755,22,9.712841
81.531871,17,9.728467
90.190354,19,9.759717
76.338617,16,9.775342
105.381007,22,9.790967
131.462852,28,9.837841
80.956519,17,9.853468
89.848698,19,9.869091
113.573473,23,9.900341
76.618479,16,9.915967
128.371643,28,9.962863
150.806031,32,9.994092
117.142639,26,10.025341
86.605016,18,10.040966
81.373283,17,10.072224
134.890408,29,10.103466
116.206741,27,10.134718
81.45139,17,10.150342
123.592828,26,10.181591
